review_id,order_item_id,review_date,platform_id,seller_id,sku_id,category_id,rating,verified_purchase_flag,review_weight
REV0013150,OI0044698,2025-02-01,P02,S0090,SKU00953,C04,4,1,1.0
REV0013151,OI0044703,2025-06-13,P01,S0039,SKU00385,C05,5,1,1.0
REV0013152,OI0044710,2025-04-19,P03,S0096,SKU01028,C02,4,1,1.0
REV0013153,OI0044716,2026-05-26,P03,S0098,SKU01043,C02,5,1,1.0
REV0013154,OI0044717,2025-11-21,P03,S0102,SKU01093,C03,4,1,1.0
REV0013155,OI0044727,2026-05-16,P02,S0060,SKU00657,C04,4,1,1.0
REV0013156,OI0044730,2026-05-02,P03,S0101,SKU01073,C05,4,1,1.0
REV0013157,OI0044732,2025-05-30,P01,S0011,SKU00087,C04,4,0,1.0
REV0013158,OI0044733,2026-06-11,P03,S0093,SKU00975,C08,5,1,1.0
REV0013159,OI0044742,2025-05-27,P02,S0081,SKU00862,C01,4,1,1.0
REV0013160,OI0044752,2026-03-29,P02,S0084,SKU00903,C04,4,1,1.0
REV0013161,OI0044755,2026-04-26,P03,S0098,SKU01052,C05,5,1,1.0
REV0013162,OI0044757,2026-03-24,P01,S0022,SKU00207,C05,4,1,1.0
REV0013163,OI0044763,2026-04-17,P01,S0031,SKU00294,C05,4,1,1.0
REV0013164,OI0044766,2025-01-20,P03,S0108,SKU01156,C04,4,1,1.0
REV0013165,OI0044768,2025-04-03,P02,S0082,SKU00882,C05,3,1,1.0
REV0013166,OI0044771,2025-02-17,P02,S0078,SKU00820,C03,4,1,1.0
REV0013167,OI0044774,2025-05-27,P01,S0018,SKU00140,C08,5,1,1.0
REV0013168,OI0044778,2025-07-26,P01,S0022,SKU00209,C05,3,1,1.0
REV0013169,OI0044781,2025-09-22,P01,S0039,SKU00372,C02,5,1,1.0
REV0013170,OI0044782,2026-05-16,P01,S0019,SKU00162,C03,5,1,1.0
REV0013171,OI0044783,2025-03-31,P02,S0078,SKU00840,C05,4,1,1.0
REV0013172,OI0044790,2025-09-28,P03,S0096,SKU01018,C08,4,1,1.0
REV0013173,OI0044797,2026-04-14,P03,S0108,SKU01141,C05,4,1,1.0
REV0013174,OI0044799,2025-08-02,P03,S0107,SKU01131,C06,4,1,1.0
REV0013175,OI0044801,2025-01-23,P03,S0096,SKU01030,C05,4,1,1.0
REV0013176,OI0044812,2026-03-11,P01,S0039,SKU00378,C02,5,1,1.0
REV0013177,OI0044813,2025-08-12,P03,S0109,SKU01161,C08,5,1,1.0
REV0013178,OI0044816,2025-08-13,P03,S0108,SKU01137,C08,4,1,1.0
REV0013179,OI0044820,2025-01-25,P01,S0011,SKU00087,C04,4,1,1.0
REV0013180,OI0044824,2025-05-16,P01,S0039,SKU00372,C02,4,1,1.0
REV0013181,OI0044825,2025-09-14,P01,S0049,SKU00497,C08,4,1,1.0
REV0013182,OI0044829,2026-01-24,P01,S0033,SKU00313,C03,4,1,1.0
REV0013183,OI0044830,2026-02-18,P01,S0024,SKU00226,C05,4,1,1.0
REV0013184,OI0044834,2025-03-14,P03,S0093,SKU00972,C02,4,1,1.0
REV0013185,OI0044835,2025-09-11,P03,S0108,SKU01144,C05,5,1,1.0
REV0013186,OI0044840,2026-05-04,P03,S0108,SKU01153,C05,5,1,1.0
REV0013187,OI0044842,2025-05-28,P01,S0039,SKU00378,C02,4,1,1.0
REV0013188,OI0044843,2025-04-11,P03,S0096,SKU01028,C02,4,1,1.0
REV0013189,OI0044849,2025-06-26,P03,S0120,SKU01261,C04,3,1,1.0
REV0013190,OI0044850,2025-08-28,P01,S0031,SKU00301,C08,4,1,1.0
REV0013191,OI0044852,2026-02-25,P01,S0043,SKU00440,C02,4,1,1.0
REV0013192,OI0044853,2026-03-09,P02,S0075,SKU00794,C01,5,1,0.35
REV0013193,OI0044856,2025-10-30,P03,S0112,SKU01188,C02,4,1,1.0
REV0013194,OI0044858,2025-03-01,P03,S0096,SKU01029,C03,4,1,1.0
REV0013195,OI0044862,2025-03-10,P01,S0022,SKU00210,C05,3,1,1.0
REV0013196,OI0044869,2026-02-24,P01,S0039,SKU00372,C02,3,1,1.0
REV0013197,OI0044871,2025-06-22,P03,S0112,SKU01197,C03,5,1,1.0
REV0013198,OI0044878,2026-02-02,P02,S0078,SKU00834,C03,4,1,1.0
REV0013199,OI0044879,2025-03-10,P03,S0096,SKU01029,C03,4,1,1.0
REV0013200,OI0044883,2026-02-24,P03,S0114,SKU01212,C06,4,1,1.0
REV0013201,OI0044886,2025-09-05,P03,S0108,SKU01139,C02,5,1,1.0
REV0013202,OI0044887,2026-06-03,P03,S0098,SKU01044,C05,4,1,1.0
REV0013203,OI0044888,2025-03-09,P01,S0009,SKU00066,C01,5,1,1.0
REV0013204,OI0044890,2025-05-25,P03,S0096,SKU01031,C02,5,1,1.0
REV0013205,OI0044892,2026-05-12,P01,S0027,SKU00251,C02,3,1,1.0
REV0013206,OI0044893,2025-02-16,P03,S0098,SKU01059,C03,4,1,1.0
REV0013207,OI0044894,2026-03-25,P01,S0011,SKU00077,C02,4,1,1.0
REV0013208,OI0044895,2026-01-14,P02,S0078,SKU00825,C06,4,0,1.0
REV0013209,OI0044897,2026-06-03,P03,S0102,SKU01084,C02,5,1,0.35
REV0013210,OI0044900,2025-02-12,P01,S0033,SKU00317,C07,4,1,1.0
REV0013211,OI0044901,2025-07-27,P01,S0050,SKU00519,C02,4,1,1.0
REV0013212,OI0044904,2026-02-09,P02,S0051,SKU00549,C03,4,1,1.0
REV0013213,OI0044907,2026-01-25,P01,S0040,SKU00402,C08,4,1,1.0
REV0013214,OI0044908,2025-02-15,P02,S0078,SKU00829,C04,4,1,1.0
REV0013215,OI0044916,2025-12-15,P02,S0055,SKU00602,C05,4,1,1.0
REV0013216,OI0044917,2026-02-15,P01,S0041,SKU00413,C03,4,1,1.0
REV0013217,OI0044918,2026-01-18,P03,S0108,SKU01159,C01,4,1,0.35
REV0013218,OI0044927,2025-05-17,P03,S0112,SKU01193,C03,4,1,0.35
REV0013219,OI0044931,2025-05-02,P01,S0019,SKU00166,C05,4,1,1.0
REV0013220,OI0044933,2025-07-02,P02,S0071,SKU00755,C02,4,1,1.0
REV0013221,OI0044934,2025-11-07,P01,S0039,SKU00377,C03,4,1,1.0
REV0013222,OI0044935,2026-01-02,P01,S0021,SKU00194,C05,4,1,1.0
REV0013223,OI0044937,2026-04-23,P03,S0096,SKU01010,C05,5,1,1.0
REV0013224,OI0044944,2026-01-02,P02,S0068,SKU00719,C05,5,1,1.0
REV0013225,OI0044945,2025-06-10,P03,S0098,SKU01052,C05,5,1,1.0
REV0013226,OI0044946,2025-07-12,P01,S0039,SKU00380,C02,4,1,1.0
REV0013227,OI0044958,2026-01-02,P01,S0046,SKU00463,C08,5,1,1.0
REV0013228,OI0044963,2025-12-31,P01,S0027,SKU00254,C01,4,1,1.0
REV0013229,OI0044965,2025-03-28,P01,S0039,SKU00388,C02,4,1,1.0
REV0013230,OI0044966,2025-12-17,P01,S0048,SKU00482,C02,3,1,1.0
REV0013231,OI0044967,2025-10-05,P02,S0081,SKU00873,C05,4,1,1.0
REV0013232,OI0044968,2025-03-21,P02,S0055,SKU00592,C01,4,0,1.0
REV0013233,OI0044970,2025-05-28,P01,S0019,SKU00164,C06,4,1,1.0
REV0013234,OI0044981,2025-07-02,P01,S0048,SKU00486,C08,4,1,1.0
REV0013235,OI0044983,2025-12-28,P01,S0043,SKU00438,C04,4,1,1.0
REV0013236,OI0044985,2025-06-29,P01,S0039,SKU00376,C08,4,0,1.0
REV0013237,OI0044987,2025-05-14,P01,S0001,SKU00006,C03,5,1,1.0
REV0013238,OI0044988,2026-04-03,P02,S0068,SKU00724,C02,5,1,1.0
REV0013239,OI0044992,2026-04-24,P03,S0093,SKU00971,C05,4,0,1.0
REV0013240,OI0044993,2025-04-06,P01,S0019,SKU00166,C05,4,1,1.0
REV0013241,OI0045002,2025-10-24,P02,S0075,SKU00790,C03,4,1,1.0
REV0013242,OI0045003,2025-11-19,P03,S0102,SKU01081,C02,4,1,0.35
REV0013243,OI0045005,2025-12-18,P01,S0031,SKU00295,C01,4,1,1.0
REV0013244,OI0045010,2025-12-11,P02,S0081,SKU00872,C02,4,1,1.0
REV0013245,OI0045014,2025-06-17,P03,S0109,SKU01168,C01,4,1,1.0
REV0013246,OI0045021,2025-01-11,P01,S0049,SKU00494,C05,4,1,1.0
REV0013247,OI0045023,2025-06-14,P03,S0093,SKU00981,C05,4,1,0.35
REV0013248,OI0045025,2025-02-06,P02,S0051,SKU00531,C05,4,1,1.0
REV0013249,OI0045030,2025-03-10,P01,S0039,SKU00386,C03,5,1,1.0
REV0013250,OI0045035,2025-02-20,P01,S0019,SKU00156,C04,5,1,1.0
REV0013251,OI0045038,2026-05-15,P01,S0019,SKU00167,C03,4,1,1.0
REV0013252,OI0045039,2025-12-28,P03,S0096,SKU01015,C05,4,0,1.0
REV0013253,OI0045041,2026-01-22,P03,S0096,SKU01008,C05,5,1,1.0
REV0013254,OI0045044,2025-08-20,P02,S0051,SKU00540,C05,4,1,1.0
REV0013255,OI0045048,2026-06-10,P02,S0078,SKU00833,C04,4,1,1.0
REV0013256,OI0045050,2025-12-30,P01,S0031,SKU00287,C03,3,1,1.0
REV0013257,OI0045062,2026-01-03,P01,S0021,SKU00203,C05,4,1,1.0
REV0013258,OI0045065,2026-02-03,P03,S0116,SKU01229,C03,4,1,1.0
REV0013259,OI0045066,2025-01-24,P02,S0075,SKU00791,C05,4,1,1.0
REV0013260,OI0045068,2025-03-01,P02,S0075,SKU00793,C05,5,1,1.0
REV0013261,OI0045071,2025-07-17,P03,S0093,SKU00987,C03,5,1,1.0
REV0013262,OI0045080,2025-12-10,P03,S0120,SKU01273,C01,4,1,1.0
REV0013263,OI0045082,2025-12-04,P03,S0112,SKU01200,C02,5,1,1.0
REV0013264,OI0045084,2026-06-11,P03,S0108,SKU01158,C03,4,1,1.0
REV0013265,OI0045085,2026-05-27,P03,S0102,SKU01097,C08,3,1,1.0
REV0013266,OI0045089,2026-01-28,P01,S0019,SKU00170,C08,5,1,1.0
REV0013267,OI0045093,2026-01-29,P01,S0039,SKU00387,C03,5,1,1.0
REV0013268,OI0045098,2026-03-10,P01,S0039,SKU00394,C01,4,1,1.0
REV0013269,OI0045101,2025-04-17,P01,S0031,SKU00296,C01,3,1,1.0
REV0013270,OI0045102,2026-02-09,P02,S0052,SKU00556,C02,5,1,1.0
REV0013271,OI0045110,2025-08-04,P01,S0013,SKU00110,C04,4,1,1.0
REV0013272,OI0045116,2025-08-05,P01,S0042,SKU00425,C07,3,1,1.0
REV0013273,OI0045117,2025-11-29,P03,S0115,SKU01221,C05,4,1,1.0
REV0013274,OI0045119,2026-02-18,P02,S0071,SKU00754,C01,4,1,1.0
REV0013275,OI0045122,2026-02-01,P02,S0051,SKU00537,C05,4,1,1.0
REV0013276,OI0045128,2026-01-20,P02,S0079,SKU00845,C03,5,1,1.0
REV0013277,OI0045129,2025-09-23,P01,S0035,SKU00349,C02,4,1,1.0
REV0013278,OI0045132,2025-10-03,P03,S0098,SKU01052,C05,5,1,1.0
REV0013279,OI0045133,2025-06-01,P02,S0078,SKU00831,C03,4,1,1.0
REV0013280,OI0045134,2026-06-02,P02,S0092,SKU00968,C01,4,1,1.0
REV0013281,OI0045141,2025-10-22,P03,S0108,SKU01153,C05,4,1,1.0
REV0013282,OI0045150,2025-07-22,P02,S0088,SKU00938,C07,4,1,1.0
REV0013283,OI0045157,2025-11-04,P02,S0052,SKU00560,C03,4,1,1.0
REV0013284,OI0045159,2025-02-28,P02,S0071,SKU00754,C01,4,1,1.0
REV0013285,OI0045169,2025-06-22,P01,S0035,SKU00340,C03,4,1,1.0
REV0013286,OI0045171,2025-07-08,P03,S0108,SKU01150,C03,5,1,1.0
REV0013287,OI0045174,2025-01-25,P03,S0112,SKU01191,C02,4,1,1.0
REV0013288,OI0045177,2025-05-09,P03,S0096,SKU01008,C05,4,1,1.0
REV0013289,OI0045183,2025-08-25,P01,S0039,SKU00377,C03,4,1,1.0
REV0013290,OI0045186,2026-06-12,P03,S0105,SKU01120,C03,4,1,1.0
REV0013291,OI0045195,2026-01-04,P03,S0102,SKU01085,C02,4,1,1.0
REV0013292,OI0045197,2026-04-11,P01,S0013,SKU00100,C04,4,1,1.0
REV0013293,OI0045202,2025-04-09,P02,S0078,SKU00823,C08,4,1,1.0
REV0013294,OI0045203,2026-04-05,P01,S0046,SKU00465,C02,5,1,1.0
REV0013295,OI0045206,2026-01-04,P02,S0062,SKU00673,C06,4,1,1.0
REV0013296,OI0045208,2025-03-18,P02,S0084,SKU00907,C04,5,1,1.0
REV0013297,OI0045210,2026-01-24,P01,S0043,SKU00434,C02,4,1,1.0
REV0013298,OI0045214,2025-05-18,P02,S0075,SKU00791,C05,4,1,1.0
REV0013299,OI0045225,2025-01-28,P02,S0051,SKU00531,C05,4,1,1.0
REV0013300,OI0045228,2025-04-28,P01,S0009,SKU00054,C08,4,1,1.0
REV0013301,OI0045229,2026-01-16,P02,S0090,SKU00955,C05,4,1,1.0
REV0013302,OI0045235,2026-02-03,P03,S0120,SKU01262,C07,4,1,1.0
REV0013303,OI0045236,2026-02-05,P01,S0039,SKU00393,C06,5,1,1.0
REV0013304,OI0045239,2025-08-12,P02,S0075,SKU00793,C05,4,1,1.0
REV0013305,OI0045246,2026-03-08,P03,S0096,SKU01028,C02,4,1,1.0
REV0013306,OI0045249,2025-09-20,P01,S0041,SKU00408,C06,3,1,1.0
REV0013307,OI0045250,2025-02-07,P03,S0096,SKU01016,C07,4,1,1.0
REV0013308,OI0045261,2025-03-21,P01,S0030,SKU00282,C02,4,1,1.0
REV0013309,OI0045265,2026-03-18,P01,S0039,SKU00394,C01,5,1,1.0
REV0013310,OI0045266,2025-03-05,P01,S0006,SKU00034,C02,4,1,1.0
REV0013311,OI0045267,2026-01-11,P03,S0104,SKU01101,C01,4,1,1.0
REV0013312,OI0045270,2025-05-04,P01,S0033,SKU00316,C03,4,1,1.0
REV0013313,OI0045275,2025-08-20,P03,S0112,SKU01191,C02,4,1,1.0
REV0013314,OI0045276,2025-04-27,P01,S0049,SKU00497,C08,4,1,0.35
REV0013315,OI0045278,2025-08-09,P03,S0098,SKU01046,C06,5,1,1.0
REV0013316,OI0045285,2025-11-24,P02,S0078,SKU00835,C04,4,1,1.0
REV0013317,OI0045289,2026-02-14,P03,S0108,SKU01141,C05,4,1,1.0
REV0013318,OI0045293,2026-03-05,P01,S0019,SKU00165,C05,4,1,1.0
REV0013319,OI0045295,2026-05-17,P03,S0108,SKU01141,C05,5,1,1.0
REV0013320,OI0045297,2026-03-22,P02,S0081,SKU00872,C02,4,1,1.0
REV0013321,OI0045298,2025-11-04,P01,S0049,SKU00507,C04,4,1,1.0
REV0013322,OI0045300,2026-02-19,P02,S0060,SKU00652,C08,4,1,1.0
REV0013323,OI0045303,2025-07-24,P02,S0071,SKU00754,C01,5,1,1.0
REV0013324,OI0045305,2026-03-20,P02,S0051,SKU00551,C05,4,1,1.0
REV0013325,OI0045317,2026-03-11,P01,S0021,SKU00205,C03,4,1,1.0
REV0013326,OI0045319,2025-02-26,P01,S0007,SKU00045,C08,4,1,1.0
REV0013327,OI0045320,2026-03-12,P01,S0031,SKU00295,C01,4,1,1.0
REV0013328,OI0045324,2026-01-11,P01,S0035,SKU00344,C07,4,1,1.0
REV0013329,OI0045327,2026-05-16,P01,S0039,SKU00394,C01,4,1,1.0
REV0013330,OI0045329,2025-12-16,P03,S0096,SKU01007,C02,4,1,1.0
REV0013331,OI0045330,2025-05-01,P02,S0072,SKU00759,C08,4,1,1.0
REV0013332,OI0045342,2025-09-22,P01,S0040,SKU00405,C03,5,1,1.0
REV0013333,OI0045352,2026-04-28,P03,S0098,SKU01046,C06,4,1,1.0
REV0013334,OI0045354,2025-03-03,P03,S0108,SKU01142,C01,4,1,1.0
REV0013335,OI0045362,2025-02-07,P01,S0030,SKU00279,C08,4,1,1.0
REV0013336,OI0045366,2026-03-17,P03,S0095,SKU00995,C01,4,1,1.0
REV0013337,OI0045373,2025-09-15,P03,S0093,SKU00973,C05,5,1,1.0
REV0013338,OI0045374,2025-10-24,P01,S0011,SKU00083,C03,4,1,1.0
REV0013339,OI0045383,2025-12-08,P02,S0080,SKU00860,C08,3,1,0.35
REV0013340,OI0045386,2025-10-21,P01,S0035,SKU00335,C06,4,1,1.0
REV0013341,OI0045387,2025-10-05,P01,S0007,SKU00040,C07,4,1,1.0
REV0013342,OI0045392,2025-05-03,P03,S0097,SKU01038,C01,4,1,1.0
REV0013343,OI0045393,2025-02-21,P01,S0039,SKU00372,C02,4,1,1.0
REV0013344,OI0045395,2026-03-28,P02,S0051,SKU00531,C05,4,1,1.0
REV0013345,OI0045401,2026-05-11,P01,S0049,SKU00501,C04,4,1,1.0
REV0013346,OI0045402,2025-08-05,P01,S0039,SKU00390,C06,5,1,1.0
REV0013347,OI0045403,2025-09-03,P01,S0049,SKU00514,C03,5,1,1.0
REV0013348,OI0045413,2025-06-18,P03,S0113,SKU01202,C02,3,1,1.0
REV0013349,OI0045414,2025-07-02,P01,S0048,SKU00492,C02,4,1,1.0
REV0013350,OI0045417,2025-02-24,P01,S0048,SKU00490,C05,4,1,1.0
REV0013351,OI0045426,2025-07-07,P02,S0090,SKU00954,C03,4,1,1.0
REV0013352,OI0045427,2026-04-20,P01,S0042,SKU00423,C08,3,1,1.0
REV0013353,OI0045439,2025-02-17,P01,S0049,SKU00502,C07,4,1,1.0
REV0013354,OI0045442,2025-02-09,P01,S0028,SKU00263,C05,4,1,1.0
REV0013355,OI0045444,2025-07-02,P03,S0108,SKU01139,C02,5,1,1.0
REV0013356,OI0045445,2026-03-15,P02,S0078,SKU00841,C05,4,1,1.0
REV0013357,OI0045447,2025-11-01,P01,S0037,SKU00363,C01,5,1,1.0
REV0013358,OI0045449,2026-02-25,P01,S0024,SKU00221,C05,5,1,1.0
REV0013359,OI0045451,2025-12-16,P02,S0051,SKU00538,C08,4,1,1.0
REV0013360,OI0045452,2025-03-14,P01,S0049,SKU00507,C04,5,1,1.0
REV0013361,OI0045453,2026-03-31,P02,S0081,SKU00866,C01,4,1,1.0
REV0013362,OI0045454,2026-01-31,P01,S0035,SKU00332,C03,4,1,1.0
REV0013363,OI0045456,2025-07-18,P03,S0098,SKU01051,C04,4,1,1.0
REV0013364,OI0045458,2026-01-15,P02,S0068,SKU00726,C03,5,1,1.0
REV0013365,OI0045459,2025-03-23,P03,S0108,SKU01151,C03,4,1,1.0
REV0013366,OI0045462,2026-02-05,P03,S0107,SKU01131,C06,4,1,1.0
REV0013367,OI0045464,2026-03-30,P03,S0096,SKU01036,C04,4,1,1.0
REV0013368,OI0045465,2026-04-08,P03,S0108,SKU01146,C03,5,1,1.0
REV0013369,OI0045468,2025-10-30,P03,S0098,SKU01044,C05,4,1,1.0
REV0013370,OI0045469,2025-08-04,P02,S0055,SKU00605,C08,5,1,1.0
REV0013371,OI0045470,2025-09-26,P03,S0096,SKU01028,C02,4,1,1.0
REV0013372,OI0045476,2025-03-23,P01,S0013,SKU00110,C04,4,1,1.0
REV0013373,OI0045477,2025-03-15,P03,S0093,SKU00974,C01,5,1,1.0
REV0013374,OI0045483,2025-06-02,P01,S0048,SKU00482,C02,4,1,0.35
REV0013375,OI0045491,2026-03-16,P03,S0118,SKU01253,C08,3,1,1.0
REV0013376,OI0045497,2026-05-04,P03,S0112,SKU01191,C02,4,1,1.0
REV0013377,OI0045510,2025-09-26,P01,S0036,SKU00359,C02,2,1,1.0
REV0013378,OI0045524,2025-05-10,P01,S0019,SKU00152,C06,4,1,1.0
REV0013379,OI0045530,2025-10-20,P01,S0024,SKU00223,C03,5,1,0.35
REV0013380,OI0045534,2025-04-06,P02,S0052,SKU00560,C03,3,1,1.0
REV0013381,OI0045538,2025-07-10,P01,S0049,SKU00509,C07,4,1,1.0
REV0013382,OI0045539,2026-01-06,P01,S0019,SKU00162,C03,4,1,1.0
REV0013383,OI0045544,2025-02-19,P01,S0023,SKU00218,C05,4,1,1.0
REV0013384,OI0045546,2026-01-19,P01,S0024,SKU00239,C02,4,1,1.0
REV0013385,OI0045547,2025-02-02,P01,S0050,SKU00526,C05,4,1,1.0
REV0013386,OI0045552,2025-11-28,P01,S0012,SKU00098,C03,4,1,1.0
REV0013387,OI0045554,2026-04-28,P01,S0036,SKU00356,C01,4,1,1.0
REV0013388,OI0045555,2026-05-16,P01,S0031,SKU00295,C01,4,1,1.0
REV0013389,OI0045556,2025-02-02,P02,S0064,SKU00690,C06,4,1,1.0
REV0013390,OI0045557,2025-04-15,P03,S0096,SKU01021,C01,4,1,1.0
REV0013391,OI0045558,2025-03-13,P02,S0052,SKU00563,C05,4,1,1.0
REV0013392,OI0045563,2025-10-12,P02,S0053,SKU00568,C01,4,1,1.0
REV0013393,OI0045565,2026-06-07,P01,S0039,SKU00395,C05,4,1,1.0
REV0013394,OI0045568,2025-10-11,P02,S0060,SKU00656,C04,4,1,1.0
REV0013395,OI0045569,2026-03-15,P01,S0048,SKU00482,C02,4,1,1.0
REV0013396,OI0045573,2025-04-21,P03,S0096,SKU01018,C08,4,1,1.0
REV0013397,OI0045574,2026-05-02,P02,S0075,SKU00793,C05,4,1,1.0
REV0013398,OI0045577,2026-05-21,P02,S0052,SKU00557,C01,5,1,1.0
REV0013399,OI0045582,2025-01-11,P02,S0077,SKU00818,C06,5,1,1.0
REV0013400,OI0045588,2025-06-24,P01,S0026,SKU00250,C02,4,1,1.0
REV0013401,OI0045594,2025-12-24,P03,S0096,SKU01007,C02,4,1,1.0
REV0013402,OI0045596,2025-11-09,P01,S0049,SKU00502,C07,4,1,1.0
REV0013403,OI0045599,2025-08-18,P03,S0096,SKU01030,C05,5,1,1.0
REV0013404,OI0045601,2025-09-28,P02,S0056,SKU00619,C04,5,1,1.0
REV0013405,OI0045605,2026-01-20,P02,S0090,SKU00956,C01,4,0,1.0
REV0013406,OI0045606,2025-09-20,P02,S0052,SKU00554,C07,5,1,1.0
REV0013407,OI0045607,2026-05-26,P01,S0009,SKU00067,C08,5,1,1.0
REV0013408,OI0045609,2025-10-10,P02,S0079,SKU00846,C06,5,1,1.0
REV0013409,OI0045612,2025-10-03,P01,S0035,SKU00348,C06,4,1,1.0
REV0013410,OI0045613,2026-04-26,P01,S0013,SKU00106,C05,4,1,1.0
REV0013411,OI0045614,2026-02-14,P02,S0079,SKU00848,C05,4,1,1.0
REV0013412,OI0045616,2025-04-25,P01,S0033,SKU00318,C05,4,1,1.0
REV0013413,OI0045620,2025-11-23,P02,S0073,SKU00775,C01,4,1,1.0
REV0013414,OI0045623,2025-06-16,P01,S0011,SKU00077,C02,4,1,1.0
REV0013415,OI0045628,2025-11-15,P03,S0102,SKU01089,C01,5,1,1.0
REV0013416,OI0045634,2025-01-31,P03,S0096,SKU01026,C02,4,1,1.0
REV0013417,OI0045636,2026-06-10,P02,S0075,SKU00790,C03,4,1,1.0
REV0013418,OI0045638,2026-05-07,P02,S0075,SKU00803,C04,4,1,1.0
REV0013419,OI0045639,2025-06-30,P02,S0074,SKU00779,C05,4,1,1.0
REV0013420,OI0045643,2025-01-25,P02,S0081,SKU00873,C05,4,1,1.0
REV0013421,OI0045646,2025-02-16,P01,S0015,SKU00120,C01,3,1,1.0
REV0013422,OI0045651,2026-05-18,P01,S0050,SKU00522,C03,4,1,1.0
REV0013423,OI0045652,2026-03-09,P01,S0031,SKU00303,C07,4,1,1.0
REV0013424,OI0045664,2025-12-30,P01,S0001,SKU00001,C05,4,1,1.0
REV0013425,OI0045665,2025-07-25,P01,S0019,SKU00157,C04,4,0,1.0
REV0013426,OI0045668,2025-04-12,P03,S0095,SKU01001,C04,4,1,1.0
REV0013427,OI0045675,2026-05-21,P02,S0068,SKU00724,C02,5,1,1.0
REV0013428,OI0045677,2025-12-02,P02,S0075,SKU00793,C05,4,1,1.0
REV0013429,OI0045682,2025-03-04,P02,S0051,SKU00542,C03,3,1,1.0
REV0013430,OI0045684,2026-05-29,P02,S0075,SKU00793,C05,4,1,1.0
REV0013431,OI0045688,2025-07-29,P02,S0082,SKU00881,C05,4,1,1.0
REV0013432,OI0045696,2025-02-02,P02,S0068,SKU00721,C08,4,1,1.0
REV0013433,OI0045698,2025-08-22,P01,S0024,SKU00237,C04,5,1,1.0
REV0013434,OI0045700,2026-02-02,P01,S0005,SKU00027,C05,4,1,1.0
REV0013435,OI0045701,2025-04-18,P01,S0039,SKU00376,C08,4,1,1.0
REV0013436,OI0045709,2025-12-18,P01,S0048,SKU00482,C02,4,1,1.0
REV0013437,OI0045711,2026-03-20,P03,S0096,SKU01021,C01,5,1,1.0
REV0013438,OI0045714,2026-01-09,P03,S0093,SKU00972,C02,4,1,1.0
REV0013439,OI0045715,2025-09-02,P01,S0039,SKU00392,C06,4,1,1.0
REV0013440,OI0045717,2025-04-26,P02,S0059,SKU00646,C02,4,1,0.35
REV0013441,OI0045719,2025-07-12,P03,S0096,SKU01003,C05,4,1,1.0
REV0013442,OI0045722,2026-05-09,P01,S0039,SKU00388,C02,4,1,1.0
REV0013443,OI0045724,2026-01-18,P02,S0062,SKU00673,C06,4,1,1.0
REV0013444,OI0045726,2025-06-17,P01,S0031,SKU00300,C02,4,1,1.0
REV0013445,OI0045738,2025-06-13,P01,S0049,SKU00513,C05,4,1,1.0
REV0013446,OI0045739,2026-03-29,P03,S0096,SKU01003,C05,5,1,0.35
REV0013447,OI0045740,2026-02-17,P03,S0096,SKU01008,C05,3,1,1.0
REV0013448,OI0045742,2025-10-14,P01,S0029,SKU00268,C05,4,1,1.0
REV0013449,OI0045752,2025-11-16,P01,S0019,SKU00150,C01,3,1,1.0
REV0013450,OI0045756,2026-02-26,P02,S0081,SKU00863,C07,3,1,1.0
REV0013451,OI0045758,2025-09-12,P02,S0059,SKU00643,C05,4,1,1.0
REV0013452,OI0045759,2025-01-22,P03,S0118,SKU01244,C02,5,1,1.0
REV0013453,OI0045761,2026-03-01,P01,S0007,SKU00042,C04,4,1,1.0
REV0013454,OI0045762,2025-11-25,P01,S0011,SKU00085,C01,4,1,1.0
REV0013455,OI0045767,2025-12-08,P01,S0031,SKU00306,C05,4,1,1.0
REV0013456,OI0045770,2025-10-08,P02,S0083,SKU00891,C05,3,1,1.0
REV0013457,OI0045772,2026-04-21,P03,S0111,SKU01186,C06,5,1,1.0
REV0013458,OI0045773,2026-05-29,P02,S0068,SKU00719,C05,5,1,1.0
REV0013459,OI0045775,2025-04-02,P03,S0108,SKU01144,C05,4,1,1.0
REV0013460,OI0045779,2025-07-24,P03,S0102,SKU01097,C08,4,1,1.0
REV0013461,OI0045781,2025-06-10,P01,S0019,SKU00167,C03,4,1,1.0
REV0013462,OI0045782,2025-09-23,P02,S0055,SKU00602,C05,4,1,1.0
REV0013463,OI0045787,2025-12-22,P01,S0039,SKU00374,C07,5,1,1.0
REV0013464,OI0045788,2026-03-25,P03,S0098,SKU01042,C06,5,1,1.0
REV0013465,OI0045790,2026-06-01,P01,S0033,SKU00316,C03,4,1,1.0
REV0013466,OI0045794,2026-05-20,P03,S0096,SKU01030,C05,4,1,1.0
REV0013467,OI0045798,2026-03-30,P01,S0045,SKU00455,C02,4,1,1.0
REV0013468,OI0045800,2025-04-29,P02,S0084,SKU00904,C01,4,1,1.0
REV0013469,OI0045806,2026-04-02,P03,S0098,SKU01052,C05,5,1,1.0
REV0013470,OI0045807,2025-01-24,P01,S0009,SKU00062,C07,4,1,1.0
REV0013471,OI0045813,2026-02-15,P03,S0104,SKU01107,C03,3,1,1.0
REV0013472,OI0045815,2026-03-29,P01,S0031,SKU00306,C05,4,1,1.0
REV0013473,OI0045817,2025-07-21,P01,S0046,SKU00464,C06,4,1,1.0
