TransactionKey,DateKey,CustomerKey,CorridorKey,ChannelKey,ProductKey,AmountUSD,RiskScore,IsFlagged,PrimaryRuleKey,RoundDollarFlag,TransactionType
T0021455,20250822,C0118,COR004,CH006,PR003,86425.41,99,N,,N,Debit
T0021456,20260315,C0009,COR011,CH003,PR005,28285.86,71,N,,N,Credit
T0021457,20260331,C0123,COR009,CH002,PR002,43844.43,67,N,,N,Credit
T0021458,20250411,C0006,COR009,CH007,PR006,12062.75,80,N,,N,Transfer
T0021459,20260314,C0012,COR009,CH002,PR003,85000.0,77,N,,Y,Debit
T0021460,20260120,C0152,COR008,CH001,PR007,8170.45,58,N,,N,Credit
T0021461,20260327,C0165,COR006,CH008,PR008,45254.54,99,Y,R004,N,Transfer
T0021462,20260518,C0048,COR010,CH005,PR001,30373.43,68,Y,R002,N,Transfer
T0021463,20260306,C0035,COR009,CH005,PR007,7856.56,77,N,,N,Transfer
T0021464,20250318,C0072,COR009,CH005,PR005,8000.0,66,N,,Y,Transfer
T0021465,20260414,C0126,COR003,CH005,PR003,28097.56,86,Y,R010,N,Transfer
T0021466,20260430,C0114,COR004,CH006,PR006,39844.48,70,N,,N,Debit
T0021467,20260130,C0087,COR006,CH005,PR002,16000.0,98,N,,Y,Transfer
T0021468,20260208,C0168,COR003,CH002,PR001,22187.42,62,Y,R004,N,Transfer
T0021469,20260402,C0085,COR003,CH006,PR004,40118.68,71,N,,N,Debit
T0021470,20250503,C0165,COR002,CH003,PR002,60336.42,74,N,,N,Debit
T0021471,20250906,C0039,COR012,CH002,PR007,58504.05,79,N,,N,Debit
T0021472,20250928,C0167,COR006,CH003,PR001,51621.34,99,Y,R009,N,Transfer
T0021473,20251216,C0080,COR005,CH008,PR006,56024.53,69,Y,R004,N,Transfer
T0021474,20250926,C0085,COR002,CH006,PR002,4757.34,74,N,,N,Transfer
T0021475,20260327,C0076,COR007,CH005,PR003,4179.66,90,N,,N,Transfer
T0021476,20250726,C0149,COR007,CH008,PR008,22360.68,78,N,,N,Transfer
T0021477,20260312,C0154,COR006,CH008,PR007,71497.12,90,N,,N,Credit
T0021478,20260416,C0037,COR003,CH002,PR006,57007.19,66,Y,R010,N,Withdrawal
T0021479,20251203,C0160,COR007,CH002,PR007,10251.36,87,N,,N,Transfer
T0021480,20251104,C0046,COR009,CH007,PR005,40000.0,76,N,,Y,Credit
T0021481,20260114,C0080,COR007,CH005,PR006,9973.5,82,N,,N,Transfer
T0021482,20260512,C0180,COR010,CH003,PR005,7496.74,66,N,,N,Transfer
T0021483,20250111,C0076,COR010,CH002,PR005,25115.21,85,Y,R006,N,Withdrawal
T0021484,20260314,C0022,COR004,CH007,PR002,103000.0,78,N,,Y,Transfer
T0021485,20260206,C0008,COR009,CH008,PR007,60000.0,85,N,,Y,Withdrawal
T0021486,20260525,C0083,COR001,CH004,PR004,109697.37,84,N,,N,Transfer
T0021487,20250622,C0138,COR009,CH006,PR005,70074.26,81,N,,N,Withdrawal
T0021488,20260419,C0050,COR001,CH006,PR006,18874.72,88,Y,R002,N,Transfer
T0021489,20251028,C0153,COR003,CH002,PR005,1750000.0,85,N,,Y,Transfer
T0021490,20251117,C0128,COR009,CH001,PR001,16983.52,67,N,,N,Credit
T0021491,20260113,C0145,COR005,CH001,PR007,18896.77,75,N,,N,Transfer
T0021492,20251010,C0007,COR001,CH006,PR007,21531.2,89,Y,R003,N,Credit
T0021493,20250716,C0111,COR005,CH002,PR005,75778.87,91,N,,N,Credit
T0021494,20250925,C0153,COR001,CH003,PR007,33005.87,65,N,,N,Transfer
T0021495,20260110,C0174,COR012,CH003,PR003,5608.06,75,N,,N,Transfer
T0021496,20250401,C0033,COR007,CH001,PR004,147476.24,82,N,,N,Transfer
T0021497,20260318,C0088,COR003,CH002,PR008,27895.86,82,N,,N,Credit
T0021498,20251216,C0109,COR004,CH004,PR006,4395.05,58,N,,N,Transfer
T0021499,20250506,C0099,COR001,CH004,PR005,68000.0,77,N,,Y,Transfer
T0021500,20250531,C0143,COR010,CH006,PR002,9961.94,69,Y,R001,N,Debit
T0021501,20251207,C0029,COR008,CH004,PR007,32034.42,76,Y,R001,N,Transfer
T0021502,20250911,C0023,COR012,CH004,PR007,25197.6,66,N,,N,Debit
T0021503,20250905,C0022,COR005,CH006,PR003,65321.6,70,N,,N,Debit
T0021504,20260402,C0060,COR005,CH007,PR002,11163.39,64,Y,R008,N,Transfer
T0021505,20260306,C0036,COR001,CH005,PR001,3315.6,75,Y,R001,N,Credit
T0021506,20250311,C0180,COR012,CH003,PR003,1477.28,57,N,,N,Transfer
T0021507,20251004,C0164,COR004,CH006,PR001,16546.77,77,N,,N,Transfer
T0021508,20251116,C0004,COR007,CH003,PR002,855.84,73,Y,R010,N,Transfer
T0021509,20250614,C0014,COR009,CH007,PR008,79695.44,89,N,,N,Transfer
T0021510,20250107,C0035,COR011,CH004,PR004,11657.09,91,N,,N,Credit
T0021511,20250423,C0128,COR004,CH003,PR008,25000.0,92,N,,Y,Debit
T0021512,20260521,C0132,COR002,CH004,PR008,31353.24,89,N,,N,Debit
T0021513,20250514,C0145,COR001,CH006,PR007,48579.57,83,N,,N,Credit
T0021514,20260206,C0129,COR010,CH008,PR004,83353.07,89,N,,N,Debit
T0021515,20251123,C0109,COR008,CH005,PR001,2079.72,70,N,,N,Credit
T0021516,20260122,C0022,COR010,CH001,PR005,18000.0,64,N,,Y,Credit
T0021517,20251117,C0075,COR012,CH006,PR008,14948.34,99,Y,R008,N,Credit
T0021518,20260509,C0132,COR006,CH008,PR007,12000.0,86,N,,Y,Transfer
T0021519,20260123,C0003,COR010,CH002,PR007,11874.79,93,N,,N,Transfer
T0021520,20250323,C0096,COR008,CH007,PR002,1065.19,66,N,,N,Withdrawal
T0021521,20250121,C0083,COR003,CH006,PR004,203382.01,80,Y,R009,N,Debit
T0021522,20260127,C0102,COR010,CH005,PR001,3853.98,60,Y,R005,N,Credit
T0021523,20251014,C0118,COR007,CH007,PR005,14257.93,82,N,,N,Debit
T0021524,20250424,C0075,COR009,CH001,PR008,15000.0,85,Y,R006,Y,Transfer
T0021525,20250411,C0058,COR001,CH006,PR004,93306.13,66,N,,N,Credit
T0021526,20250724,C0176,COR007,CH002,PR004,14996.64,66,Y,R003,N,Debit
T0021527,20250522,C0163,COR007,CH007,PR005,5967.59,84,N,,N,Transfer
T0021528,20250510,C0046,COR001,CH007,PR008,88848.81,64,N,,N,Transfer
T0021529,20251001,C0007,COR008,CH003,PR008,44211.51,99,N,,N,Transfer
T0021530,20260320,C0015,COR011,CH001,PR002,3515.64,56,N,,N,Debit
T0021531,20260330,C0066,COR008,CH008,PR007,50853.65,75,N,,N,Credit
T0021532,20250313,C0169,COR002,CH007,PR007,13869.51,76,N,,N,Withdrawal
T0021533,20250823,C0174,COR012,CH005,PR002,38903.0,86,Y,R010,N,Transfer
T0021534,20260517,C0038,COR012,CH007,PR001,25893.22,71,N,,N,Credit
T0021535,20250616,C0073,COR005,CH002,PR003,932.94,77,N,,N,Debit
T0021536,20250612,C0106,COR009,CH006,PR007,83837.12,67,N,,N,Transfer
T0021537,20250116,C0007,COR009,CH008,PR006,628791.46,98,N,,N,Debit
T0021538,20260115,C0041,COR008,CH005,PR005,2722.22,80,N,,N,Credit
T0021539,20250710,C0053,COR007,CH007,PR004,34845.92,84,N,,N,Credit
T0021540,20251104,C0030,COR005,CH002,PR008,29269.06,75,N,,N,Credit
T0021541,20260511,C0173,COR010,CH008,PR003,39000.0,85,N,,Y,Credit
T0021542,20250216,C0068,COR012,CH002,PR004,12579.96,75,N,,N,Transfer
T0021543,20260123,C0047,COR002,CH007,PR008,4187.69,73,N,,N,Transfer
T0021544,20250805,C0037,COR011,CH006,PR005,13618.96,83,N,,N,Debit
T0021545,20260420,C0102,COR006,CH004,PR002,17000.0,82,Y,R008,Y,Debit
T0021546,20260330,C0141,COR009,CH002,PR008,1000.22,84,N,,N,Credit
T0021547,20250630,C0166,COR002,CH007,PR005,43792.84,68,N,,N,Transfer
T0021548,20250518,C0101,COR011,CH004,PR003,70831.15,99,Y,R007,N,Credit
T0021549,20250104,C0142,COR012,CH006,PR008,27504.65,87,N,,N,Debit
T0021550,20251127,C0164,COR012,CH006,PR008,176281.45,70,N,,N,Debit
T0021551,20250214,C0162,COR009,CH005,PR003,34315.49,83,N,,N,Debit
T0021552,20250305,C0098,COR009,CH008,PR001,42203.55,86,N,,N,Debit
T0021553,20250922,C0019,COR006,CH002,PR008,92570.53,94,N,,N,Credit
T0021554,20251015,C0059,COR008,CH002,PR007,121714.09,87,N,,N,Credit
T0021555,20250421,C0121,COR008,CH006,PR003,889965.4,79,Y,R002,N,Credit
T0021556,20251224,C0160,COR001,CH004,PR001,618.61,55,N,,N,Credit
T0021557,20250523,C0123,COR011,CH001,PR005,12673.55,69,Y,R004,N,Transfer
T0021558,20260211,C0073,COR009,CH007,PR006,9260.08,93,N,,N,Debit
T0021559,20260306,C0081,COR010,CH001,PR003,652735.02,86,N,,N,Transfer
T0021560,20260518,C0174,COR003,CH002,PR005,3228.28,90,N,,N,Withdrawal
T0021561,20250328,C0013,COR008,CH006,PR007,23778.09,82,N,,N,Transfer
T0021562,20250720,C0172,COR005,CH006,PR008,47263.05,77,N,,N,Debit
T0021563,20250831,C0075,COR011,CH001,PR002,9000.0,96,N,,Y,Transfer
T0021564,20260319,C0022,COR012,CH004,PR006,1698.07,77,N,,N,Transfer
T0021565,20250402,C0131,COR009,CH005,PR003,4727.86,88,N,,N,Debit
T0021566,20250525,C0147,COR012,CH003,PR004,6287.94,62,N,,N,Withdrawal
T0021567,20250802,C0031,COR012,CH005,PR003,18957.8,72,Y,R003,N,Transfer
T0021568,20260405,C0006,COR010,CH007,PR006,5269.71,71,N,,N,Transfer
T0021569,20250816,C0083,COR006,CH004,PR003,13333.47,90,N,,N,Transfer
T0021570,20250606,C0121,COR006,CH007,PR002,46654.76,80,N,,N,Debit
T0021571,20250401,C0104,COR001,CH001,PR008,68562.56,68,N,,N,Withdrawal
T0021572,20250611,C0160,COR001,CH006,PR001,4963.23,63,N,,N,Credit
T0021573,20250405,C0127,COR010,CH002,PR008,61100.6,93,N,,N,Debit
T0021574,20251216,C0027,COR004,CH008,PR007,9364.61,76,N,,N,Debit
T0021575,20260103,C0056,COR011,CH004,PR007,28635.63,67,Y,R004,N,Transfer
T0021576,20260317,C0061,COR005,CH004,PR003,572291.44,85,N,,N,Withdrawal
T0021577,20260401,C0080,COR012,CH005,PR005,14000.0,84,N,,Y,Credit
T0021578,20250829,C0163,COR007,CH008,PR003,28557.45,85,Y,R009,N,Withdrawal
T0021579,20250504,C0049,COR002,CH002,PR007,12333.43,72,N,,N,Debit
T0021580,20251201,C0052,COR004,CH002,PR008,25000.0,72,N,,Y,Transfer
T0021581,20250326,C0017,COR010,CH003,PR001,3678.1,72,N,,N,Debit
T0021582,20250209,C0119,COR010,CH005,PR007,3475.72,80,N,,N,Transfer
T0021583,20251010,C0053,COR010,CH007,PR001,85744.46,73,N,,N,Transfer
T0021584,20260327,C0016,COR008,CH004,PR007,60261.63,77,N,,N,Transfer
T0021585,20250127,C0032,COR005,CH004,PR006,12773.51,73,Y,R001,N,Transfer
T0021586,20250713,C0025,COR007,CH003,PR003,12000.0,90,Y,R001,Y,Debit
T0021587,20251113,C0061,COR010,CH007,PR008,30124.25,66,N,,N,Credit
T0021588,20260310,C0124,COR005,CH002,PR008,48104.96,88,N,,N,Withdrawal
T0021589,20250501,C0075,COR006,CH008,PR002,49640.49,84,N,,N,Debit
T0021590,20250216,C0019,COR005,CH002,PR005,72217.58,85,Y,R001,N,Debit
T0021591,20260501,C0161,COR012,CH007,PR007,21756.81,74,N,,N,Transfer
T0021592,20251030,C0055,COR009,CH004,PR004,6742.54,80,Y,R001,N,Withdrawal
T0021593,20250621,C0010,COR001,CH002,PR008,66533.36,50,N,,N,Credit
T0021594,20260509,C0040,COR003,CH007,PR007,2335.27,79,N,,N,Withdrawal
T0021595,20260524,C0030,COR008,CH001,PR003,15000.0,81,Y,R010,Y,Credit
T0021596,20250515,C0158,COR010,CH008,PR005,27999.83,56,N,,N,Transfer
T0021597,20251225,C0100,COR007,CH003,PR007,5620.19,74,N,,N,Debit
T0021598,20260520,C0162,COR008,CH002,PR003,62000.0,93,Y,R005,Y,Transfer
T0021599,20260330,C0157,COR002,CH007,PR002,18868.9,88,N,,N,Transfer
T0021600,20250620,C0105,COR006,CH003,PR004,39714.96,71,N,,N,Credit
T0021601,20260413,C0073,COR009,CH006,PR002,175976.91,82,N,,N,Transfer
T0021602,20251116,C0061,COR007,CH002,PR002,47013.84,85,Y,R007,N,Debit
T0021603,20250820,C0122,COR012,CH007,PR004,1167.59,68,N,,N,Credit
T0021604,20250107,C0025,COR006,CH006,PR005,26034.66,92,N,,N,Debit
T0021605,20251203,C0030,COR003,CH003,PR007,3979.23,58,N,,N,Transfer
T0021606,20251009,C0159,COR012,CH008,PR006,44547.93,63,N,,N,Transfer
T0021607,20251017,C0053,COR005,CH005,PR005,107086.19,89,N,,N,Transfer
T0021608,20250717,C0160,COR012,CH002,PR006,44592.8,74,N,,N,Credit
T0021609,20260306,C0109,COR011,CH007,PR006,36323.31,81,N,,N,Transfer
T0021610,20250701,C0082,COR003,CH002,PR005,21703.62,85,N,,N,Transfer
T0021611,20260310,C0083,COR011,CH007,PR002,1714.2,93,N,,N,Transfer
T0021612,20250303,C0040,COR003,CH007,PR002,8297.07,78,N,,N,Debit
T0021613,20260402,C0129,COR011,CH008,PR006,43119.02,99,N,,N,Transfer
T0021614,20250725,C0012,COR003,CH003,PR003,2564.04,60,N,,N,Transfer
T0021615,20260403,C0062,COR003,CH006,PR005,98000.0,99,N,,Y,Credit
T0021616,20260516,C0040,COR005,CH005,PR003,4529.9,70,N,,N,Transfer
T0021617,20251221,C0028,COR008,CH001,PR005,16405.77,93,N,,N,Credit
T0021618,20250118,C0134,COR003,CH004,PR003,18218.2,71,N,,N,Debit
T0021619,20251211,C0029,COR005,CH008,PR005,1471.94,69,N,,N,Debit
T0021620,20260429,C0093,COR012,CH002,PR003,10121.44,67,N,,N,Withdrawal
T0021621,20251202,C0026,COR011,CH001,PR002,11000.0,85,N,,Y,Debit
T0021622,20251020,C0134,COR010,CH008,PR003,54864.86,92,N,,N,Transfer
T0021623,20251108,C0021,COR010,CH008,PR003,5802.68,87,N,,N,Credit
T0021624,20260227,C0080,COR006,CH006,PR002,3186.71,75,N,,N,Credit
T0021625,20250729,C0126,COR002,CH004,PR007,10639.34,76,N,,N,Withdrawal
T0021626,20250413,C0006,COR002,CH006,PR007,29555.51,93,N,,N,Debit
T0021627,20260420,C0026,COR004,CH001,PR006,9129.71,73,Y,R001,N,Credit
T0021628,20251028,C0097,COR012,CH005,PR001,37437.03,81,N,,N,Credit
T0021629,20250429,C0107,COR009,CH007,PR007,6405.69,74,N,,N,Credit
T0021630,20250603,C0120,COR011,CH002,PR006,213000.0,91,N,,Y,Transfer
T0021631,20260103,C0057,COR001,CH001,PR003,5480.44,78,N,,N,Credit
T0021632,20250615,C0022,COR001,CH003,PR003,10314.33,65,N,,N,Debit
T0021633,20250516,C0002,COR007,CH004,PR006,76086.16,73,N,,N,Transfer
T0021634,20260410,C0167,COR011,CH008,PR008,23576.15,99,N,,N,Credit
T0021635,20260309,C0172,COR007,CH006,PR003,40755.26,78,N,,N,Transfer
T0021636,20260501,C0173,COR004,CH007,PR001,145720.27,77,N,,N,Withdrawal
T0021637,20260508,C0139,COR006,CH006,PR004,173448.28,85,Y,R001,N,Credit
T0021638,20250801,C0150,COR003,CH004,PR002,5963.62,73,N,,N,Credit
T0021639,20250914,C0106,COR001,CH006,PR008,28441.49,72,N,,N,Transfer
T0021640,20250323,C0005,COR005,CH002,PR001,12580.58,72,N,,N,Transfer
T0021641,20251022,C0018,COR012,CH002,PR001,83000.0,73,N,,Y,Debit
T0021642,20250320,C0169,COR008,CH007,PR004,9255.2,70,Y,R002,N,Credit
T0021643,20251113,C0037,COR010,CH008,PR004,11635.81,72,N,,N,Credit
T0021644,20250912,C0001,COR011,CH005,PR007,19000.0,98,N,,Y,Withdrawal
T0021645,20260224,C0110,COR008,CH001,PR006,23202.76,64,N,,N,Debit
T0021646,20250630,C0027,COR009,CH004,PR003,9000.0,81,Y,R004,Y,Credit
T0021647,20250929,C0165,COR006,CH004,PR007,46295.0,99,N,,N,Debit
T0021648,20250906,C0174,COR007,CH008,PR003,20757.63,83,Y,R009,N,Transfer
T0021649,20250428,C0160,COR004,CH008,PR001,5087.21,78,N,,N,Transfer
T0021650,20251110,C0080,COR009,CH003,PR001,3508.51,65,N,,N,Transfer
T0021651,20250929,C0080,COR010,CH003,PR007,7816.23,60,N,,N,Withdrawal
T0021652,20250623,C0067,COR011,CH008,PR004,10337.01,76,N,,N,Debit
T0021653,20260221,C0014,COR004,CH008,PR001,242924.85,88,Y,R007,N,Transfer
T0021654,20260512,C0180,COR005,CH004,PR003,23320.73,82,N,,N,Debit
T0021655,20251224,C0008,COR002,CH007,PR006,5924.76,68,Y,R003,N,Transfer
T0021656,20251003,C0119,COR012,CH008,PR004,120291.11,91,N,,N,Debit
T0021657,20260104,C0148,COR006,CH006,PR004,6356.19,83,N,,N,Transfer
T0021658,20251217,C0092,COR011,CH003,PR001,5032.65,81,N,,N,Transfer
T0021659,20260223,C0149,COR011,CH003,PR008,4332.55,85,N,,N,Transfer
T0021660,20250514,C0167,COR006,CH008,PR006,27979.94,99,Y,R006,N,Transfer
T0021661,20260520,C0032,COR010,CH001,PR006,31352.46,82,N,,N,Debit
T0021662,20260307,C0137,COR004,CH003,PR003,5022.09,76,N,,N,Transfer
T0021663,20250901,C0014,COR003,CH004,PR004,30000.0,74,N,,Y,Transfer
T0021664,20260203,C0145,COR007,CH002,PR004,28037.95,91,N,,N,Debit
T0021665,20260207,C0142,COR011,CH002,PR006,28947.06,68,N,,N,Transfer
T0021666,20251010,C0175,COR005,CH003,PR006,16330.6,73,N,,N,Withdrawal
T0021667,20251218,C0066,COR008,CH002,PR006,88053.41,83,N,,N,Debit
T0021668,20251114,C0022,COR010,CH006,PR007,61511.36,86,N,,N,Debit
T0021669,20250113,C0118,COR003,CH008,PR002,156157.36,95,N,,N,Credit
T0021670,20260101,C0071,COR005,CH006,PR005,4888.36,74,N,,N,Debit
T0021671,20260428,C0170,COR003,CH003,PR002,14010.4,83,N,,N,Debit
T0021672,20250117,C0101,COR005,CH004,PR001,10592.18,75,N,,N,Transfer
T0021673,20250319,C0158,COR006,CH004,PR003,22217.54,79,Y,R003,N,Credit
T0021674,20260110,C0051,COR006,CH002,PR007,17374.94,98,N,,N,Credit
T0021675,20260329,C0174,COR009,CH001,PR006,14092.92,75,N,,N,Credit
T0021676,20260528,C0024,COR011,CH001,PR005,11000.0,72,N,,Y,Debit
T0021677,20250806,C0022,COR005,CH004,PR001,3117.92,62,N,,N,Credit
T0021678,20250819,C0060,COR001,CH008,PR002,251315.0,93,N,,N,Withdrawal
T0021679,20250208,C0062,COR009,CH001,PR007,951.2,62,N,,N,Withdrawal
T0021680,20250417,C0025,COR009,CH003,PR008,5505.31,64,N,,N,Withdrawal
T0021681,20260325,C0059,COR004,CH003,PR007,281000.0,67,N,,Y,Debit
T0021682,20251121,C0102,COR010,CH003,PR005,12793.07,78,N,,N,Credit
T0021683,20260114,C0059,COR006,CH001,PR005,36000.0,61,N,,Y,Transfer
T0021684,20251119,C0068,COR002,CH002,PR007,7101.0,79,N,,N,Transfer
T0021685,20250213,C0122,COR012,CH001,PR007,1196.38,51,N,,N,Transfer
T0021686,20260101,C0137,COR008,CH003,PR003,811.63,60,N,,N,Debit
T0021687,20250306,C0092,COR003,CH005,PR003,45868.56,74,Y,R009,N,Credit
T0021688,20250813,C0097,COR010,CH002,PR007,199086.74,68,N,,N,Transfer
T0021689,20260413,C0164,COR001,CH007,PR008,22000.0,72,N,,Y,Transfer
T0021690,20250317,C0026,COR011,CH004,PR003,2276.77,73,Y,R003,N,Credit
T0021691,20251011,C0024,COR011,CH008,PR002,724315.74,99,N,,N,Withdrawal
T0021692,20250305,C0144,COR003,CH008,PR008,108468.52,85,N,,N,Transfer
T0021693,20250701,C0076,COR011,CH006,PR001,6816.59,83,N,,N,Transfer
T0021694,20250201,C0095,COR004,CH008,PR007,29000.0,67,N,,Y,Transfer
T0021695,20250131,C0068,COR004,CH006,PR007,73099.2,91,N,,N,Transfer
T0021696,20260517,C0110,COR007,CH006,PR001,90209.35,98,N,,N,Transfer
T0021697,20250929,C0132,COR008,CH006,PR001,38075.45,82,Y,R009,N,Debit
T0021698,20250805,C0134,COR009,CH006,PR005,3833.36,54,N,,N,Credit
T0021699,20260104,C0167,COR003,CH008,PR001,98000.0,99,Y,R003,Y,Transfer
T0021700,20251011,C0081,COR011,CH001,PR004,3389.85,90,N,,N,Withdrawal
T0021701,20250430,C0127,COR012,CH005,PR007,4449.5,89,N,,N,Debit
T0021702,20260205,C0066,COR009,CH006,PR002,2498.07,80,N,,N,Withdrawal
T0021703,20260214,C0118,COR001,CH008,PR001,16484.62,79,N,,N,Credit
T0021704,20251231,C0146,COR001,CH003,PR008,27049.5,76,N,,N,Withdrawal
T0021705,20260323,C0019,COR007,CH007,PR003,4429.79,79,Y,R001,N,Transfer
T0021706,20260508,C0170,COR006,CH002,PR003,36869.67,70,Y,R001,N,Transfer
T0021707,20260311,C0171,COR006,CH006,PR005,40550.79,72,N,,N,Withdrawal
T0021708,20250628,C0038,COR002,CH003,PR002,33000.0,78,N,,Y,Credit
T0021709,20250721,C0131,COR001,CH004,PR003,7166.08,79,N,,N,Withdrawal
T0021710,20250913,C0062,COR011,CH006,PR002,19517.94,79,N,,N,Debit
T0021711,20250515,C0117,COR003,CH002,PR003,35169.17,66,N,,N,Transfer
T0021712,20250626,C0171,COR006,CH004,PR002,1536.24,73,N,,N,Debit
T0021713,20260525,C0105,COR012,CH001,PR008,28551.67,64,N,,N,Credit
T0021714,20250909,C0048,COR005,CH003,PR002,8216.81,47,N,,N,Withdrawal
T0021715,20260416,C0126,COR012,CH008,PR008,26519.81,89,N,,N,Transfer
T0021716,20250816,C0072,COR003,CH004,PR006,24125.31,98,N,,N,Debit
T0021717,20260326,C0113,COR006,CH005,PR004,3267.74,86,Y,R007,N,Transfer
T0021718,20260418,C0150,COR012,CH003,PR005,12017.05,65,N,,N,Credit
T0021719,20260527,C0119,COR006,CH004,PR008,11824.5,78,N,,N,Debit
T0021720,20260207,C0145,COR002,CH006,PR005,86000.0,92,N,,Y,Credit
T0021721,20251205,C0125,COR009,CH001,PR003,9302.03,62,N,,N,Debit
T0021722,20250315,C0007,COR003,CH005,PR006,24795.81,96,N,,N,Transfer
T0021723,20250927,C0140,COR006,CH008,PR008,469682.35,95,N,,N,Transfer
T0021724,20260304,C0176,COR012,CH006,PR005,9688.28,86,N,,N,Withdrawal
T0021725,20250411,C0007,COR009,CH004,PR006,13415.94,87,N,,N,Credit
T0021726,20250508,C0053,COR011,CH001,PR008,59000.0,99,N,,Y,Credit
T0021727,20260508,C0130,COR007,CH002,PR002,10969.44,62,N,,N,Credit
T0021728,20260531,C0139,COR001,CH007,PR008,8525.17,74,N,,N,Credit
T0021729,20260509,C0101,COR012,CH004,PR004,31419.33,91,N,,N,Debit
T0021730,20250420,C0013,COR006,CH003,PR007,10757.22,68,N,,N,Debit
T0021731,20250117,C0041,COR010,CH002,PR001,30663.03,75,Y,R010,N,Credit
T0021732,20250628,C0079,COR009,CH002,PR002,13000.0,87,Y,R007,Y,Transfer
T0021733,20250630,C0021,COR008,CH002,PR005,23150.82,77,N,,N,Credit
T0021734,20251029,C0032,COR008,CH003,PR006,26097.82,97,N,,N,Credit
T0021735,20250630,C0056,COR007,CH002,PR003,1739349.21,72,N,,N,Credit
T0021736,20260501,C0108,COR011,CH002,PR002,12528.35,67,N,,N,Credit
T0021737,20250216,C0027,COR009,CH003,PR008,25399.89,68,N,,N,Transfer
T0021738,20260519,C0171,COR009,CH008,PR007,29930.24,88,N,,N,Transfer
T0021739,20260126,C0107,COR012,CH002,PR005,7069.81,65,N,,N,Transfer
T0021740,20260206,C0072,COR011,CH004,PR002,8615.99,78,N,,N,Debit
T0021741,20260330,C0089,COR004,CH004,PR003,24991.47,82,N,,N,Credit
T0021742,20260508,C0179,COR010,CH007,PR008,28174.3,84,N,,N,Credit
T0021743,20251130,C0120,COR012,CH001,PR006,24616.81,75,N,,N,Transfer
T0021744,20250828,C0111,COR003,CH007,PR006,15000.0,84,N,,Y,Debit
T0021745,20250314,C0029,COR012,CH004,PR003,16209.16,74,N,,N,Credit
T0021746,20260113,C0138,COR004,CH001,PR002,157649.41,82,N,,N,Transfer
T0021747,20251109,C0139,COR004,CH006,PR006,19000.0,95,Y,R002,Y,Transfer
T0021748,20250228,C0091,COR009,CH001,PR005,1715.32,63,Y,R001,N,Transfer
T0021749,20251122,C0035,COR002,CH003,PR003,2936.35,72,N,,N,Withdrawal
T0021750,20251128,C0032,COR007,CH004,PR005,11656.81,99,N,,N,Credit
T0021751,20260517,C0036,COR012,CH005,PR003,4876.75,49,N,,N,Transfer
T0021752,20250728,C0146,COR007,CH002,PR007,37498.35,84,Y,R008,N,Transfer
T0021753,20260513,C0174,COR004,CH008,PR008,138279.58,96,N,,N,Debit
T0021754,20250224,C0089,COR009,CH007,PR005,8417.22,57,N,,N,Withdrawal
T0021755,20250220,C0138,COR011,CH007,PR006,23132.31,78,N,,N,Debit
T0021756,20250209,C0129,COR004,CH008,PR008,18702.29,96,Y,R006,N,Transfer
T0021757,20250428,C0136,COR008,CH007,PR002,5221.31,70,N,,N,Debit
T0021758,20250312,C0125,COR004,CH007,PR008,2456.01,62,N,,N,Transfer
T0021759,20251213,C0030,COR012,CH001,PR001,52740.5,70,N,,N,Transfer
T0021760,20250325,C0069,COR006,CH006,PR006,52644.2,88,N,,N,Credit
T0021761,20260123,C0081,COR004,CH005,PR008,46805.87,80,N,,N,Transfer
T0021762,20250304,C0019,COR001,CH005,PR001,12529.86,78,Y,R003,N,Transfer
T0021763,20250504,C0057,COR002,CH004,PR002,12737.86,75,N,,N,Debit
T0021764,20260430,C0134,COR009,CH008,PR005,42592.85,97,N,,N,Transfer
T0021765,20250301,C0078,COR009,CH001,PR004,1526.72,77,N,,N,Withdrawal
T0021766,20251111,C0127,COR010,CH002,PR008,72000.0,86,Y,R002,Y,Transfer
T0021767,20260413,C0165,COR011,CH003,PR001,4970.99,83,N,,N,Debit
T0021768,20250226,C0171,COR008,CH005,PR005,18301.73,78,N,,N,Transfer
T0021769,20250719,C0116,COR003,CH002,PR006,118861.3,95,Y,R008,N,Debit
T0021770,20260520,C0014,COR007,CH006,PR008,175900.85,99,N,,N,Debit
T0021771,20260323,C0164,COR009,CH002,PR004,5602.49,80,N,,N,Debit
T0021772,20250311,C0128,COR005,CH007,PR005,60000.0,80,Y,R006,Y,Transfer
T0021773,20250111,C0132,COR005,CH003,PR005,22000.0,76,N,,Y,Transfer
T0021774,20250308,C0001,COR005,CH004,PR008,25710.48,74,N,,N,Transfer
T0021775,20250319,C0086,COR011,CH006,PR004,128966.06,67,N,,N,Withdrawal
T0021776,20250710,C0022,COR002,CH007,PR004,20000.0,90,N,,Y,Debit
T0021777,20250220,C0147,COR011,CH005,PR003,60000.0,91,N,,Y,Transfer
T0021778,20250131,C0156,COR007,CH002,PR008,7368.81,77,N,,N,Transfer
T0021779,20250718,C0105,COR008,CH002,PR003,72569.27,74,Y,R004,N,Credit
T0021780,20251114,C0117,COR010,CH005,PR005,54000.0,74,N,,Y,Credit
T0021781,20260501,C0156,COR008,CH003,PR005,4066.33,67,N,,N,Transfer
T0021782,20260324,C0164,COR008,CH006,PR002,25000.0,98,N,,Y,Credit
