FactFinanceKey,DateKey,ScenarioKey,BusinessUnitKey,ProductKey,RegionKey,CustomerKey,Revenue,COGS,GrossMargin,AllocatedOpex,EBITDA,Orders,CashImpact
FIN0007669,20260101,S002,B002,P004,R003,C001,385987.44,205731.31,180256.14,67933.79,112322.35,21,102679.67
FIN0007670,20260101,S002,B002,P004,R003,C002,352599.85,187935.72,164664.13,62057.57,102606.56,18,96222.9
FIN0007671,20260101,S002,B002,P004,R003,C003,319071.51,170065.11,149006.39,56156.59,92849.81,14,86015.69
FIN0007672,20260101,S002,B002,P004,R003,C004,297259.05,158439.07,138819.98,52317.59,86502.38,17,80384.85
FIN0007673,20260101,S002,B002,P004,R003,C005,261366.56,139308.37,122058.18,46000.51,76057.67,14,67410.75
FIN0007674,20260101,S002,B002,P004,R003,C006,258207.94,137624.83,120583.11,45444.6,75138.51,11,67976.38
FIN0007675,20260101,S002,B002,P004,R003,C007,247272.35,131796.16,115476.19,43519.93,71956.25,11,66056.9
FIN0007676,20260101,S002,B002,P004,R003,C008,214202.46,114169.91,100032.55,37699.63,62332.92,12,55379.97
FIN0007677,20260101,S002,B002,P004,R003,C009,200928.47,107094.88,93833.6,35363.41,58470.19,11,54190.29
FIN0007678,20260101,S002,B002,P004,R003,C010,170464.83,90857.76,79607.08,30001.81,49605.27,8,46343.85
FIN0007679,20260101,S002,B002,P004,R003,C011,152919.45,81506.07,71413.38,26913.82,44499.56,7,39990.88
FIN0007680,20260101,S002,B002,P004,R003,C012,401974.82,214252.58,187722.24,70747.57,116974.67,23,103939.36
FIN0007681,20260101,S002,B003,P005,R002,C001,1152367.15,775543.09,376824.06,218949.76,157874.3,56,125440.16
FIN0007682,20260101,S002,B003,P005,R002,C002,1025645.11,690259.16,335385.95,194872.57,140513.38,63,109259.01
FIN0007683,20260101,S002,B003,P005,R002,C003,971242.75,653646.37,317596.38,184536.12,133060.26,54,104211.69
FIN0007684,20260101,S002,B003,P005,R002,C004,845522.74,569036.81,276485.94,160649.32,115836.62,51,89890.48
FIN0007685,20260101,S002,B003,P005,R002,C005,796379.18,535963.19,260415.99,151312.04,109103.95,41,82978.37
FIN0007686,20260101,S002,B003,P005,R002,C006,772491.55,519886.82,252604.74,146773.4,105831.34,39,89353.72
FIN0007687,20260101,S002,B003,P005,R002,C007,744671.97,501164.24,243507.73,141487.67,102020.06,38,86707.59
FIN0007688,20260101,S002,B003,P005,R002,C008,635963.99,428003.77,207960.22,120833.16,87127.07,32,65947.05
FIN0007689,20260101,S002,B003,P005,R002,C009,626804.07,421839.14,204964.93,119092.77,85872.16,33,68984.83
FIN0007690,20260101,S002,B003,P005,R002,C010,467397.2,314558.32,152838.89,88805.47,64033.42,25,48831.16
FIN0007691,20260101,S002,B003,P005,R002,C011,454584.9,305935.63,148649.26,86371.13,62278.13,27,48119.83
FIN0007692,20260101,S002,B003,P005,R002,C012,1249494.89,840910.06,408584.83,237404.03,171180.8,63,134039.89
FIN0007693,20260101,S002,B003,P005,R001,C001,772747.47,520059.05,252688.42,146822.02,105866.4,39,84570.64
FIN0007694,20260101,S002,B003,P005,R001,C002,709006.9,477161.64,231845.25,134711.31,97133.94,32,82680.75
FIN0007695,20260101,S002,B003,P005,R001,C003,612761.87,412388.74,200373.13,116424.76,83948.38,29,64037.73
FIN0007696,20260101,S002,B003,P005,R001,C004,569588.46,383333.03,186255.42,108221.81,78033.62,30,66478.82
FIN0007697,20260101,S002,B003,P005,R001,C005,567581.92,381982.63,185599.29,107840.56,77758.72,34,58561.41
FIN0007698,20260101,S002,B003,P005,R001,C006,519242.72,349450.35,169792.37,98656.12,71136.25,27,56960.98
FIN0007699,20260101,S002,B003,P005,R001,C007,473747.0,318831.73,154915.27,90011.93,64903.34,29,51682.53
FIN0007700,20260101,S002,B003,P005,R001,C008,445590.11,299882.14,145707.97,84662.12,61045.84,24,48583.08
FIN0007701,20260101,S002,B003,P005,R001,C009,396935.38,267137.51,129797.87,75417.72,54380.15,24,45795.09
FIN0007702,20260101,S002,B003,P005,R001,C010,308399.45,207552.83,100846.62,58595.89,42250.72,18,35382.1
FIN0007703,20260101,S002,B003,P005,R001,C011,289568.96,194879.91,94689.05,55018.1,39670.95,15,31157.94
FIN0007704,20260101,S002,B003,P005,R001,C012,773753.44,520736.06,253017.37,147013.15,106004.22,38,88053.1
FIN0007705,20260101,S002,B003,P005,R004,C001,1551866.73,1044406.31,507460.42,294854.68,212605.74,70,162699.68
FIN0007706,20260101,S002,B003,P005,R004,C002,1315276.94,885181.38,430095.56,249902.62,180192.94,66,146668.12
FIN0007707,20260101,S002,B003,P005,R004,C003,1163886.08,783295.33,380590.75,221138.36,159452.39,59,132404.68
FIN0007708,20260101,S002,B003,P005,R004,C004,1193405.59,803161.96,390243.63,226747.06,163496.57,71,134981.78
FIN0007709,20260101,S002,B003,P005,R004,C005,1080247.22,727006.38,353240.84,205246.97,147993.87,67,119818.84
FIN0007710,20260101,S002,B003,P005,R004,C006,913577.13,614837.41,298739.72,173579.66,125160.07,42,95305.84
FIN0007711,20260101,S002,B003,P005,R004,C007,886626.64,596699.73,289926.91,168459.06,121467.85,52,90800.06
FIN0007712,20260101,S002,B003,P005,R004,C008,800990.59,539066.67,261923.92,152188.21,109735.71,41,83425.41
FIN0007713,20260101,S002,B003,P005,R004,C009,756721.82,509273.79,247448.04,143777.15,103670.89,41,89720.41
FIN0007714,20260101,S002,B003,P005,R004,C010,634177.52,426801.47,207376.05,120493.73,86882.32,35,70026.84
FIN0007715,20260101,S002,B003,P005,R004,C011,580585.08,390733.76,189851.32,110311.17,79540.16,27,64530.15
FIN0007716,20260101,S002,B003,P005,R004,C012,1473984.27,991991.42,481992.86,280057.01,201935.85,91,155971.62
FIN0007717,20260101,S002,B003,P005,R003,C001,916516.15,616815.37,299700.78,174138.07,125562.71,46,96347.17
FIN0007718,20260101,S002,B003,P005,R003,C002,888023.06,597639.52,290383.54,168724.38,121659.16,48,98659.24
FIN0007719,20260101,S002,B003,P005,R003,C003,743149.39,500139.54,243009.85,141198.39,101811.47,33,77815.31
FIN0007720,20260101,S002,B003,P005,R003,C004,692136.43,465807.81,226328.61,131505.92,94822.69,32,71789.79
FIN0007721,20260101,S002,B003,P005,R003,C005,648769.8,436622.08,212147.73,123266.26,88881.46,33,68453.71
FIN0007722,20260101,S002,B003,P005,R003,C006,588182.86,395847.07,192335.8,111754.74,80581.05,32,66993.29
FIN0007723,20260101,S002,B003,P005,R003,C007,618456.31,416221.1,202235.21,117506.7,84728.51,33,70540.77
FIN0007724,20260101,S002,B003,P005,R003,C008,516511.93,347612.53,168899.4,98137.27,70762.13,31,59921.51
FIN0007725,20260101,S002,B003,P005,R003,C009,497737.66,334977.44,162760.21,94570.15,68190.06,29,51030.11
FIN0007726,20260101,S002,B003,P005,R003,C010,390039.21,262496.39,127542.82,74107.45,53435.37,19,44732.61
FIN0007727,20260101,S002,B003,P005,R003,C011,357579.32,240650.88,116928.44,67940.07,48988.37,20,40117.28
FIN0007728,20260101,S002,B003,P005,R003,C012,1032689.22,694999.84,337689.37,196210.95,141478.42,62,114084.05
FIN0007729,20260101,S002,B003,P006,R002,C001,875258.26,650316.89,224941.37,190806.3,34135.07,50,6999.12
FIN0007730,20260101,S002,B003,P006,R002,C002,863320.47,641447.11,221873.36,188203.86,33669.5,46,15654.46
FIN0007731,20260101,S002,B003,P006,R002,C003,743035.17,552075.13,190960.04,161981.67,28978.37,37,6851.55
FIN0007732,20260101,S002,B003,P006,R002,C004,682997.76,507467.33,175530.42,148893.51,26636.91,39,12428.09
FIN0007733,20260101,S002,B003,P006,R002,C005,631443.46,469162.49,162280.97,137654.67,24626.29,35,11293.0
FIN0007734,20260101,S002,B003,P006,R002,C006,584648.45,434393.8,150254.65,127453.36,22801.29,34,8466.88
FIN0007735,20260101,S002,B003,P006,R002,C007,533321.02,396257.51,137063.5,116263.98,20799.52,31,3553.86
FIN0007736,20260101,S002,B003,P006,R002,C008,482933.23,358819.39,124113.84,105279.44,18834.4,29,1791.83
FIN0007737,20260101,S002,B003,P006,R002,C009,446466.11,331724.32,114741.79,97329.61,17412.18,22,4413.41
FIN0007738,20260101,S002,B003,P006,R002,C010,389881.11,289681.66,100199.44,84994.08,15205.36,19,5709.67
FIN0007739,20260101,S002,B003,P006,R002,C011,351344.47,261048.94,90295.53,76593.09,13702.43,17,6713.19
FIN0007740,20260101,S002,B003,P006,R002,C012,949976.86,705832.8,244144.05,207094.95,37049.1,57,15053.43
FIN0007741,20260101,S002,B003,P006,R001,C001,587643.87,436619.4,151024.48,128106.36,22918.11,33,2512.35
FIN0007742,20260101,S002,B003,P006,R001,C002,542366.89,402978.6,139388.29,118235.98,21152.31,33,9298.23
FIN0007743,20260101,S002,B003,P006,R001,C003,510965.64,379647.47,131318.17,111390.51,19927.66,28,6099.22
FIN0007744,20260101,S002,B003,P006,R001,C004,485315.45,360589.38,124726.07,105798.77,18927.3,28,5165.24
FIN0007745,20260101,S002,B003,P006,R001,C005,419281.97,311526.5,107755.47,91403.47,16352.0,23,5928.51
FIN0007746,20260101,S002,B003,P006,R001,C006,410069.34,304681.52,105387.82,89395.12,15992.7,20,8466.76
FIN0007747,20260101,S002,B003,P006,R001,C007,372393.83,276688.62,95705.21,81181.86,14523.36,18,2266.84
FIN0007748,20260101,S002,B003,P006,R001,C008,357421.57,265564.23,91857.34,77917.9,13939.44,18,2289.54
FIN0007749,20260101,S002,B003,P006,R001,C009,309584.25,230021.1,79563.15,67489.37,12073.79,16,2876.66
FIN0007750,20260101,S002,B003,P006,R001,C010,264708.68,196678.55,68030.13,57706.49,10323.64,16,4059.49
FIN0007751,20260101,S002,B003,P006,R001,C011,241490.51,179427.45,62063.06,52644.93,9418.13,11,3715.05
FIN0007752,20260101,S002,B003,P006,R001,C012,651759.37,484257.21,167502.16,142083.54,25418.62,30,10703.85
FIN0007753,20260101,S002,B003,P006,R004,C001,1173637.68,872012.8,301624.88,255853.01,45771.87,60,10395.45
FIN0007754,20260101,S002,B003,P006,R004,C002,1043381.77,775232.66,268149.12,227457.23,40691.89,53,6326.45
FIN0007755,20260101,S002,B003,P006,R004,C003,919501.16,683189.36,236311.8,200451.25,35860.55,54,16259.83
FIN0007756,20260101,S002,B003,P006,R004,C004,917745.54,681884.94,235860.6,200068.53,35792.08,48,9407.46
FIN0007757,20260101,S002,B003,P006,R004,C005,813216.06,604219.53,208996.53,177281.1,31715.43,45,14274.96
FIN0007758,20260101,S002,B003,P006,R004,C006,796028.83,591449.42,204579.41,173534.29,31045.12,46,16591.57
FIN0007759,20260101,S002,B003,P006,R004,C007,714518.3,530887.1,183631.2,155764.99,27866.21,39,6386.82
FIN0007760,20260101,S002,B003,P006,R004,C008,698355.02,518877.78,179477.24,152241.4,27235.85,33,6253.57
FIN0007761,20260101,S002,B003,P006,R004,C009,588463.15,437228.12,151235.03,128284.97,22950.06,27,9387.15
FIN0007762,20260101,S002,B003,P006,R004,C010,507576.17,377129.1,130447.08,110651.61,19795.47,31,3455.61
FIN0007763,20260101,S002,B003,P006,R004,C011,446170.24,331504.49,114665.75,97265.11,17400.64,22,6590.96
FIN0007764,20260101,S002,B003,P006,R004,C012,1166165.61,866461.05,299704.56,254224.1,45480.46,63,12984.85
FIN0007765,20260101,S002,B003,P006,R003,C001,741184.86,550700.35,190484.51,161578.3,28906.21,39,5596.73
FIN0007766,20260101,S002,B003,P006,R003,C002,653935.78,485874.28,168061.5,142558.0,25503.5,30,9639.27
FIN0007767,20260101,S002,B003,P006,R003,C003,572572.62,425421.46,147151.16,124820.83,22330.33,28,3542.14
FIN0007768,20260101,S002,B003,P006,R003,C004,565578.78,420225.04,145353.75,123296.18,22057.57,27,7519.57
FIN0007769,20260101,S002,B003,P006,R003,C005,536738.06,398796.38,137941.68,117008.9,20932.78,28,8344.27
FIN0007770,20260101,S002,B003,P006,R003,C006,466822.47,346849.09,119973.37,101767.3,18206.08,20,6642.84
FIN0007771,20260101,S002,B003,P006,R003,C007,466279.03,346445.32,119833.71,101648.83,18184.88,27,8017.08
FIN0007772,20260101,S002,B003,P006,R003,C008,419371.93,311593.34,107778.59,91423.08,16355.51,21,1428.94
FIN0007773,20260101,S002,B003,P006,R003,C009,373336.06,277388.69,95947.37,81387.26,14560.11,21,6831.77
FIN0007774,20260101,S002,B003,P006,R003,C010,318618.68,236733.68,81885.0,69458.87,12426.13,18,5466.63
FIN0007775,20260101,S002,B003,P006,R003,C011,277171.34,205938.31,71233.03,60423.35,10809.68,13,1935.56
FIN0007776,20260101,S002,B003,P006,R003,C012,746206.0,554431.06,191774.94,162672.91,29102.03,35,11823.72
FIN0007777,20260201,S002,B004,P007,R002,C001,1554048.01,1170198.15,383849.86,211350.53,172499.33,75,127222.17
FIN0007778,20260201,S002,B004,P007,R002,C002,1391121.25,1047514.3,343606.95,189192.49,154414.46,71,121181.39
FIN0007779,20260201,S002,B004,P007,R002,C003,1226267.92,923379.74,302888.18,166772.44,136115.74,73,112824.15
FIN0007780,20260201,S002,B004,P007,R002,C004,1113442.05,838421.86,275020.19,151428.12,123592.07,57,90499.5
FIN0007781,20260201,S002,B004,P007,R002,C005,1040466.55,783471.31,256995.24,141503.45,115491.79,61,82920.61
FIN0007782,20260201,S002,B004,P007,R002,C006,975845.36,734811.56,241033.8,132714.97,108318.84,43,73205.52
FIN0007783,20260201,S002,B004,P007,R002,C007,974562.12,733845.28,240716.84,132540.45,108176.4,43,87277.07
FIN0007784,20260201,S002,B004,P007,R002,C008,818901.54,616632.86,202268.68,111370.61,90898.07,43,66914.28
FIN0007785,20260201,S002,B004,P007,R002,C009,778715.94,586373.1,192342.84,105905.37,86437.47,44,71203.81
FIN0007786,20260201,S002,B004,P007,R002,C010,594101.98,447358.79,146743.19,80797.87,65945.32,34,52375.84
FIN0007787,20260201,S002,B004,P007,R002,C011,583842.3,439633.25,144209.05,79402.55,64806.5,27,53680.99
FIN0007788,20260201,S002,B004,P007,R002,C012,1565813.53,1179057.59,386755.94,212950.64,173805.3,87,126948.5
FIN0007789,20260201,S002,B004,P007,R001,C001,993068.15,747780.32,245287.83,135057.27,110230.57,57,91642.84
FIN0007790,20260201,S002,B004,P007,R001,C002,972301.79,732143.24,240158.54,132233.04,107925.5,57,88373.79
FIN0007791,20260201,S002,B004,P007,R001,C003,772881.48,581979.75,190901.72,105111.88,85789.84,45,69354.6
FIN0007792,20260201,S002,B004,P007,R001,C004,752120.8,566346.96,185773.84,102288.43,83485.41,44,58244.21
FIN0007793,20260201,S002,B004,P007,R001,C005,736929.13,554907.64,182021.5,100222.36,81799.13,34,67687.31
FIN0007794,20260201,S002,B004,P007,R001,C006,655783.78,493805.19,161978.59,89186.59,72792.0,31,51696.95
FIN0007795,20260201,S002,B004,P007,R001,C007,597837.01,450171.27,147665.74,81305.83,66359.91,28,52286.31
FIN0007796,20260201,S002,B004,P007,R001,C008,561486.76,422799.53,138687.23,76362.2,62325.03,27,45498.36
FIN0007797,20260201,S002,B004,P007,R001,C009,524764.55,395147.7,129616.84,71367.98,58248.86,31,43890.21
FIN0007798,20260201,S002,B004,P007,R001,C010,415596.03,312943.81,102652.22,56521.06,46131.16,21,32436.64
FIN0007799,20260201,S002,B004,P007,R001,C011,366018.13,275611.65,90406.48,49778.47,40628.01,22,30642.24
FIN0007800,20260201,S002,B004,P007,R001,C012,1050130.36,790748.16,259382.2,142817.73,116564.47,49,92937.72
FIN0007801,20260201,S002,B004,P007,R004,C001,1965754.77,1480213.34,485541.43,267342.65,218198.78,109,158945.39
FIN0007802,20260201,S002,B004,P007,R004,C002,1697010.91,1277849.22,419161.69,230793.48,188368.21,93,130226.64
FIN0007803,20260201,S002,B004,P007,R004,C003,1489094.42,1121288.1,367806.32,202516.84,165289.48,66,123246.15
FIN0007804,20260201,S002,B004,P007,R004,C004,1428112.96,1075369.06,352743.9,194223.36,158520.54,83,127283.95
FIN0007805,20260201,S002,B004,P007,R004,C005,1316098.25,991021.98,325076.27,178989.36,146086.91,61,103279.98
FIN0007806,20260201,S002,B004,P007,R004,C006,1208950.01,910339.36,298610.65,164417.2,134193.45,65,93264.28
FIN0007807,20260201,S002,B004,P007,R004,C007,1175595.84,885223.66,290372.17,159881.03,130491.14,62,89307.07
FIN0007808,20260201,S002,B004,P007,R004,C008,1126142.99,847985.67,278157.32,153155.45,125001.87,56,93040.95
FIN0007809,20260201,S002,B004,P007,R004,C009,1017954.49,766519.73,251434.76,138441.81,112992.95,62,88921.52
FIN0007810,20260201,S002,B004,P007,R004,C010,842774.75,634609.39,208165.36,114617.37,93548.0,47,73952.98
FIN0007811,20260201,S002,B004,P007,R004,C011,770931.45,580511.38,190420.07,104846.68,85573.39,36,62236.72
FIN0007812,20260201,S002,B004,P007,R004,C012,2065272.71,1555150.35,510122.36,280877.09,229245.27,102,165638.16
FIN0007813,20260201,S002,B004,P007,R003,C001,1289282.1,970829.42,318452.68,175342.37,143110.31,76,99810.03
FIN0007814,20260201,S002,B004,P007,R003,C002,1168704.36,880034.38,288669.98,158943.79,129726.18,52,103241.77
FIN0007815,20260201,S002,B004,P007,R003,C003,1055175.82,794547.39,260628.43,143503.91,117124.52,64,94372.2
FIN0007816,20260201,S002,B004,P007,R003,C004,907755.96,683540.23,224215.72,123454.81,100760.91,52,76720.01
FIN0007817,20260201,S002,B004,P007,R003,C005,881962.98,664118.12,217844.86,119946.96,97897.89,52,70362.72
FIN0007818,20260201,S002,B004,P007,R003,C006,802923.64,604601.5,198322.14,109197.62,89124.52,48,65857.43
FIN0007819,20260201,S002,B004,P007,R003,C007,762595.79,574234.63,188361.16,103713.03,84648.13,45,65673.72
FIN0007820,20260201,S002,B004,P007,R003,C008,724483.47,545536.05,178947.42,98529.75,80417.67,36,61712.49
FIN0007821,20260201,S002,B004,P007,R003,C009,659489.57,496595.65,162893.92,89690.58,73203.34,35,49632.56
FIN0007822,20260201,S002,B004,P007,R003,C010,518735.49,390607.83,128127.67,70548.03,57579.64,27,39056.99
FIN0007823,20260201,S002,B004,P007,R003,C011,494471.86,372337.31,122134.55,67248.17,54886.38,25,37608.2
FIN0007824,20260201,S002,B004,P007,R003,C012,1378045.47,1037668.24,340377.23,187414.18,152963.05,73,104661.02
FIN0007825,20260201,S002,B004,P008,R002,C001,1718374.07,1225200.71,493173.36,209641.64,283531.72,103,223325.13
FIN0007826,20260201,S002,B004,P008,R002,C002,1686558.93,1202516.51,484042.41,205760.19,278282.22,80,240484.04
FIN0007827,20260201,S002,B004,P008,R002,C003,1462084.48,1042466.24,419618.25,178374.31,241243.94,71,204392.61
FIN0007828,20260201,S002,B004,P008,R002,C004,1425894.63,1016662.87,409231.76,173959.14,235272.61,88,191288.11
FIN0007829,20260201,S002,B004,P008,R002,C005,1339387.76,954983.47,384404.29,163405.31,220998.98,79,180720.09
FIN0007830,20260201,S002,B004,P008,R002,C006,1158992.18,826361.43,332630.76,141397.05,191233.71,68,162887.48
FIN0007831,20260201,S002,B004,P008,R002,C007,1163628.75,829667.3,333961.45,141962.71,191998.74,55,157115.55
FIN0007832,20260201,S002,B004,P008,R002,C008,1090476.44,777509.7,312966.74,133038.13,179928.61,57,151947.5
FIN0007833,20260201,S002,B004,P008,R002,C009,929106.58,662452.99,266653.59,113351.0,153302.59,48,126932.65
FIN0007834,20260201,S002,B004,P008,R002,C010,748266.11,533513.73,214752.37,91288.47,123463.91,41,102942.64
FIN0007835,20260201,S002,B004,P008,R002,C011,707021.77,504106.52,202915.25,86256.66,116658.59,40,98761.98
FIN0007836,20260201,S002,B004,P008,R002,C012,1932201.57,1377659.72,554541.85,235728.59,318813.26,99,269429.1
FIN0007837,20260201,S002,B004,P008,R001,C001,1285456.85,916530.73,368926.12,156825.74,212100.38,80,173066.24
FIN0007838,20260201,S002,B004,P008,R001,C002,1140463.94,813150.79,327313.15,139136.6,188176.55,53,167218.94
FIN0007839,20260201,S002,B004,P008,R001,C003,952102.89,678849.36,273253.53,116156.55,157096.98,48,131756.62
FIN0007840,20260201,S002,B004,P008,R001,C004,921545.34,657061.82,264483.51,112428.53,152054.98,50,130070.67
FIN0007841,20260201,S002,B004,P008,R001,C005,902900.71,643768.21,259132.5,110153.89,148978.62,47,123106.72
FIN0007842,20260201,S002,B004,P008,R001,C006,809821.05,577402.41,232418.64,98798.17,133620.47,39,107775.15
FIN0007843,20260201,S002,B004,P008,R001,C007,754296.75,537813.59,216483.17,92024.2,124458.96,36,108580.94
FIN0007844,20260201,S002,B004,P008,R001,C008,692307.06,493614.94,198692.13,84461.46,114230.67,33,90116.54
FIN0007845,20260201,S002,B004,P008,R001,C009,644288.27,459377.54,184910.73,78603.17,106307.57,35,88093.21
FIN0007846,20260201,S002,B004,P008,R001,C010,522692.84,372680.0,150012.85,63768.53,86244.32,27,72228.56
FIN0007847,20260201,S002,B004,P008,R001,C011,459910.42,327916.13,131994.29,56109.07,75885.22,22,64404.79
FIN0007848,20260201,S002,B004,P008,R001,C012,1255970.8,895507.18,360463.62,153228.44,207235.18,64,167101.1
FIN0007849,20260201,S002,B004,P008,R004,C001,2266270.76,1615851.05,650419.71,276485.03,373934.68,119,294866.06
FIN0007850,20260201,S002,B004,P008,R004,C002,2253548.4,1606780.01,646768.39,274932.9,371835.49,131,296786.79
FIN0007851,20260201,S002,B004,P008,R004,C003,1836667.11,1309543.65,527123.46,224073.39,303050.07,91,253104.03
FIN0007852,20260201,S002,B004,P008,R004,C004,1897628.9,1353009.4,544619.49,231510.73,313108.77,115,255725.1
FIN0007853,20260201,S002,B004,P008,R004,C005,1705200.38,1215807.87,489392.51,208034.45,281358.06,83,241775.91
FIN0007854,20260201,S002,B004,P008,R004,C006,1452974.95,1035971.14,417003.81,177262.94,239740.87,78,210610.0
FIN0007855,20260201,S002,B004,P008,R004,C007,1391163.01,991899.23,399263.78,169721.89,229541.9,79,181236.99
