order_key,order_id,order_date,customer_id,product_id,category,subcategory,region,channel,device,customer_segment,customer_home_region,status,quantity,unit_price,discount_amount,shipping_fee,tax_amount,gmv,net_revenue,refund_amount,contribution_margin,payment_method,is_first_order,order_month,completed_order_flag,refund_order_flag,cancel_order_flag
8680,O00008680,2025-09-10,U78034,SKU_1011,Beauty,Makeup,South,Email,Mobile,Returning,South,Completed,1,35.96,5.0,0.0,0.0,35.96,30.96,0.0,9.62,Card,0,2025-09,1,0,0
8681,O00008681,2025-09-10,U98478,SKU_1012,Beauty,Makeup,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,30.42,1.39,0.0,0.0,30.42,29.03,0.0,9.98,Card,0,2025-09,1,0,0
8682,O00008682,2025-09-10,U44208,SKU_1006,Apparel,Basics,Northeast,Email,Desktop,Returning,Northeast,Completed,1,56.56,7.89,0.0,0.0,56.56,48.67,0.0,19.38,Card,0,2025-09,1,0,0
8683,O00008683,2025-09-10,U78593,SKU_1026,Home,Kitchen,South,Organic Search,Mobile,Returning,South,Completed,3,95.4,15.43,0.0,0.0,286.2,270.77,0.0,144.04,Card,0,2025-09,1,0,0
8684,O00008684,2025-09-10,U42470,SKU_1026,Home,Kitchen,Midwest,Direct,Tablet,Returning,Midwest,Completed,1,95.4,9.58,0.0,0.0,95.4,85.82,0.0,45.65,Card,0,2025-09,1,0,0
8685,O00008685,2025-09-10,U69933,SKU_1005,Apparel,Basics,West,Direct,Desktop,Returning,West,Completed,2,59.14,16.33,0.0,0.0,118.28,101.95,0.0,43.61,Card,0,2025-09,1,0,0
8686,O00008686,2025-09-10,U87047,SKU_1039,Sports,Team Sports,West,Organic Search,Desktop,Returning,West,Completed,1,89.83,15.54,0.0,0.0,89.83,74.29,0.0,32.36,Card,0,2025-09,1,0,0
8687,O00008687,2025-09-10,U91807,SKU_1010,Beauty,Skincare,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,37.2,3.91,0.0,0.0,37.2,33.29,0.0,11.16,Card,0,2025-09,1,0,0
8688,O00008688,2025-09-10,U67471,SKU_1001,Apparel,Outerwear,West,Organic Search,Desktop,Returning,West,Completed,3,55.32,14.56,0.0,0.0,165.96,151.4,0.0,52.65,Card,0,2025-09,1,0,0
8689,O00008689,2025-09-10,U20775,SKU_1005,Apparel,Basics,International,Paid Search,Desktop,Returning,International,Refunded,1,59.14,9.6,0.0,0.0,59.14,0.0,49.54,0.0,Card,0,2025-09,0,1,0
8690,O00008690,2025-09-10,U73073,SKU_1007,Apparel,Accessories,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,2,49.81,9.05,0.0,0.0,99.62,90.57,0.0,34.51,Card,0,2025-09,1,0,0
8691,O00008691,2025-09-11,U32886,SKU_1045,Books,Children,West,Email,Mobile,Returning,West,Completed,2,24.57,4.96,0.0,0.0,49.14,44.18,0.0,15.42,Card,0,2025-09,1,0,0
8692,O00008692,2025-09-11,U61542,SKU_1034,Sports,Training,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,82.03,3.63,0.0,0.0,82.03,78.4,0.0,39.1,Card,0,2025-09,1,0,0
8693,O00008693,2025-09-11,U76668,SKU_1047,Books,Wellness,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,24.09,1.37,0.0,0.0,24.09,22.72,0.0,8.63,Card,0,2025-09,1,0,0
8694,O00008694,2025-09-11,U50691,SKU_1026,Home,Kitchen,Northeast,Direct,Desktop,Returning,Northeast,Completed,2,95.4,8.99,0.0,0.0,190.8,181.81,0.0,96.72,Card,0,2025-09,1,0,0
8695,O00008695,2025-09-11,U49600,SKU_1047,Books,Wellness,Northeast,Paid Search,Tablet,Returning,Northeast,Completed,1,24.09,0.18,0.0,0.0,24.09,23.91,0.0,9.08,Card,0,2025-09,1,0,0
8696,O00008696,2025-09-11,U75884,SKU_1013,Beauty,Fragrance,South,Paid Social,Mobile,Returning,South,Completed,1,50.45,9.48,0.0,0.0,50.45,40.97,0.0,11.16,Card,0,2025-09,1,0,0
8697,O00008697,2025-09-11,U79811,SKU_1004,Apparel,Footwear,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,58.25,5.16,0.0,0.0,58.25,53.09,0.0,23.48,Card,0,2025-09,1,0,0
8698,O00008698,2025-09-11,U24090,SKU_1027,Home,Bedding,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,2,102.06,23.51,0.0,0.0,204.12,180.61,0.0,51.09,Card,0,2025-09,1,0,0
8699,O00008699,2025-09-11,U40036,SKU_1038,Sports,Recovery,Northeast,Affiliate,Mobile,Returning,Northeast,Completed,1,91.48,10.9,0.0,0.0,91.48,80.58,0.0,32.14,Card,0,2025-09,1,0,0
8700,O00008700,2025-09-11,U96299,SKU_1032,Home,Storage,West,Affiliate,Desktop,Returning,West,Completed,1,111.87,7.83,0.0,0.0,111.87,104.04,0.0,23.72,Card,0,2025-09,1,0,0
8701,O00008701,2025-09-11,U24326,SKU_1015,Beauty,Haircare,Northeast,Affiliate,Desktop,Returning,Northeast,Completed,1,46.32,2.38,0.0,0.0,46.32,43.94,0.0,15.56,Card,0,2025-09,1,0,0
8702,O00008702,2025-09-11,U78145,SKU_1008,Apparel,Accessories,International,Affiliate,Mobile,Returning,International,Completed,1,59.11,4.97,0.0,0.0,59.11,54.14,0.0,17.87,Card,0,2025-09,1,0,0
8703,O00008703,2025-09-11,U72713,SKU_1004,Apparel,Footwear,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,2,58.25,8.27,0.0,0.0,116.5,108.23,0.0,47.88,Card,0,2025-09,1,0,0
8704,O00008704,2025-09-11,U86694,SKU_1010,Beauty,Skincare,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,3,37.2,0.0,0.0,0.0,111.6,111.6,0.0,37.41,Card,0,2025-09,1,0,0
8705,O00008705,2025-09-11,U44729,SKU_1037,Sports,Recovery,Midwest,Email,Mobile,Returning,Midwest,Completed,1,67.21,1.16,0.0,0.0,67.21,66.05,0.0,28.0,Card,0,2025-09,1,0,0
8706,O00008706,2025-09-11,U75178,SKU_1048,Books,Wellness,International,Direct,Mobile,Returning,International,Completed,1,28.96,3.38,0.0,0.0,28.96,25.58,0.0,10.62,Card,0,2025-09,1,0,0
8707,O00008707,2025-09-11,U67378,SKU_1001,Apparel,Outerwear,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,55.32,5.84,0.0,0.0,55.32,49.48,0.0,17.21,Card,0,2025-09,1,0,0
8708,O00008708,2025-09-11,U82725,SKU_1023,Electronics,Accessories,West,Email,Desktop,Returning,West,Completed,1,262.59,48.72,0.0,0.0,262.59,213.87,0.0,87.69,Card,0,2025-09,1,0,0
8709,O00008709,2025-09-11,U38399,SKU_1014,Beauty,Fragrance,South,Paid Search,Mobile,Returning,South,Completed,2,35.24,9.79,0.0,0.0,70.48,60.69,0.0,36.36,Card,0,2025-09,1,0,0
8710,O00008710,2025-09-11,U41988,SKU_1015,Beauty,Haircare,West,Direct,Desktop,Returning,West,Completed,1,46.32,2.73,0.0,0.0,46.32,43.59,0.0,15.44,Card,0,2025-09,1,0,0
8711,O00008711,2025-09-11,U29580,SKU_1044,Books,Fiction,Northeast,Organic Search,Desktop,Returning,Northeast,Completed,1,26.55,2.7,0.0,0.0,26.55,23.85,0.0,13.08,Card,0,2025-09,1,0,0
8712,O00008712,2025-09-11,U81003,SKU_1033,Sports,Training,West,Paid Search,Desktop,Returning,West,Completed,1,78.25,6.02,0.0,0.0,78.25,72.23,0.0,25.03,Card,0,2025-09,1,0,0
8713,O00008713,2025-09-11,U58006,SKU_1021,Electronics,Wearables,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,231.2,12.75,0.0,0.0,231.2,218.45,0.0,84.12,Card,0,2025-09,1,0,0
8714,O00008714,2025-09-11,U57398,SKU_1008,Apparel,Accessories,International,Paid Search,Desktop,Returning,International,Completed,1,59.11,10.13,0.0,0.0,59.11,48.98,0.0,16.16,Card,0,2025-09,1,0,0
8715,O00008715,2025-09-11,U31941,SKU_1032,Home,Storage,West,Paid Search,Mobile,Returning,West,Completed,1,111.87,5.36,0.0,0.0,111.87,106.51,0.0,24.28,Card,0,2025-09,1,0,0
8716,O00008716,2025-09-11,U94207,SKU_1001,Apparel,Outerwear,South,Referral,Desktop,Returning,South,Completed,1,55.32,5.91,0.0,0.0,55.32,49.41,0.0,17.18,Card,0,2025-09,1,0,0
8717,O00008717,2025-09-11,U65065,SKU_1028,Home,Bedding,South,Affiliate,Mobile,Returning,South,Completed,1,83.76,1.95,0.0,0.0,83.76,81.81,0.0,22.53,Card,0,2025-09,1,0,0
8718,O00008718,2025-09-11,U49296,SKU_1045,Books,Children,South,Organic Search,Desktop,Returning,South,Completed,1,24.57,1.55,0.0,0.0,24.57,23.02,0.0,8.03,Card,0,2025-09,1,0,0
8719,O00008719,2025-09-11,U74012,SKU_1007,Apparel,Accessories,Northeast,Direct,Mobile,Returning,Northeast,Completed,1,49.81,3.7,0.0,0.0,49.81,46.11,0.0,17.57,Card,0,2025-09,1,0,0
8720,O00008720,2025-09-11,U49084,SKU_1032,Home,Storage,International,Direct,Desktop,Returning,International,Completed,1,111.87,12.27,0.0,0.0,111.87,99.6,0.0,22.71,Card,0,2025-09,1,0,0
8721,O00008721,2025-09-11,U67235,SKU_1037,Sports,Recovery,West,Paid Search,Desktop,Returning,West,Completed,1,67.21,4.9,0.0,0.0,67.21,62.31,0.0,26.41,Card,0,2025-09,1,0,0
8722,O00008722,2025-09-11,U65863,SKU_1003,Apparel,Footwear,West,Email,Mobile,Returning,West,Completed,1,71.09,12.01,0.0,0.0,71.09,59.08,0.0,26.06,Card,0,2025-09,1,0,0
8723,O00008723,2025-09-11,U39210,SKU_1044,Books,Fiction,International,Direct,Mobile,Returning,International,Completed,1,26.55,2.84,0.0,0.0,26.55,23.71,0.0,13.0,Card,0,2025-09,1,0,0
8724,O00008724,2025-09-11,U36579,SKU_1014,Beauty,Fragrance,Northeast,Direct,Mobile,Returning,Northeast,Completed,2,35.24,5.69,0.0,0.0,70.48,64.79,0.0,38.81,Card,0,2025-09,1,0,0
8725,O00008725,2025-09-11,U10033,SKU_1009,Beauty,Skincare,International,Email,Tablet,Returning,International,Completed,1,46.75,4.15,0.0,0.0,46.75,42.6,0.0,17.85,Card,0,2025-09,1,0,0
8726,O00008726,2025-09-11,U48434,SKU_1009,Beauty,Skincare,South,Email,Desktop,Returning,South,Completed,1,46.75,7.42,0.0,0.0,46.75,39.33,0.0,16.48,Card,0,2025-09,1,0,0
8727,O00008727,2025-09-11,U96087,SKU_1024,Electronics,Accessories,South,Paid Search,Desktop,Returning,South,Completed,1,205.32,7.6,0.0,0.0,205.32,197.72,0.0,102.47,Card,0,2025-09,1,0,0
8728,O00008728,2025-09-11,U25402,SKU_1048,Books,Wellness,Midwest,Email,Tablet,Returning,Midwest,Completed,1,28.96,2.82,0.0,0.0,28.96,26.14,0.0,10.85,Card,0,2025-09,1,0,0
8729,O00008729,2025-09-11,U46595,SKU_1043,Books,Fiction,International,Email,Desktop,Returning,International,Completed,1,20.68,0.0,0.0,0.0,20.68,20.68,0.0,8.29,Card,0,2025-09,1,0,0
8730,O00008730,2025-09-11,U52704,SKU_1001,Apparel,Outerwear,International,Paid Search,Desktop,Returning,International,Completed,2,55.32,11.88,0.0,0.0,110.64,98.76,0.0,34.34,Card,0,2025-09,1,0,0
8731,O00008731,2025-09-11,U53982,SKU_1014,Beauty,Fragrance,South,Organic Search,Desktop,Returning,South,Completed,1,35.24,5.51,0.0,0.0,35.24,29.73,0.0,17.81,Card,0,2025-09,1,0,0
8732,O00008732,2025-09-11,U95725,SKU_1012,Beauty,Makeup,Midwest,Paid Search,Mobile,Returning,Midwest,Completed,1,30.42,2.71,0.0,0.0,30.42,27.71,0.0,9.53,Card,0,2025-09,1,0,0
8733,O00008733,2025-09-11,U37149,SKU_1033,Sports,Training,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,78.25,5.02,0.0,0.0,78.25,73.23,0.0,25.37,Card,0,2025-09,1,0,0
8734,O00008734,2025-09-11,U94856,SKU_1003,Apparel,Footwear,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,2,71.09,15.97,0.0,0.0,142.18,126.21,0.0,55.66,Card,0,2025-09,1,0,0
8735,O00008735,2025-09-11,U51683,SKU_1030,Home,Decor,South,Referral,Desktop,Returning,South,Completed,1,90.66,8.83,0.0,0.0,90.66,81.83,0.0,34.95,Card,0,2025-09,1,0,0
8736,O00008736,2025-09-12,U75451,SKU_1009,Beauty,Skincare,West,Direct,Desktop,Returning,West,Completed,1,46.75,3.54,0.0,0.0,46.75,43.21,0.0,18.11,Card,0,2025-09,1,0,0
8737,O00008737,2025-09-12,U63057,SKU_1002,Apparel,Outerwear,South,Organic Search,Desktop,Returning,South,Completed,1,68.86,1.49,0.0,0.0,68.86,67.37,0.0,21.41,Card,0,2025-09,1,0,0
8738,O00008738,2025-09-12,U61617,SKU_1032,Home,Storage,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,2,111.87,21.04,0.0,0.0,223.74,202.7,0.0,46.21,Card,0,2025-09,1,0,0
8739,O00008739,2025-09-12,U87976,SKU_1030,Home,Decor,West,Paid Search,Desktop,Returning,West,Completed,3,90.66,27.02,0.0,0.0,271.98,244.96,0.0,104.63,Card,0,2025-09,1,0,0
8740,O00008740,2025-09-12,U57041,SKU_1007,Apparel,Accessories,West,Referral,Mobile,Returning,West,Completed,1,49.81,2.8,0.0,0.0,49.81,47.01,0.0,17.91,Card,0,2025-09,1,0,0
8741,O00008741,2025-09-12,U56441,SKU_1013,Beauty,Fragrance,South,Direct,Mobile,Returning,South,Completed,2,50.45,11.64,0.0,0.0,100.9,89.26,0.0,24.31,Card,0,2025-09,1,0,0
8742,O00008742,2025-09-12,U35854,SKU_1034,Sports,Training,West,Email,Mobile,Returning,West,Completed,1,82.03,7.61,0.0,0.0,82.03,74.42,0.0,37.12,Card,0,2025-09,1,0,0
8743,O00008743,2025-09-12,U89731,SKU_1042,Books,Business,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,25.86,3.09,0.0,0.0,25.86,22.77,0.0,12.28,Card,0,2025-09,1,0,0
8744,O00008744,2025-09-12,U54639,SKU_1036,Sports,Outdoor,South,Organic Search,Desktop,Returning,South,Completed,1,68.56,9.36,0.0,0.0,68.56,59.2,0.0,20.56,Card,0,2025-09,1,0,0
8745,O00008745,2025-09-12,U50609,SKU_1017,Electronics,Audio,South,Paid Search,Desktop,Returning,South,Completed,2,214.0,16.27,0.0,0.0,428.0,411.73,0.0,174.41,Card,0,2025-09,1,0,0
8746,O00008746,2025-09-12,U89040,SKU_1021,Electronics,Wearables,Midwest,Paid Search,Mobile,Returning,Midwest,Completed,1,231.2,24.61,0.0,0.0,231.2,206.59,0.0,79.55,Card,0,2025-09,1,0,0
8747,O00008747,2025-09-12,U13907,SKU_1025,Home,Kitchen,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,87.29,10.46,0.0,0.0,87.29,76.83,0.0,34.07,Card,0,2025-09,1,0,0
8748,O00008748,2025-09-12,U74085,SKU_1015,Beauty,Haircare,International,Direct,Mobile,Returning,International,Completed,1,46.32,4.07,0.0,0.0,46.32,42.25,0.0,14.96,Card,0,2025-09,1,0,0
8749,O00008749,2025-09-12,U87189,SKU_1040,Sports,Team Sports,International,Direct,Desktop,Returning,International,Completed,1,78.28,3.89,0.0,0.0,78.28,74.39,0.0,31.65,Card,0,2025-09,1,0,0
8750,O00008750,2025-09-12,U31978,SKU_1033,Sports,Training,International,Paid Search,Desktop,Returning,International,Completed,1,78.25,10.58,0.0,0.0,78.25,67.67,0.0,23.45,Card,0,2025-09,1,0,0
8751,O00008751,2025-09-12,U93600,SKU_1016,Beauty,Haircare,South,Paid Search,Mobile,Returning,South,Completed,1,27.61,0.17,0.0,0.0,27.61,27.44,0.0,13.28,Card,0,2025-09,1,0,0
8752,O00008752,2025-09-12,U68512,SKU_1002,Apparel,Outerwear,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,68.86,7.94,0.0,0.0,68.86,60.92,0.0,19.36,Card,0,2025-09,1,0,0
8753,O00008753,2025-09-12,U32127,SKU_1004,Apparel,Footwear,Midwest,Email,Tablet,Returning,Midwest,Completed,1,58.25,2.6,0.0,0.0,58.25,55.65,0.0,24.62,Card,0,2025-09,1,0,0
8754,O00008754,2025-09-12,U91375,SKU_1005,Apparel,Basics,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,59.14,6.57,0.0,0.0,59.14,52.57,0.0,22.49,Card,0,2025-09,1,0,0
8755,O00008755,2025-09-12,U13182,SKU_1040,Sports,Team Sports,Northeast,Paid Search,Mobile,Returning,Northeast,Completed,1,78.28,10.8,0.0,0.0,78.28,67.48,0.0,28.71,Card,0,2025-09,1,0,0
8756,O00008756,2025-09-12,U38347,SKU_1033,Sports,Training,International,Organic Search,Desktop,Returning,International,Completed,2,78.25,22.03,0.0,0.0,156.5,134.47,0.0,46.59,Card,0,2025-09,1,0,0
8757,O00008757,2025-09-12,U79836,SKU_1021,Electronics,Wearables,International,Direct,Desktop,Returning,International,Completed,1,231.2,5.96,0.0,0.0,231.2,225.24,0.0,86.73,Card,0,2025-09,1,0,0
8758,O00008758,2025-09-12,U83351,SKU_1016,Beauty,Haircare,Midwest,Organic Search,Mobile,Returning,Midwest,Completed,2,27.61,2.68,0.0,0.0,55.22,52.54,0.0,25.44,Card,0,2025-09,1,0,0
8759,O00008759,2025-09-12,U66159,SKU_1002,Apparel,Outerwear,South,Email,Tablet,Returning,South,Completed,1,68.86,9.07,0.0,0.0,68.86,59.79,0.0,19.0,Card,0,2025-09,1,0,0
8760,O00008760,2025-09-12,U27886,SKU_1004,Apparel,Footwear,South,Affiliate,Mobile,Returning,South,Completed,1,58.25,4.79,0.0,0.0,58.25,53.46,0.0,23.65,Card,0,2025-09,1,0,0
8761,O00008761,2025-09-12,U58455,SKU_1027,Home,Bedding,South,Paid Social,Mobile,Returning,South,Completed,1,102.06,9.09,0.0,0.0,102.06,92.97,0.0,26.3,Card,0,2025-09,1,0,0
8762,O00008762,2025-09-12,U63621,SKU_1035,Sports,Outdoor,International,Email,Mobile,Returning,International,Completed,1,83.01,10.09,0.0,0.0,83.01,72.92,0.0,28.66,Card,0,2025-09,1,0,0
8763,O00008763,2025-09-12,U26066,SKU_1012,Beauty,Makeup,Northeast,Email,Mobile,Returning,Northeast,Completed,2,30.42,2.36,0.0,0.0,60.84,58.48,0.0,20.11,Card,0,2025-09,1,0,0
8764,O00008764,2025-09-12,U54690,SKU_1025,Home,Kitchen,International,Direct,Desktop,Returning,International,Completed,1,87.29,4.98,0.0,0.0,87.29,82.31,0.0,36.51,Card,0,2025-09,1,0,0
8765,O00008765,2025-09-13,U80408,SKU_1014,Beauty,Fragrance,South,Paid Search,Tablet,Returning,South,Completed,1,35.24,1.66,0.0,0.0,35.24,33.58,0.0,20.12,Card,0,2025-09,1,0,0
8766,O00008766,2025-09-13,U65897,SKU_1021,Electronics,Wearables,South,Email,Desktop,Returning,South,Completed,1,231.2,33.13,0.0,0.0,231.2,198.07,0.0,76.27,Card,0,2025-09,1,0,0
8767,O00008767,2025-09-13,U59358,SKU_1006,Apparel,Basics,South,Direct,Mobile,Returning,South,Completed,1,56.56,9.03,0.0,0.0,56.56,47.53,0.0,18.93,Card,0,2025-09,1,0,0
8768,O00008768,2025-09-13,U67682,SKU_1015,Beauty,Haircare,West,Email,Mobile,Returning,West,Completed,2,46.32,9.18,0.0,0.0,92.64,83.46,0.0,29.56,Card,0,2025-09,1,0,0
8769,O00008769,2025-09-13,U61619,SKU_1028,Home,Bedding,International,Organic Search,Desktop,Returning,International,Completed,1,83.76,11.07,0.0,0.0,83.76,72.69,0.0,20.01,Card,0,2025-09,1,0,0
8770,O00008770,2025-09-13,U58284,SKU_1039,Sports,Team Sports,South,Email,Mobile,Returning,South,Completed,1,89.83,9.64,0.0,0.0,89.83,80.19,0.0,34.93,Card,0,2025-09,1,0,0
8771,O00008771,2025-09-13,U29981,SKU_1012,Beauty,Makeup,West,Email,Desktop,Returning,West,Completed,1,30.42,1.26,0.0,0.0,30.42,29.16,0.0,10.03,Card,0,2025-09,1,0,0
8772,O00008772,2025-09-13,U66208,SKU_1015,Beauty,Haircare,International,Paid Social,Desktop,Returning,International,Completed,2,46.32,5.23,0.0,0.0,92.64,87.41,0.0,30.95,Card,0,2025-09,1,0,0
8773,O00008773,2025-09-13,U78438,SKU_1007,Apparel,Accessories,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,3,49.81,9.9,0.0,0.0,149.43,139.53,0.0,53.17,Card,0,2025-09,1,0,0
8774,O00008774,2025-09-13,U18250,SKU_1014,Beauty,Fragrance,South,Affiliate,Mobile,Returning,South,Completed,1,35.24,1.22,0.0,0.0,35.24,34.02,0.0,20.38,Card,0,2025-09,1,0,0
8775,O00008775,2025-09-13,U26047,SKU_1026,Home,Kitchen,Northeast,Organic Search,Mobile,Returning,Northeast,Completed,1,95.4,12.13,0.0,0.0,95.4,83.27,0.0,44.3,Card,0,2025-09,1,0,0
8776,O00008776,2025-09-13,U26594,SKU_1021,Electronics,Wearables,West,Direct,Desktop,Returning,West,Completed,1,231.2,29.02,0.0,0.0,231.2,202.18,0.0,77.85,Card,0,2025-09,1,0,0
8777,O00008777,2025-09-13,U59779,SKU_1010,Beauty,Skincare,Northeast,Direct,Desktop,Returning,Northeast,Completed,1,37.2,1.66,0.0,0.0,37.2,35.54,0.0,11.91,Card,0,2025-09,1,0,0
8778,O00008778,2025-09-13,U42424,SKU_1044,Books,Fiction,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,2,26.55,3.94,0.0,0.0,53.1,49.16,0.0,26.95,Card,0,2025-09,1,0,0
8779,O00008779,2025-09-13,U70275,SKU_1013,Beauty,Fragrance,International,Referral,Mobile,Returning,International,Completed,1,50.45,1.38,0.0,0.0,50.45,49.07,0.0,13.36,Card,0,2025-09,1,0,0
8780,O00008780,2025-09-13,U14629,SKU_1009,Beauty,Skincare,South,Referral,Desktop,Returning,South,Completed,1,46.75,4.31,0.0,0.0,46.75,42.44,0.0,17.79,Card,0,2025-09,1,0,0
8781,O00008781,2025-09-13,U48140,SKU_1025,Home,Kitchen,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,87.29,4.57,0.0,0.0,87.29,82.72,0.0,36.69,Card,0,2025-09,1,0,0
8782,O00008782,2025-09-13,U56926,SKU_1033,Sports,Training,South,Paid Search,Desktop,Returning,South,Completed,1,78.25,2.3,0.0,0.0,78.25,75.95,0.0,26.31,Card,0,2025-09,1,0,0
8783,O00008783,2025-09-13,U48472,SKU_1008,Apparel,Accessories,International,Organic Search,Mobile,Returning,International,Completed,1,59.11,6.18,0.0,0.0,59.11,52.93,0.0,17.47,Card,0,2025-09,1,0,0
8784,O00008784,2025-09-13,U25272,SKU_1009,Beauty,Skincare,Midwest,Paid Search,Desktop,Returning,Midwest,Completed,1,46.75,5.46,0.0,0.0,46.75,41.29,0.0,17.31,Card,0,2025-09,1,0,0
8785,O00008785,2025-09-13,U89924,SKU_1005,Apparel,Basics,West,Paid Search,Desktop,Returning,West,Completed,1,59.14,3.58,0.0,0.0,59.14,55.56,0.0,23.77,Card,0,2025-09,1,0,0
8786,O00008786,2025-09-13,U56877,SKU_1018,Electronics,Audio,South,Paid Search,Tablet,Returning,South,Completed,2,258.83,24.06,0.0,0.0,517.66,493.6,0.0,224.28,Card,0,2025-09,1,0,0
8787,O00008787,2025-09-13,U86184,SKU_1009,Beauty,Skincare,West,Paid Social,Desktop,Returning,West,Completed,2,46.75,5.69,0.0,0.0,93.5,87.81,0.0,36.8,Card,0,2025-09,1,0,0
8788,O00008788,2025-09-13,U18520,SKU_1042,Books,Business,West,Email,Mobile,Returning,West,Completed,3,25.86,4.97,0.0,0.0,77.58,72.61,0.0,39.16,Card,0,2025-09,1,0,0
8789,O00008789,2025-09-13,U75412,SKU_1043,Books,Fiction,International,Paid Social,Desktop,Returning,International,Completed,1,20.68,2.22,0.0,0.0,20.68,18.46,0.0,7.4,Card,0,2025-09,1,0,0
8790,O00008790,2025-09-13,U98858,SKU_1021,Electronics,Wearables,Midwest,Email,Mobile,Returning,Midwest,Completed,1,231.2,20.28,0.0,0.0,231.2,210.92,0.0,81.22,Card,0,2025-09,1,0,0
8791,O00008791,2025-09-13,U76338,SKU_1003,Apparel,Footwear,West,Email,Desktop,Returning,West,Completed,2,71.09,9.26,0.0,0.0,142.18,132.92,0.0,58.62,Card,0,2025-09,1,0,0
8792,O00008792,2025-09-14,U11738,SKU_1013,Beauty,Fragrance,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,50.45,4.11,0.0,0.0,50.45,46.34,0.0,12.62,Card,0,2025-09,1,0,0
8793,O00008793,2025-09-14,U64290,SKU_1035,Sports,Outdoor,West,Direct,Desktop,Returning,West,Completed,1,83.01,9.47,0.0,0.0,83.01,73.54,0.0,28.9,Card,0,2025-09,1,0,0
8794,O00008794,2025-09-14,U58568,SKU_1045,Books,Children,Midwest,Referral,Mobile,Returning,Midwest,Completed,1,24.57,1.68,0.0,0.0,24.57,22.89,0.0,7.99,Card,0,2025-09,1,0,0
8795,O00008795,2025-09-14,U59087,SKU_1024,Electronics,Accessories,West,Organic Search,Desktop,Returning,West,Completed,1,205.32,34.88,0.0,0.0,205.32,170.44,0.0,88.33,Card,0,2025-09,1,0,0
8796,O00008796,2025-09-14,U89793,SKU_1032,Home,Storage,Midwest,Direct,Desktop,Returning,Midwest,Completed,2,111.87,6.85,0.0,0.0,223.74,216.89,0.0,49.45,Card,0,2025-09,1,0,0
8797,O00008797,2025-09-14,U84558,SKU_1003,Apparel,Footwear,West,Email,Mobile,Returning,West,Completed,1,71.09,11.02,0.0,0.0,71.09,60.07,0.0,26.49,Card,0,2025-09,1,0,0
8798,O00008798,2025-09-14,U36797,SKU_1045,Books,Children,West,Direct,Mobile,Returning,West,Completed,2,24.57,0.08,0.0,0.0,49.14,49.06,0.0,17.12,Card,0,2025-09,1,0,0
8799,O00008799,2025-09-14,U52986,SKU_1048,Books,Wellness,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,28.96,1.63,0.0,0.0,28.96,27.33,0.0,11.34,Card,0,2025-09,1,0,0
8800,O00008800,2025-09-14,U68772,SKU_1009,Beauty,Skincare,Midwest,Affiliate,Mobile,Returning,Midwest,Completed,1,46.75,0.36,0.0,0.0,46.75,46.39,0.0,19.44,Card,0,2025-09,1,0,0
8801,O00008801,2025-09-14,U43045,SKU_1009,Beauty,Skincare,Northeast,Email,Desktop,Returning,Northeast,Completed,1,46.75,6.48,0.0,0.0,46.75,40.27,0.0,16.88,Card,0,2025-09,1,0,0
8802,O00008802,2025-09-14,U27350,SKU_1017,Electronics,Audio,South,Paid Search,Tablet,Returning,South,Completed,1,214.0,7.53,0.0,0.0,214.0,206.47,0.0,87.46,Card,0,2025-09,1,0,0
8803,O00008803,2025-09-14,U11793,SKU_1027,Home,Bedding,Midwest,Organic Search,Desktop,Returning,Midwest,Completed,1,102.06,8.56,0.0,0.0,102.06,93.5,0.0,26.45,Card,0,2025-09,1,0,0
8804,O00008804,2025-09-14,U66193,SKU_1004,Apparel,Footwear,Midwest,Direct,Desktop,Returning,Midwest,Completed,1,58.25,4.12,0.0,0.0,58.25,54.13,0.0,23.94,Card,0,2025-09,1,0,0
8805,O00008805,2025-09-14,U63424,SKU_1047,Books,Wellness,West,Email,Mobile,Returning,West,Completed,1,24.09,3.46,0.0,0.0,24.09,20.63,0.0,7.83,Card,0,2025-09,1,0,0
