session_key,session_date,channel,device,region,session_month,sessions,visitors,add_to_cart,checkout_starts
19486,2025-08-23,Email,Desktop,International,2025-08,1,1,1,1
19487,2025-08-23,Email,Desktop,Midwest,2025-08,3,3,2,2
19488,2025-08-23,Email,Desktop,Northeast,2025-08,1,1,1,1
19489,2025-08-23,Email,Desktop,South,2025-08,1,1,1,1
19490,2025-08-23,Email,Desktop,West,2025-08,2,2,1,1
19491,2025-08-23,Email,Mobile,Midwest,2025-08,1,1,0,0
19492,2025-08-23,Email,Mobile,Northeast,2025-08,4,4,0,0
19493,2025-08-23,Email,Mobile,South,2025-08,6,6,4,2
19494,2025-08-23,Email,Mobile,West,2025-08,1,1,1,0
19495,2025-08-23,Email,Tablet,Midwest,2025-08,1,1,0,0
19496,2025-08-23,Email,Tablet,West,2025-08,2,2,0,0
19497,2025-08-23,Organic Search,Desktop,International,2025-08,2,2,0,0
19498,2025-08-23,Organic Search,Desktop,Midwest,2025-08,5,5,2,0
19499,2025-08-23,Organic Search,Desktop,Northeast,2025-08,5,5,2,1
19500,2025-08-23,Organic Search,Desktop,South,2025-08,4,4,1,0
19501,2025-08-23,Organic Search,Desktop,West,2025-08,5,5,0,0
19502,2025-08-23,Organic Search,Mobile,International,2025-08,5,5,1,0
19503,2025-08-23,Organic Search,Mobile,Midwest,2025-08,8,8,2,1
19504,2025-08-23,Organic Search,Mobile,Northeast,2025-08,4,4,1,1
19505,2025-08-23,Organic Search,Mobile,South,2025-08,4,4,1,1
19506,2025-08-23,Organic Search,Mobile,West,2025-08,8,8,2,1
19507,2025-08-23,Organic Search,Tablet,Midwest,2025-08,1,1,0,0
19508,2025-08-23,Organic Search,Tablet,Northeast,2025-08,4,4,2,1
19509,2025-08-23,Organic Search,Tablet,South,2025-08,1,1,0,0
19510,2025-08-23,Organic Search,Tablet,West,2025-08,2,2,0,0
19511,2025-08-23,Paid Search,Desktop,International,2025-08,4,4,2,0
19512,2025-08-23,Paid Search,Desktop,Northeast,2025-08,3,3,1,1
19513,2025-08-23,Paid Search,Desktop,South,2025-08,2,2,0,0
19514,2025-08-23,Paid Search,Desktop,West,2025-08,5,5,0,0
19515,2025-08-23,Paid Search,Mobile,International,2025-08,5,5,2,1
19516,2025-08-23,Paid Search,Mobile,Midwest,2025-08,4,4,0,0
19517,2025-08-23,Paid Search,Mobile,Northeast,2025-08,4,4,1,1
19518,2025-08-23,Paid Search,Mobile,South,2025-08,3,3,1,1
19519,2025-08-23,Paid Search,Mobile,West,2025-08,9,9,1,1
19520,2025-08-23,Paid Search,Tablet,International,2025-08,2,2,2,1
19521,2025-08-23,Paid Search,Tablet,West,2025-08,2,2,0,0
19522,2025-08-23,Paid Social,Desktop,International,2025-08,4,4,0,0
19523,2025-08-23,Paid Social,Desktop,Midwest,2025-08,1,1,0,0
19524,2025-08-23,Paid Social,Desktop,Northeast,2025-08,1,1,0,0
19525,2025-08-23,Paid Social,Desktop,South,2025-08,2,2,1,0
19526,2025-08-23,Paid Social,Desktop,West,2025-08,1,1,0,0
19527,2025-08-23,Paid Social,Mobile,International,2025-08,4,4,2,1
19528,2025-08-23,Paid Social,Mobile,Midwest,2025-08,5,5,1,0
19529,2025-08-23,Paid Social,Mobile,Northeast,2025-08,4,4,1,1
19530,2025-08-23,Paid Social,Mobile,South,2025-08,9,9,1,1
19531,2025-08-23,Paid Social,Mobile,West,2025-08,7,7,2,0
19532,2025-08-23,Paid Social,Tablet,Northeast,2025-08,2,2,0,0
19533,2025-08-23,Paid Social,Tablet,West,2025-08,2,2,0,0
19534,2025-08-23,Referral,Desktop,International,2025-08,1,1,0,0
19535,2025-08-23,Referral,Desktop,Midwest,2025-08,2,2,0,0
19536,2025-08-23,Referral,Desktop,Northeast,2025-08,2,2,0,0
19537,2025-08-23,Referral,Desktop,West,2025-08,3,3,1,1
19538,2025-08-23,Referral,Mobile,International,2025-08,1,1,0,0
19539,2025-08-23,Referral,Mobile,Midwest,2025-08,4,4,1,1
19540,2025-08-23,Referral,Mobile,Northeast,2025-08,2,2,0,0
19541,2025-08-23,Referral,Mobile,South,2025-08,4,4,1,0
19542,2025-08-23,Referral,Mobile,West,2025-08,1,1,0,0
19543,2025-08-23,Referral,Tablet,Midwest,2025-08,1,1,1,0
19544,2025-08-23,Referral,Tablet,Northeast,2025-08,1,1,0,0
19545,2025-08-24,Affiliate,Desktop,International,2025-08,1,1,0,0
19546,2025-08-24,Affiliate,Desktop,Midwest,2025-08,1,1,0,0
19547,2025-08-24,Affiliate,Desktop,West,2025-08,1,1,0,0
19548,2025-08-24,Affiliate,Mobile,International,2025-08,3,3,0,0
19549,2025-08-24,Affiliate,Mobile,Midwest,2025-08,7,7,3,0
19550,2025-08-24,Affiliate,Mobile,Northeast,2025-08,1,1,1,1
19551,2025-08-24,Affiliate,Mobile,South,2025-08,3,3,1,0
19552,2025-08-24,Affiliate,Mobile,West,2025-08,4,4,1,1
19553,2025-08-24,Affiliate,Tablet,Northeast,2025-08,1,1,0,0
19554,2025-08-24,Affiliate,Tablet,South,2025-08,1,1,1,1
19555,2025-08-24,Direct,Desktop,International,2025-08,1,1,0,0
19556,2025-08-24,Direct,Desktop,Midwest,2025-08,8,8,2,1
19557,2025-08-24,Direct,Desktop,Northeast,2025-08,3,3,1,0
19558,2025-08-24,Direct,Desktop,South,2025-08,5,5,0,0
19559,2025-08-24,Direct,Desktop,West,2025-08,9,9,3,3
19560,2025-08-24,Direct,Mobile,International,2025-08,4,4,0,0
19561,2025-08-24,Direct,Mobile,Midwest,2025-08,2,2,0,0
19562,2025-08-24,Direct,Mobile,Northeast,2025-08,3,3,0,0
19563,2025-08-24,Direct,Mobile,South,2025-08,3,3,2,1
19564,2025-08-24,Direct,Mobile,West,2025-08,3,3,1,0
19565,2025-08-24,Direct,Tablet,International,2025-08,1,1,1,1
19566,2025-08-24,Direct,Tablet,South,2025-08,2,2,0,0
19567,2025-08-24,Direct,Tablet,West,2025-08,1,1,0,0
19568,2025-08-24,Email,Desktop,International,2025-08,1,1,1,1
19569,2025-08-24,Email,Desktop,South,2025-08,3,3,3,3
19570,2025-08-24,Email,Mobile,International,2025-08,2,2,1,1
19571,2025-08-24,Email,Mobile,Midwest,2025-08,3,3,0,0
19572,2025-08-24,Email,Mobile,Northeast,2025-08,1,1,0,0
19573,2025-08-24,Email,Mobile,South,2025-08,2,2,1,1
19574,2025-08-24,Email,Mobile,West,2025-08,3,3,1,1
19575,2025-08-24,Email,Tablet,Midwest,2025-08,1,1,0,0
19576,2025-08-24,Email,Tablet,South,2025-08,2,2,1,1
19577,2025-08-24,Email,Tablet,West,2025-08,2,2,1,1
19578,2025-08-24,Organic Search,Desktop,International,2025-08,3,3,1,1
19579,2025-08-24,Organic Search,Desktop,Midwest,2025-08,11,11,3,1
19580,2025-08-24,Organic Search,Desktop,Northeast,2025-08,1,1,0,0
19581,2025-08-24,Organic Search,Desktop,South,2025-08,10,10,6,3
19582,2025-08-24,Organic Search,Desktop,West,2025-08,9,9,4,3
19583,2025-08-24,Organic Search,Mobile,International,2025-08,6,6,1,1
19584,2025-08-24,Organic Search,Mobile,Midwest,2025-08,3,3,3,1
19585,2025-08-24,Organic Search,Mobile,Northeast,2025-08,5,5,1,0
19586,2025-08-24,Organic Search,Mobile,South,2025-08,5,5,1,1
19587,2025-08-24,Organic Search,Mobile,West,2025-08,5,5,2,2
19588,2025-08-24,Organic Search,Tablet,International,2025-08,1,1,0,0
19589,2025-08-24,Organic Search,Tablet,Midwest,2025-08,2,2,2,2
19590,2025-08-24,Organic Search,Tablet,West,2025-08,2,2,1,0
19591,2025-08-24,Paid Search,Desktop,Midwest,2025-08,2,2,2,2
19592,2025-08-24,Paid Search,Desktop,Northeast,2025-08,5,5,2,2
19593,2025-08-24,Paid Search,Desktop,South,2025-08,5,5,3,1
19594,2025-08-24,Paid Search,Desktop,West,2025-08,8,8,3,1
19595,2025-08-24,Paid Search,Mobile,International,2025-08,5,5,0,0
19596,2025-08-24,Paid Search,Mobile,Midwest,2025-08,2,2,0,0
19597,2025-08-24,Paid Search,Mobile,South,2025-08,6,6,3,2
19598,2025-08-24,Paid Search,Mobile,West,2025-08,7,7,3,1
19599,2025-08-24,Paid Search,Tablet,Midwest,2025-08,1,1,1,0
19600,2025-08-24,Paid Search,Tablet,Northeast,2025-08,1,1,1,1
19601,2025-08-24,Paid Social,Desktop,International,2025-08,1,1,1,1
19602,2025-08-24,Paid Social,Desktop,Midwest,2025-08,1,1,0,0
19603,2025-08-24,Paid Social,Desktop,Northeast,2025-08,2,2,1,0
19604,2025-08-24,Paid Social,Desktop,South,2025-08,2,2,1,0
19605,2025-08-24,Paid Social,Desktop,West,2025-08,3,3,1,0
19606,2025-08-24,Paid Social,Mobile,International,2025-08,4,4,2,2
19607,2025-08-24,Paid Social,Mobile,Midwest,2025-08,9,9,1,0
19608,2025-08-24,Paid Social,Mobile,Northeast,2025-08,4,4,1,1
19609,2025-08-24,Paid Social,Mobile,South,2025-08,6,6,1,1
19610,2025-08-24,Paid Social,Mobile,West,2025-08,8,8,2,1
19611,2025-08-24,Paid Social,Tablet,Northeast,2025-08,1,1,0,0
19612,2025-08-24,Paid Social,Tablet,South,2025-08,1,1,0,0
19613,2025-08-24,Referral,Desktop,Midwest,2025-08,2,2,1,1
19614,2025-08-24,Referral,Desktop,South,2025-08,5,5,2,1
19615,2025-08-24,Referral,Desktop,West,2025-08,3,3,1,1
19616,2025-08-24,Referral,Mobile,International,2025-08,1,1,0,0
19617,2025-08-24,Referral,Mobile,Northeast,2025-08,1,1,1,1
19618,2025-08-24,Referral,Mobile,West,2025-08,3,3,0,0
19619,2025-08-25,Affiliate,Desktop,Midwest,2025-08,3,3,2,1
19620,2025-08-25,Affiliate,Desktop,South,2025-08,2,2,2,2
19621,2025-08-25,Affiliate,Desktop,West,2025-08,1,1,0,0
19622,2025-08-25,Affiliate,Mobile,International,2025-08,1,1,0,0
19623,2025-08-25,Affiliate,Mobile,Midwest,2025-08,2,2,0,0
19624,2025-08-25,Affiliate,Mobile,Northeast,2025-08,4,4,0,0
19625,2025-08-25,Affiliate,Mobile,South,2025-08,4,4,0,0
19626,2025-08-25,Affiliate,Mobile,West,2025-08,2,2,0,0
19627,2025-08-25,Affiliate,Tablet,Midwest,2025-08,1,1,0,0
19628,2025-08-25,Affiliate,Tablet,Northeast,2025-08,1,1,1,0
19629,2025-08-25,Affiliate,Tablet,South,2025-08,1,1,0,0
19630,2025-08-25,Affiliate,Tablet,West,2025-08,1,1,0,0
19631,2025-08-25,Direct,Desktop,International,2025-08,2,2,1,1
19632,2025-08-25,Direct,Desktop,Midwest,2025-08,4,4,2,2
19633,2025-08-25,Direct,Desktop,Northeast,2025-08,2,2,1,1
19634,2025-08-25,Direct,Desktop,South,2025-08,3,3,2,1
19635,2025-08-25,Direct,Desktop,West,2025-08,6,6,2,1
19636,2025-08-25,Direct,Mobile,International,2025-08,5,5,2,1
19637,2025-08-25,Direct,Mobile,Midwest,2025-08,3,3,1,0
19638,2025-08-25,Direct,Mobile,Northeast,2025-08,3,3,0,0
19639,2025-08-25,Direct,Mobile,South,2025-08,7,7,2,1
19640,2025-08-25,Direct,Mobile,West,2025-08,7,7,4,3
19641,2025-08-25,Direct,Tablet,Midwest,2025-08,1,1,0,0
19642,2025-08-25,Direct,Tablet,South,2025-08,2,2,1,0
19643,2025-08-25,Direct,Tablet,West,2025-08,3,3,1,0
19644,2025-08-25,Email,Desktop,International,2025-08,1,1,0,0
19645,2025-08-25,Email,Desktop,Midwest,2025-08,6,6,0,0
19646,2025-08-25,Email,Desktop,Northeast,2025-08,2,2,0,0
19647,2025-08-25,Email,Desktop,South,2025-08,2,2,1,1
19648,2025-08-25,Email,Desktop,West,2025-08,2,2,2,1
19649,2025-08-25,Email,Mobile,International,2025-08,2,2,1,0
19650,2025-08-25,Email,Mobile,Midwest,2025-08,5,5,4,4
19651,2025-08-25,Email,Mobile,Northeast,2025-08,7,7,4,2
19652,2025-08-25,Email,Mobile,South,2025-08,3,3,1,1
19653,2025-08-25,Email,Mobile,West,2025-08,4,4,1,0
19654,2025-08-25,Email,Tablet,Midwest,2025-08,2,2,0,0
19655,2025-08-25,Email,Tablet,Northeast,2025-08,2,2,1,1
19656,2025-08-25,Email,Tablet,West,2025-08,3,3,1,0
19657,2025-08-25,Organic Search,Desktop,International,2025-08,5,5,1,0
19658,2025-08-25,Organic Search,Desktop,Midwest,2025-08,6,6,3,1
19659,2025-08-25,Organic Search,Desktop,Northeast,2025-08,9,9,4,4
19660,2025-08-25,Organic Search,Desktop,South,2025-08,11,11,4,3
19661,2025-08-25,Organic Search,Desktop,West,2025-08,5,5,3,3
19662,2025-08-25,Organic Search,Mobile,International,2025-08,5,5,2,0
19663,2025-08-25,Organic Search,Mobile,Midwest,2025-08,7,7,0,0
19664,2025-08-25,Organic Search,Mobile,Northeast,2025-08,2,2,1,0
19665,2025-08-25,Organic Search,Mobile,South,2025-08,8,8,3,2
19666,2025-08-25,Organic Search,Mobile,West,2025-08,5,5,1,0
19667,2025-08-25,Organic Search,Tablet,Midwest,2025-08,1,1,1,0
19668,2025-08-25,Organic Search,Tablet,South,2025-08,4,4,0,0
19669,2025-08-25,Organic Search,Tablet,West,2025-08,1,1,1,1
19670,2025-08-25,Paid Search,Desktop,International,2025-08,1,1,0,0
19671,2025-08-25,Paid Search,Desktop,Midwest,2025-08,2,2,0,0
19672,2025-08-25,Paid Search,Desktop,Northeast,2025-08,9,9,3,2
19673,2025-08-25,Paid Search,Desktop,South,2025-08,1,1,0,0
19674,2025-08-25,Paid Search,Desktop,West,2025-08,3,3,1,1
19675,2025-08-25,Paid Search,Mobile,International,2025-08,3,3,2,1
19676,2025-08-25,Paid Search,Mobile,Midwest,2025-08,3,3,2,0
19677,2025-08-25,Paid Search,Mobile,Northeast,2025-08,8,8,4,3
19678,2025-08-25,Paid Search,Mobile,South,2025-08,10,10,4,1
19679,2025-08-25,Paid Search,Mobile,West,2025-08,7,7,3,2
19680,2025-08-25,Paid Search,Tablet,Northeast,2025-08,1,1,0,0
19681,2025-08-25,Paid Search,Tablet,South,2025-08,1,1,0,0
19682,2025-08-25,Paid Search,Tablet,West,2025-08,2,2,1,1
19683,2025-08-25,Paid Social,Desktop,International,2025-08,1,1,0,0
19684,2025-08-25,Paid Social,Desktop,Midwest,2025-08,1,1,1,0
19685,2025-08-25,Paid Social,Desktop,Northeast,2025-08,3,3,0,0
19686,2025-08-25,Paid Social,Desktop,South,2025-08,2,2,1,1
19687,2025-08-25,Paid Social,Desktop,West,2025-08,3,3,0,0
19688,2025-08-25,Paid Social,Mobile,International,2025-08,3,3,0,0
19689,2025-08-25,Paid Social,Mobile,Midwest,2025-08,9,9,1,1
19690,2025-08-25,Paid Social,Mobile,Northeast,2025-08,5,5,0,0
19691,2025-08-25,Paid Social,Mobile,South,2025-08,2,2,0,0
19692,2025-08-25,Paid Social,Mobile,West,2025-08,7,7,2,2
19693,2025-08-25,Paid Social,Tablet,South,2025-08,1,1,1,0
19694,2025-08-25,Referral,Desktop,International,2025-08,1,1,0,0
19695,2025-08-25,Referral,Desktop,Midwest,2025-08,3,3,1,1
19696,2025-08-25,Referral,Desktop,Northeast,2025-08,1,1,1,0
19697,2025-08-25,Referral,Desktop,South,2025-08,2,2,0,0
19698,2025-08-25,Referral,Desktop,West,2025-08,1,1,0,0
19699,2025-08-25,Referral,Mobile,Midwest,2025-08,1,1,0,0
19700,2025-08-25,Referral,Mobile,South,2025-08,1,1,1,0
19701,2025-08-25,Referral,Mobile,West,2025-08,2,2,1,1
19702,2025-08-26,Affiliate,Desktop,International,2025-08,1,1,0,0
19703,2025-08-26,Affiliate,Desktop,Midwest,2025-08,1,1,0,0
19704,2025-08-26,Affiliate,Desktop,West,2025-08,2,2,0,0
19705,2025-08-26,Affiliate,Mobile,International,2025-08,6,6,2,1
19706,2025-08-26,Affiliate,Mobile,Midwest,2025-08,3,3,0,0
19707,2025-08-26,Affiliate,Mobile,Northeast,2025-08,2,2,0,0
19708,2025-08-26,Affiliate,Mobile,South,2025-08,6,6,0,0
19709,2025-08-26,Affiliate,Mobile,West,2025-08,5,5,0,0
19710,2025-08-26,Affiliate,Tablet,Midwest,2025-08,1,1,0,0
19711,2025-08-26,Affiliate,Tablet,South,2025-08,1,1,0,0
19712,2025-08-26,Affiliate,Tablet,West,2025-08,2,2,0,0
19713,2025-08-26,Direct,Desktop,International,2025-08,2,2,0,0
19714,2025-08-26,Direct,Desktop,Midwest,2025-08,3,3,2,1
19715,2025-08-26,Direct,Desktop,Northeast,2025-08,4,4,1,0
19716,2025-08-26,Direct,Desktop,South,2025-08,1,1,0,0
19717,2025-08-26,Direct,Desktop,West,2025-08,5,5,3,2
19718,2025-08-26,Direct,Mobile,International,2025-08,4,4,1,1
19719,2025-08-26,Direct,Mobile,Midwest,2025-08,3,3,1,1
19720,2025-08-26,Direct,Mobile,Northeast,2025-08,4,4,2,1
19721,2025-08-26,Direct,Mobile,South,2025-08,1,1,0,0
19722,2025-08-26,Direct,Mobile,West,2025-08,7,7,2,1
19723,2025-08-26,Direct,Tablet,Midwest,2025-08,1,1,0,0
19724,2025-08-26,Direct,Tablet,Northeast,2025-08,1,1,0,0
19725,2025-08-26,Direct,Tablet,West,2025-08,2,2,2,1
19726,2025-08-26,Email,Desktop,International,2025-08,1,1,0,0
19727,2025-08-26,Email,Desktop,Midwest,2025-08,3,3,1,1
19728,2025-08-26,Email,Desktop,Northeast,2025-08,3,3,2,2
19729,2025-08-26,Email,Desktop,South,2025-08,4,4,4,3
19730,2025-08-26,Email,Desktop,West,2025-08,6,6,1,1
19731,2025-08-26,Email,Mobile,International,2025-08,3,3,1,0
19732,2025-08-26,Email,Mobile,Midwest,2025-08,1,1,1,1
19733,2025-08-26,Email,Mobile,Northeast,2025-08,4,4,2,1
19734,2025-08-26,Email,Mobile,South,2025-08,5,5,3,0
19735,2025-08-26,Email,Tablet,Northeast,2025-08,1,1,1,1
19736,2025-08-26,Email,Tablet,West,2025-08,1,1,0,0
19737,2025-08-26,Organic Search,Desktop,International,2025-08,6,6,2,1
19738,2025-08-26,Organic Search,Desktop,Midwest,2025-08,4,4,1,0
19739,2025-08-26,Organic Search,Desktop,Northeast,2025-08,8,8,1,1
19740,2025-08-26,Organic Search,Desktop,South,2025-08,8,8,3,2
19741,2025-08-26,Organic Search,Desktop,West,2025-08,8,8,2,1
19742,2025-08-26,Organic Search,Mobile,International,2025-08,2,2,2,2
19743,2025-08-26,Organic Search,Mobile,Midwest,2025-08,3,3,1,1
19744,2025-08-26,Organic Search,Mobile,Northeast,2025-08,8,8,1,1
19745,2025-08-26,Organic Search,Mobile,South,2025-08,4,4,1,1
19746,2025-08-26,Organic Search,Mobile,West,2025-08,8,8,4,2
19747,2025-08-26,Organic Search,Tablet,South,2025-08,3,3,2,1
19748,2025-08-26,Organic Search,Tablet,West,2025-08,1,1,0,0
19749,2025-08-26,Paid Search,Desktop,International,2025-08,1,1,0,0
19750,2025-08-26,Paid Search,Desktop,Northeast,2025-08,2,2,1,0
19751,2025-08-26,Paid Search,Desktop,South,2025-08,6,6,1,1
19752,2025-08-26,Paid Search,Desktop,West,2025-08,6,6,2,2
19753,2025-08-26,Paid Search,Mobile,International,2025-08,1,1,1,1
19754,2025-08-26,Paid Search,Mobile,Midwest,2025-08,3,3,0,0
19755,2025-08-26,Paid Search,Mobile,Northeast,2025-08,3,3,1,1
19756,2025-08-26,Paid Search,Mobile,South,2025-08,10,10,0,0
19757,2025-08-26,Paid Search,Mobile,West,2025-08,3,3,1,0
19758,2025-08-26,Paid Search,Tablet,South,2025-08,1,1,1,1
19759,2025-08-26,Paid Search,Tablet,West,2025-08,2,2,0,0
19760,2025-08-26,Paid Social,Desktop,International,2025-08,1,1,0,0
19761,2025-08-26,Paid Social,Desktop,Midwest,2025-08,1,1,1,1
19762,2025-08-26,Paid Social,Desktop,Northeast,2025-08,4,4,1,1
19763,2025-08-26,Paid Social,Desktop,South,2025-08,5,5,1,1
19764,2025-08-26,Paid Social,Mobile,International,2025-08,6,6,0,0
19765,2025-08-26,Paid Social,Mobile,Midwest,2025-08,5,5,1,0
19766,2025-08-26,Paid Social,Mobile,Northeast,2025-08,9,9,4,2
19767,2025-08-26,Paid Social,Mobile,South,2025-08,4,4,0,0
19768,2025-08-26,Paid Social,Mobile,West,2025-08,2,2,1,1
19769,2025-08-26,Paid Social,Tablet,International,2025-08,1,1,0,0
19770,2025-08-26,Paid Social,Tablet,Midwest,2025-08,3,3,1,0
19771,2025-08-26,Paid Social,Tablet,Northeast,2025-08,1,1,1,1
19772,2025-08-26,Paid Social,Tablet,West,2025-08,1,1,0,0
19773,2025-08-26,Referral,Desktop,International,2025-08,1,1,0,0
19774,2025-08-26,Referral,Desktop,Midwest,2025-08,2,2,1,0
19775,2025-08-26,Referral,Desktop,South,2025-08,1,1,1,1
19776,2025-08-26,Referral,Desktop,West,2025-08,1,1,0,0
19777,2025-08-26,Referral,Mobile,International,2025-08,2,2,0,0
19778,2025-08-26,Referral,Mobile,Midwest,2025-08,1,1,1,1
19779,2025-08-26,Referral,Mobile,Northeast,2025-08,2,2,1,0
19780,2025-08-26,Referral,Mobile,South,2025-08,1,1,0,0
19781,2025-08-26,Referral,Mobile,West,2025-08,1,1,1,0
19782,2025-08-27,Affiliate,Desktop,International,2025-08,2,2,1,0
19783,2025-08-27,Affiliate,Desktop,Northeast,2025-08,2,2,0,0
19784,2025-08-27,Affiliate,Desktop,South,2025-08,3,3,1,1
19785,2025-08-27,Affiliate,Mobile,International,2025-08,2,2,1,1
19786,2025-08-27,Affiliate,Mobile,Midwest,2025-08,2,2,0,0
19787,2025-08-27,Affiliate,Mobile,Northeast,2025-08,3,3,1,1
19788,2025-08-27,Affiliate,Mobile,South,2025-08,1,1,0,0
19789,2025-08-27,Affiliate,Mobile,West,2025-08,5,5,1,1
19790,2025-08-27,Affiliate,Tablet,International,2025-08,2,2,0,0
19791,2025-08-27,Affiliate,Tablet,Northeast,2025-08,1,1,1,1
19792,2025-08-27,Direct,Desktop,International,2025-08,3,3,1,1
19793,2025-08-27,Direct,Desktop,Midwest,2025-08,4,4,1,1
19794,2025-08-27,Direct,Desktop,Northeast,2025-08,4,4,4,3
19795,2025-08-27,Direct,Desktop,South,2025-08,6,6,4,3
19796,2025-08-27,Direct,Desktop,West,2025-08,5,5,1,1
19797,2025-08-27,Direct,Mobile,International,2025-08,6,6,2,1
19798,2025-08-27,Direct,Mobile,Midwest,2025-08,5,5,1,1
19799,2025-08-27,Direct,Mobile,Northeast,2025-08,2,2,0,0
19800,2025-08-27,Direct,Mobile,South,2025-08,4,4,3,1
19801,2025-08-27,Direct,Mobile,West,2025-08,3,3,1,0
19802,2025-08-27,Direct,Tablet,Midwest,2025-08,1,1,1,1
19803,2025-08-27,Email,Desktop,International,2025-08,2,2,1,1
19804,2025-08-27,Email,Desktop,Midwest,2025-08,3,3,1,1
19805,2025-08-27,Email,Desktop,Northeast,2025-08,3,3,1,1
19806,2025-08-27,Email,Desktop,South,2025-08,3,3,1,1
19807,2025-08-27,Email,Desktop,West,2025-08,6,6,3,2
19808,2025-08-27,Email,Mobile,International,2025-08,1,1,0,0
19809,2025-08-27,Email,Mobile,Midwest,2025-08,4,4,2,1
19810,2025-08-27,Email,Mobile,Northeast,2025-08,1,1,1,1
19811,2025-08-27,Email,Mobile,South,2025-08,3,3,1,1
19812,2025-08-27,Email,Mobile,West,2025-08,4,4,1,1
19813,2025-08-27,Email,Tablet,South,2025-08,1,1,1,1
19814,2025-08-27,Email,Tablet,West,2025-08,3,3,2,1
19815,2025-08-27,Organic Search,Desktop,International,2025-08,2,2,0,0
19816,2025-08-27,Organic Search,Desktop,Midwest,2025-08,4,4,2,1
19817,2025-08-27,Organic Search,Desktop,Northeast,2025-08,5,5,3,0
19818,2025-08-27,Organic Search,Desktop,South,2025-08,7,7,3,3
19819,2025-08-27,Organic Search,Desktop,West,2025-08,8,8,3,3
19820,2025-08-27,Organic Search,Mobile,International,2025-08,7,7,1,0
19821,2025-08-27,Organic Search,Mobile,Midwest,2025-08,4,4,0,0
19822,2025-08-27,Organic Search,Mobile,Northeast,2025-08,8,8,2,2
19823,2025-08-27,Organic Search,Mobile,South,2025-08,5,5,1,1
19824,2025-08-27,Organic Search,Mobile,West,2025-08,1,1,0,0
19825,2025-08-27,Organic Search,Tablet,Midwest,2025-08,1,1,0,0
19826,2025-08-27,Organic Search,Tablet,Northeast,2025-08,3,3,0,0
19827,2025-08-27,Organic Search,Tablet,South,2025-08,2,2,1,1
19828,2025-08-27,Organic Search,Tablet,West,2025-08,3,3,0,0
19829,2025-08-27,Paid Search,Desktop,International,2025-08,5,5,2,1
19830,2025-08-27,Paid Search,Desktop,Midwest,2025-08,3,3,1,0
19831,2025-08-27,Paid Search,Desktop,Northeast,2025-08,3,3,1,1
19832,2025-08-27,Paid Search,Desktop,South,2025-08,6,6,2,2
19833,2025-08-27,Paid Search,Desktop,West,2025-08,5,5,2,1
19834,2025-08-27,Paid Search,Mobile,International,2025-08,3,3,1,0
19835,2025-08-27,Paid Search,Mobile,Midwest,2025-08,4,4,2,2
19836,2025-08-27,Paid Search,Mobile,Northeast,2025-08,1,1,0,0
19837,2025-08-27,Paid Search,Mobile,South,2025-08,8,8,2,1
19838,2025-08-27,Paid Search,Mobile,West,2025-08,5,5,2,2
19839,2025-08-27,Paid Search,Tablet,Northeast,2025-08,1,1,0,0
19840,2025-08-27,Paid Social,Desktop,International,2025-08,1,1,0,0
19841,2025-08-27,Paid Social,Desktop,Midwest,2025-08,1,1,0,0
19842,2025-08-27,Paid Social,Desktop,Northeast,2025-08,3,3,0,0
19843,2025-08-27,Paid Social,Desktop,South,2025-08,4,4,1,0
19844,2025-08-27,Paid Social,Desktop,West,2025-08,2,2,2,2
19845,2025-08-27,Paid Social,Mobile,International,2025-08,2,2,1,0
19846,2025-08-27,Paid Social,Mobile,Midwest,2025-08,5,5,1,0
19847,2025-08-27,Paid Social,Mobile,Northeast,2025-08,8,8,3,0
19848,2025-08-27,Paid Social,Mobile,South,2025-08,4,4,1,0
19849,2025-08-27,Paid Social,Mobile,West,2025-08,5,5,1,1
19850,2025-08-27,Paid Social,Tablet,International,2025-08,1,1,0,0
19851,2025-08-27,Paid Social,Tablet,Midwest,2025-08,2,2,1,0
19852,2025-08-27,Paid Social,Tablet,South,2025-08,1,1,0,0
19853,2025-08-27,Referral,Desktop,Midwest,2025-08,1,1,0,0
19854,2025-08-27,Referral,Desktop,Northeast,2025-08,1,1,0,0
19855,2025-08-27,Referral,Desktop,South,2025-08,2,2,1,1
19856,2025-08-27,Referral,Desktop,West,2025-08,3,3,0,0
19857,2025-08-27,Referral,Mobile,International,2025-08,2,2,1,0
19858,2025-08-27,Referral,Mobile,Midwest,2025-08,2,2,0,0
19859,2025-08-27,Referral,Mobile,Northeast,2025-08,1,1,0,0
19860,2025-08-27,Referral,Mobile,South,2025-08,2,2,0,0
19861,2025-08-27,Referral,Mobile,West,2025-08,4,4,2,0
19862,2025-08-27,Referral,Tablet,South,2025-08,1,1,0,0
19863,2025-08-27,Referral,Tablet,West,2025-08,1,1,1,0
