UserID,LastOrderDate,DaysSinceLastPurchase,LifetimeOrders,LifetimeNetRevenue,AcquisitionChannel,Region,PlanTier,CustomerSegment,RiskScore,RiskBand,ChurnSignal,RecommendedAction
U003345,2025-10-29,214,20,1109.2,Referral,APAC,Growth,Consumer,100.0,High,1,Winback offer
U003346,2025-02-17,468,9,378.78,Paid Search,Europe,Growth,Consumer,100.0,High,1,Winback offer
U003347,2025-05-26,370,7,164.17,Referral,Europe,Free,SMB,100.0,High,1,Winback offer
U003348,2026-03-20,72,4,183.47,Organic,APAC,Growth,Consumer,23.1,Low,0,Monitor
U003349,2025-07-31,304,9,1158.91,Paid Social,LATAM,Starter,Enterprise,100.0,High,1,Winback offer
U003350,,9999,0,0.0,Organic,North America,Free,SMB,100.0,High,0,Winback offer
U003351,,9999,0,0.0,Paid Social,Europe,Free,SMB,100.0,High,0,Winback offer
U003352,,9999,0,0.0,Paid Search,LATAM,Free,Consumer,100.0,High,0,Winback offer
U003353,,9999,0,0.0,Organic,APAC,Starter,Mid-Market,100.0,High,0,Winback offer
U003354,2026-05-23,8,11,115.71,Organic,APAC,Free,Consumer,0.0,Low,0,Cross-sell
U003355,2026-05-25,6,13,262.06,Paid Social,Europe,Free,SMB,0.0,Low,0,Cross-sell
U003356,2024-10-28,580,3,58.65,Organic,North America,Starter,Consumer,100.0,High,1,Winback offer
U003357,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U003358,2026-03-07,85,7,295.93,Paid Search,Europe,Starter,SMB,24.3,Low,0,Monitor
U003359,,9999,0,0.0,Referral,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003360,2026-02-19,101,4,278.27,Partner,Europe,Pro,Consumer,34.6,Low,1,Monitor
U003361,2026-05-23,8,10,625.19,Referral,APAC,Growth,Consumer,0.0,Low,0,Cross-sell
U003362,,9999,0,0.0,Partner,North America,Free,Consumer,100.0,High,0,Winback offer
U003363,2026-05-30,1,7,282.87,Paid Search,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U003364,2025-08-10,294,5,146.73,Organic,Europe,Starter,Consumer,100.0,High,1,Winback offer
U003365,,9999,0,0.0,Paid Social,North America,Pro,SMB,100.0,High,0,Winback offer
U003366,,9999,0,0.0,Paid Social,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U003367,2026-02-03,117,5,630.63,Paid Search,APAC,Starter,Enterprise,47.9,Medium,1,Lifecycle email
U003368,,9999,0,0.0,Partner,Europe,Free,Consumer,100.0,High,0,Winback offer
U003369,2025-10-29,214,18,327.91,Paid Search,Europe,Free,SMB,100.0,High,1,Winback offer
U003370,,9999,0,0.0,Organic,North America,Pro,Enterprise,100.0,High,0,Winback offer
U003371,,9999,0,0.0,Paid Search,North America,Free,SMB,100.0,High,0,Winback offer
U003372,,9999,0,0.0,Paid Search,North America,Pro,Consumer,100.0,High,0,Winback offer
U003373,,9999,0,0.0,Paid Social,Europe,Pro,SMB,100.0,High,0,Winback offer
U003374,2026-04-24,37,6,224.18,Paid Search,North America,Growth,Consumer,0.0,Low,0,Monitor
U003375,2025-11-10,202,2,98.7,Organic,Europe,Growth,SMB,94.6,High,1,Winback offer
U003376,2026-02-17,103,12,349.43,Organic,North America,Starter,Consumer,40.2,Medium,1,Lifecycle email
U003377,2026-01-16,135,13,802.37,Partner,North America,Growth,Consumer,57.8,Medium,1,Lifecycle email
U003378,,9999,0,0.0,Paid Search,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003379,2026-05-23,8,4,77.02,Paid Social,APAC,Free,Mid-Market,0.0,Low,0,Cross-sell
U003380,,9999,0,0.0,Organic,North America,Free,Consumer,100.0,High,0,Winback offer
U003381,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003382,,9999,0,0.0,Organic,North America,Growth,Consumer,100.0,High,0,Winback offer
U003383,,9999,0,0.0,Paid Search,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U003384,,9999,0,0.0,Partner,APAC,Pro,SMB,100.0,High,0,Winback offer
U003385,2026-05-20,11,4,688.61,Partner,APAC,Starter,Enterprise,0.0,Low,0,Cross-sell
U003386,2025-06-25,340,2,207.97,Organic,North America,Growth,SMB,100.0,High,1,Winback offer
U003387,,9999,0,0.0,Lifecycle Email,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003388,2026-05-25,6,6,243.59,Organic,APAC,Free,Mid-Market,0.0,Low,0,Cross-sell
U003389,2026-02-25,95,12,2355.65,Paid Search,LATAM,Pro,Mid-Market,28.2,Low,1,Monitor
U003390,2026-03-26,66,16,607.34,Partner,LATAM,Growth,Consumer,19.8,Low,0,Monitor
U003391,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U003392,2024-01-05,877,1,34.95,Organic,APAC,Starter,Consumer,100.0,High,1,Winback offer
U003393,,9999,0,0.0,Referral,Europe,Growth,Mid-Market,100.0,High,0,Winback offer
U003394,2024-02-28,823,5,586.93,Referral,North America,Growth,Mid-Market,100.0,High,1,Winback offer
U003395,2026-04-16,45,7,218.74,Partner,APAC,Starter,Consumer,8.2,Low,0,Monitor
U003396,2026-02-18,102,4,80.79,Partner,North America,Free,Consumer,27.6,Low,1,Monitor
U003397,,9999,0,0.0,Paid Search,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003398,2026-05-01,30,4,313.96,Referral,Europe,Starter,SMB,0.0,Low,0,Cross-sell
U003399,2026-02-26,94,12,425.99,Paid Social,North America,Growth,Consumer,23.2,Low,1,Monitor
U003400,2026-05-09,22,14,2452.31,Partner,APAC,Pro,SMB,0.0,Low,0,Cross-sell
U003401,2026-03-29,63,9,186.22,Organic,North America,Free,SMB,18.2,Low,0,Monitor
U003402,2026-03-27,65,8,240.51,Paid Social,Europe,Starter,SMB,19.2,Low,0,Monitor
U003403,2026-02-21,99,7,498.17,Paid Search,Europe,Pro,Consumer,38.0,Medium,1,Lifecycle email
U003404,,9999,0,0.0,Organic,Europe,Growth,Consumer,100.0,High,0,Winback offer
U003405,2026-01-12,139,5,251.51,Lifecycle Email,North America,Free,Mid-Market,60.0,Medium,1,Lifecycle email
U003406,,9999,0,0.0,Organic,LATAM,Pro,Consumer,100.0,High,0,Winback offer
U003407,2025-06-18,347,6,203.54,Lifecycle Email,North America,Starter,Consumer,100.0,High,1,Winback offer
U003408,2026-05-10,21,4,1143.5,Organic,APAC,Growth,Enterprise,0.0,Low,0,Cross-sell
U003409,2026-05-24,7,9,853.84,Organic,North America,Growth,SMB,0.0,Low,0,Cross-sell
U003410,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U003411,,9999,0,0.0,Referral,North America,Free,Consumer,100.0,High,0,Winback offer
U003412,,9999,0,0.0,Organic,North America,Free,SMB,100.0,High,0,Winback offer
U003413,,9999,0,0.0,Partner,APAC,Free,SMB,100.0,High,0,Winback offer
U003414,2026-05-29,2,10,149.47,Organic,North America,Free,Consumer,0.0,Low,0,Cross-sell
U003415,2026-04-19,42,15,1813.36,Paid Search,APAC,Pro,SMB,0.6,Low,0,Monitor
U003416,,9999,0,0.0,Partner,Europe,Growth,Enterprise,100.0,High,0,Winback offer
U003417,,9999,0,0.0,Referral,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003418,2024-12-03,544,5,103.73,Referral,North America,Starter,Consumer,100.0,High,1,Winback offer
U003419,2026-05-27,4,1,40.59,Partner,Europe,Free,Mid-Market,0.0,Low,0,Monitor
U003420,2025-12-25,157,6,255.45,Lifecycle Email,APAC,Starter,SMB,69.9,High,1,Winback offer
U003421,,9999,0,0.0,Organic,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003422,2026-05-12,19,6,66.85,Organic,North America,Free,Consumer,0.0,Low,0,Cross-sell
U003423,2025-04-19,407,9,2604.74,Organic,North America,Pro,Enterprise,100.0,High,1,Winback offer
U003424,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U003425,,9999,0,0.0,Referral,Europe,Starter,SMB,100.0,High,0,Winback offer
U003426,,9999,0,0.0,Partner,North America,Growth,Enterprise,100.0,High,0,Winback offer
U003427,,9999,0,0.0,Referral,North America,Growth,Consumer,100.0,High,0,Winback offer
U003428,2026-05-30,1,10,1136.17,Referral,APAC,Pro,SMB,0.0,Low,0,Cross-sell
U003429,2026-04-11,50,6,155.23,Partner,North America,Starter,Consumer,11.0,Low,0,Monitor
U003430,,9999,0,0.0,Paid Social,North America,Growth,Consumer,100.0,High,0,Winback offer
U003431,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U003432,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U003433,,9999,0,0.0,Paid Social,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U003434,,9999,0,0.0,Referral,North America,Free,SMB,100.0,High,0,Winback offer
U003435,2026-05-15,16,17,1325.75,Paid Search,North America,Starter,Mid-Market,0.0,Low,0,Cross-sell
U003436,2026-05-28,3,17,617.66,Paid Social,Europe,Growth,Consumer,0.0,Low,0,Cross-sell
U003437,2026-03-31,61,15,1096.56,Paid Social,APAC,Free,Enterprise,15.6,Low,0,Monitor
U003438,,9999,0,0.0,Partner,APAC,Starter,SMB,100.0,High,0,Winback offer
U003439,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
U003440,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003441,2025-04-19,407,5,127.3,Organic,Europe,Free,SMB,100.0,High,1,Winback offer
U003442,,9999,0,0.0,Organic,LATAM,Starter,SMB,100.0,High,0,Winback offer
U003443,,9999,0,0.0,Paid Social,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003444,,9999,0,0.0,Paid Search,APAC,Pro,Consumer,100.0,High,0,Winback offer
U003445,2026-02-22,98,9,731.86,Paid Social,APAC,Pro,SMB,34.4,Low,1,Monitor
U003446,,9999,0,0.0,Organic,Europe,Growth,Consumer,100.0,High,0,Winback offer
U003447,2026-03-30,62,17,1402.27,Partner,APAC,Starter,Mid-Market,17.6,Low,0,Monitor
U003448,,9999,0,0.0,Lifecycle Email,North America,Starter,SMB,100.0,High,0,Winback offer
U003449,,9999,0,0.0,Paid Social,APAC,Free,Consumer,100.0,High,0,Winback offer
U003450,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U003451,,9999,0,0.0,Paid Social,North America,Free,Consumer,100.0,High,0,Winback offer
U003452,,9999,0,0.0,Organic,LATAM,Starter,SMB,100.0,High,0,Winback offer
U003453,,9999,0,0.0,Paid Search,APAC,Growth,Mid-Market,100.0,High,0,Winback offer
U003454,2025-12-22,160,3,130.58,Lifecycle Email,North America,Free,SMB,71.5,High,1,Winback offer
U003455,2026-04-29,32,2,58.41,Referral,North America,Starter,Consumer,0.0,Low,0,Monitor
U003456,2025-11-25,187,10,1155.17,Partner,LATAM,Starter,Mid-Market,81.9,High,1,Winback offer
U003457,2026-05-13,18,2,84.68,Lifecycle Email,Europe,Starter,Consumer,0.0,Low,0,Cross-sell
U003458,,9999,0,0.0,Paid Search,Europe,Free,Consumer,100.0,High,0,Winback offer
U003459,2026-05-17,14,9,353.13,Partner,North America,Free,Mid-Market,0.0,Low,0,Cross-sell
U003460,2026-02-10,110,3,29.75,Paid Search,North America,Free,SMB,39.5,Medium,1,Lifecycle email
U003461,2025-11-17,195,4,169.17,Referral,APAC,Growth,Consumer,86.3,High,1,Winback offer
U003462,,9999,0,0.0,Paid Search,North America,Starter,SMB,100.0,High,0,Winback offer
U003463,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U003464,2026-05-27,4,13,316.27,Referral,APAC,Free,SMB,0.0,Low,0,Cross-sell
U003465,2026-04-06,55,11,187.72,Paid Social,North America,Free,SMB,13.8,Low,0,Monitor
U003466,2026-04-09,52,1,7.33,Paid Search,APAC,Starter,Consumer,7.6,Low,0,Monitor
U003467,,9999,0,0.0,Paid Search,APAC,Free,Consumer,100.0,High,0,Winback offer
U003468,2024-12-03,544,7,289.23,Paid Search,North America,Starter,SMB,100.0,High,1,Winback offer
U003469,,9999,0,0.0,Partner,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003470,2026-05-18,13,26,2612.14,Referral,Europe,Growth,SMB,0.0,Low,0,Cross-sell
U003471,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
U003472,,9999,0,0.0,Organic,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003473,2024-08-19,650,3,119.17,Paid Social,North America,Starter,SMB,100.0,High,1,Winback offer
U003474,2026-01-27,124,3,82.81,Organic,LATAM,Growth,Consumer,51.7,Medium,1,Lifecycle email
U003475,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003476,,9999,0,0.0,Paid Search,APAC,Free,SMB,100.0,High,0,Winback offer
U003478,,9999,0,0.0,Organic,North America,Growth,SMB,100.0,High,0,Winback offer
U003479,,9999,0,0.0,Lifecycle Email,North America,Growth,Mid-Market,100.0,High,0,Winback offer
U003480,,9999,0,0.0,Paid Search,North America,Starter,Consumer,100.0,High,0,Winback offer
U003481,2026-05-31,0,23,279.17,Paid Search,Europe,Free,Consumer,0.0,Low,0,Cross-sell
U003482,,9999,0,0.0,Referral,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003483,2026-02-06,114,5,117.72,Organic,LATAM,Free,SMB,46.2,Medium,1,Lifecycle email
U003484,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
U003485,,9999,0,0.0,Partner,Europe,Pro,Consumer,100.0,High,0,Winback offer
U003486,2024-11-13,564,2,35.08,Paid Search,North America,Starter,Consumer,100.0,High,1,Winback offer
U003487,2025-12-04,178,1,17.44,Referral,North America,Starter,SMB,81.4,High,1,Winback offer
U003488,2026-02-22,98,3,91.7,Partner,Europe,Starter,Consumer,37.4,Medium,1,Lifecycle email
U003489,2026-01-18,133,19,782.2,Organic,APAC,Starter,SMB,56.7,Medium,1,Lifecycle email
U003490,2026-05-26,5,4,178.69,Paid Search,APAC,Growth,SMB,0.0,Low,0,Cross-sell
U003491,2026-04-23,38,6,883.72,Paid Social,North America,Starter,Enterprise,4.4,Low,0,Monitor
U003492,2025-11-28,184,3,98.12,Paid Search,APAC,Growth,Consumer,84.7,High,1,Winback offer
U003493,,9999,0,0.0,Organic,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003494,2026-05-16,15,4,117.05,Organic,North America,Starter,SMB,0.0,Low,0,Cross-sell
U003495,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003496,2026-02-14,106,10,132.23,Paid Social,North America,Free,SMB,41.8,Medium,1,Lifecycle email
U003497,,9999,0,0.0,Paid Search,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U003498,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U003499,2026-05-30,1,7,128.9,Referral,North America,Free,Consumer,0.0,Low,0,Cross-sell
U003500,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003501,2026-05-28,3,4,245.83,Organic,Europe,Growth,Consumer,0.0,Low,0,Cross-sell
U003502,,9999,0,0.0,Paid Social,North America,Pro,Consumer,100.0,High,0,Winback offer
U003504,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U003505,2026-05-28,3,4,100.56,Paid Search,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U003506,2025-05-17,379,4,57.77,Organic,North America,Free,SMB,100.0,High,1,Winback offer
U003507,,9999,0,0.0,Paid Search,North America,Growth,Mid-Market,100.0,High,0,Winback offer
U003508,2026-03-19,73,3,93.92,Referral,LATAM,Starter,SMB,23.7,Low,0,Monitor
U003509,,9999,0,0.0,Paid Search,Europe,Starter,Consumer,100.0,High,0,Winback offer
U003510,2026-05-28,3,1,12.62,Organic,APAC,Free,Mid-Market,0.0,Low,0,Monitor
U003511,,9999,0,0.0,Referral,APAC,Starter,Mid-Market,100.0,High,0,Winback offer
U003512,,9999,0,0.0,Paid Social,Europe,Pro,SMB,100.0,High,0,Winback offer
U003513,2026-05-15,16,1,24.38,Paid Search,North America,Starter,Consumer,0.0,Low,0,Monitor
U003514,2026-01-28,123,1,20.08,Organic,APAC,Pro,Consumer,51.2,Medium,1,Lifecycle email
U003515,2025-09-21,252,20,1711.2,Organic,North America,Growth,SMB,100.0,High,1,Winback offer
U003516,2024-10-19,589,4,130.67,Paid Search,North America,Starter,SMB,100.0,High,1,Winback offer
U003517,2026-04-14,47,18,768.17,Partner,APAC,Starter,SMB,1.9,Low,0,Monitor
U003518,,9999,0,0.0,Referral,LATAM,Growth,Mid-Market,100.0,High,0,Winback offer
U003519,2026-05-24,7,3,257.1,Paid Search,LATAM,Growth,SMB,0.0,Low,0,Cross-sell
U003520,2025-09-19,254,1,28.21,Partner,Europe,Starter,Consumer,100.0,High,1,Winback offer
U003521,2025-12-14,168,9,296.69,Organic,North America,Free,SMB,75.9,High,1,Winback offer
U003522,,9999,0,0.0,Paid Social,Europe,Pro,Consumer,100.0,High,0,Winback offer
U003523,2026-01-08,143,13,846.91,Partner,North America,Pro,Consumer,57.7,Medium,1,Lifecycle email
U003524,,9999,0,0.0,Organic,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003525,,9999,0,0.0,Organic,North America,Starter,Mid-Market,100.0,High,0,Winback offer
U003526,,9999,0,0.0,Partner,APAC,Starter,SMB,100.0,High,0,Winback offer
U003527,,9999,0,0.0,Paid Search,North America,Growth,Consumer,100.0,High,0,Winback offer
U003528,,9999,0,0.0,Paid Social,APAC,Growth,SMB,100.0,High,0,Winback offer
U003529,,9999,0,0.0,Organic,APAC,Free,SMB,100.0,High,0,Winback offer
U003530,2026-04-11,50,13,630.45,Paid Social,Europe,Growth,Consumer,11.0,Low,0,Monitor
U003531,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
U003532,,9999,0,0.0,Paid Social,North America,Growth,SMB,100.0,High,0,Winback offer
U003533,,9999,0,0.0,Paid Search,Europe,Free,Mid-Market,100.0,High,0,Winback offer
U003534,2026-04-25,36,10,1869.34,Referral,APAC,Growth,Mid-Market,1.8,Low,0,Monitor
U003535,2026-01-21,130,8,323.43,Referral,North America,Free,SMB,55.0,Medium,1,Lifecycle email
U003537,2026-04-10,51,6,1117.57,Partner,North America,Growth,Enterprise,7.1,Low,0,Monitor
U003538,,9999,0,0.0,Organic,North America,Starter,Enterprise,100.0,High,0,Winback offer
U003539,2026-04-21,40,5,280.81,Organic,APAC,Growth,Consumer,8.5,Low,0,Monitor
U003540,2025-12-28,154,11,361.82,Referral,APAC,Starter,Consumer,68.2,High,1,Winback offer
U003541,2026-05-05,26,6,997.68,Paid Social,Europe,Starter,Enterprise,0.0,Low,0,Cross-sell
U003542,,9999,0,0.0,Referral,APAC,Free,Mid-Market,100.0,High,0,Winback offer
U003543,,9999,0,0.0,Partner,APAC,Free,Enterprise,100.0,High,0,Winback offer
U003544,,9999,0,0.0,Referral,North America,Starter,Consumer,100.0,High,0,Winback offer
U003545,2026-05-29,2,20,1054.53,Referral,North America,Growth,Consumer,0.0,Low,0,Cross-sell
U003546,2026-05-22,9,17,1197.3,Paid Search,Europe,Growth,SMB,0.0,Low,0,Cross-sell
U003547,,9999,0,0.0,Paid Search,North America,Free,Consumer,100.0,High,0,Winback offer
U003548,2025-08-26,278,3,74.1,Paid Social,Europe,Growth,Consumer,100.0,High,1,Winback offer
U003549,,9999,0,0.0,Lifecycle Email,APAC,Starter,SMB,100.0,High,0,Winback offer
U003550,2025-10-25,218,10,393.74,Organic,APAC,Free,Mid-Market,100.0,High,1,Winback offer
U003551,2025-11-16,196,12,883.43,Organic,Europe,Growth,SMB,91.3,High,1,Winback offer
U003552,2026-05-28,3,17,1541.35,Organic,North America,Starter,Mid-Market,0.0,Low,0,Cross-sell
U003553,2026-01-06,145,7,423.32,Paid Search,APAC,Pro,Consumer,60.3,Medium,1,Lifecycle email
U003554,2026-04-15,46,8,99.6,Organic,Europe,Free,Consumer,8.8,Low,0,Monitor
U003555,2026-03-25,67,4,43.22,Referral,Europe,Free,Consumer,20.4,Low,0,Monitor
U003556,,9999,0,0.0,Organic,North America,Starter,Consumer,100.0,High,0,Winback offer
U003557,2026-05-28,3,12,1244.89,Paid Social,APAC,Starter,Enterprise,0.0,Low,0,Cross-sell
U003558,,9999,0,0.0,Paid Search,APAC,Free,SMB,100.0,High,0,Winback offer
U003559,,9999,0,0.0,Paid Social,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003560,2026-04-28,33,9,281.34,Referral,Europe,Starter,Consumer,1.7,Low,0,Monitor
U003561,2026-02-12,108,5,69.33,Partner,North America,Free,Consumer,41.4,Medium,1,Lifecycle email
U003562,,9999,0,0.0,Organic,Europe,Pro,Consumer,100.0,High,0,Winback offer
U003563,2025-01-21,495,6,187.54,Organic,North America,Free,SMB,100.0,High,1,Winback offer
U003564,,9999,0,0.0,Referral,APAC,Growth,Consumer,100.0,High,0,Winback offer
U003565,,9999,0,0.0,Paid Social,North America,Free,SMB,100.0,High,0,Winback offer
U003566,,9999,0,0.0,Lifecycle Email,APAC,Starter,Mid-Market,100.0,High,0,Winback offer
U003567,2025-04-21,405,8,204.39,Paid Search,North America,Starter,Consumer,100.0,High,1,Winback offer
U003568,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
U003569,2026-04-22,39,13,259.95,Paid Social,North America,Starter,Consumer,3.5,Low,0,Monitor
U003570,2026-02-15,105,15,2023.87,Paid Social,North America,Starter,Enterprise,41.2,Medium,1,Lifecycle email
U003571,,9999,0,0.0,Paid Search,LATAM,Free,Consumer,100.0,High,0,Winback offer
U003572,,9999,0,0.0,Partner,Europe,Free,Consumer,100.0,High,0,Winback offer
U003573,2026-03-06,86,1,51.99,Organic,APAC,Starter,SMB,30.8,Low,0,Monitor
U003574,2025-08-24,280,11,1751.87,Referral,Europe,Growth,Mid-Market,100.0,High,1,Winback offer
U003575,2026-03-17,75,1,44.74,Referral,APAC,Starter,SMB,24.8,Low,0,Monitor
U003576,2025-04-18,408,4,93.72,Referral,APAC,Starter,Consumer,100.0,High,1,Winback offer
U003577,,9999,0,0.0,Referral,Europe,Free,Consumer,100.0,High,0,Winback offer
U003578,,9999,0,0.0,Paid Search,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003579,,9999,0,0.0,Lifecycle Email,North America,Growth,SMB,100.0,High,0,Winback offer
U003580,2026-03-26,66,14,153.52,Organic,Europe,Free,Consumer,19.8,Low,0,Monitor
U003581,2025-09-25,248,6,191.52,Paid Search,APAC,Starter,SMB,100.0,High,1,Winback offer
U003582,2026-04-24,37,6,162.06,Partner,Europe,Starter,Consumer,0.0,Low,0,Monitor
U003583,2026-05-21,10,9,230.58,Referral,LATAM,Starter,Consumer,0.0,Low,0,Cross-sell
U003584,,9999,0,0.0,Paid Social,APAC,Starter,Consumer,100.0,High,0,Winback offer
U003585,,9999,0,0.0,Referral,North America,Free,Consumer,100.0,High,0,Winback offer
U003586,2026-03-18,74,4,215.65,Lifecycle Email,North America,Growth,Consumer,24.2,Low,0,Monitor
U003587,2026-05-30,1,16,1202.76,Partner,LATAM,Pro,Consumer,0.0,Low,0,Cross-sell
U003588,2026-05-20,11,4,2017.12,Organic,North America,Pro,Enterprise,0.0,Low,0,Cross-sell
U003589,2026-05-04,27,1,39.42,Organic,APAC,Growth,Consumer,0.0,Low,0,Monitor
U003590,,9999,0,0.0,Paid Search,Europe,Starter,SMB,100.0,High,0,Winback offer
U003591,,9999,0,0.0,Organic,LATAM,Starter,Mid-Market,100.0,High,0,Winback offer
U003592,2026-04-07,54,11,526.54,Paid Social,LATAM,Growth,Consumer,7.2,Low,0,Monitor
U003593,,9999,0,0.0,Paid Social,North America,Free,Consumer,100.0,High,0,Winback offer
U003594,,9999,0,0.0,Paid Social,North America,Starter,SMB,100.0,High,0,Winback offer
