RevenueDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,ServiceKey,SegmentKey,VolumeJobs,TEU,CBM,ChargeableKg,AvgRateUSD,SurchargeUSD,DiscountUSD,RevenueUSD,DataSource,DateKey,YearMonth
202607_BASE_TH_TRK_SME,2026-07-01,Forecast,BASE,TH,TRK,SME,99,0.0,0.0,0.0,346.28,1851.2,342.81,35789.83,Synthetic planning model,20260701,2026-07
202607_BASE_TH_TRK_SKA,2026-07-01,Forecast,BASE,TH,TRK,SKA,186,0.0,0.0,0.0,343.86,3453.76,3070.0,64342.18,Synthetic planning model,20260701,2026-07
202607_BASE_CN_AIR_ENT,2026-07-01,Forecast,BASE,CN,AIR,ENT,95,0.0,0.0,79287.41,1583.05,8121.04,5263.64,153247.07,Synthetic planning model,20260701,2026-07
202607_BASE_CN_AIR_MM,2026-07-01,Forecast,BASE,CN,AIR,MM,75,0.0,0.0,95993.18,1628.06,6593.65,2686.3,126011.9,Synthetic planning model,20260701,2026-07
202607_BASE_CN_AIR_SME,2026-07-01,Forecast,BASE,CN,AIR,SME,58,0.0,0.0,38242.51,1615.16,5058.68,936.79,97801.2,Synthetic planning model,20260701,2026-07
202607_BASE_CN_AIR_SKA,2026-07-01,Forecast,BASE,CN,AIR,SKA,108,0.0,0.0,90876.86,1614.31,9414.63,8368.56,175391.05,Synthetic planning model,20260701,2026-07
202607_BASE_CN_FCL_ENT,2026-07-01,Forecast,BASE,CN,FCL,ENT,160,198.99,0.0,0.0,1098.27,9489.05,6150.31,179061.86,Synthetic planning model,20260701,2026-07
202607_BASE_CN_FCL_MM,2026-07-01,Forecast,BASE,CN,FCL,MM,121,149.9,0.0,0.0,1080.24,7058.3,2875.61,134892.03,Synthetic planning model,20260701,2026-07
202607_BASE_CN_FCL_SME,2026-07-01,Forecast,BASE,CN,FCL,SME,95,155.81,0.0,0.0,1121.22,5751.84,1065.16,111202.33,Synthetic planning model,20260701,2026-07
202607_BASE_CN_FCL_SKA,2026-07-01,Forecast,BASE,CN,FCL,SKA,175,219.76,0.0,0.0,1092.45,10323.68,9176.6,192326.33,Synthetic planning model,20260701,2026-07
202607_BASE_CN_LCL_ENT,2026-07-01,Forecast,BASE,CN,LCL,ENT,130,0.0,990.84,0.0,605.78,3622.57,2756.3,79617.79,Synthetic planning model,20260701,2026-07
202607_BASE_CN_LCL_MM,2026-07-01,Forecast,BASE,CN,LCL,MM,108,0.0,576.31,0.0,629.65,3128.13,1496.06,69634.79,Synthetic planning model,20260701,2026-07
202607_BASE_CN_LCL_SME,2026-07-01,Forecast,BASE,CN,LCL,SME,83,0.0,505.02,0.0,605.71,2312.62,502.74,52084.14,Synthetic planning model,20260701,2026-07
202607_BASE_CN_LCL_SKA,2026-07-01,Forecast,BASE,CN,LCL,SKA,153,0.0,698.29,0.0,603.91,4250.33,4435.12,92213.61,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CLS_ENT,2026-07-01,Forecast,BASE,CN,CLS,ENT,80,0.0,0.0,0.0,1526.74,5618.4,4274.87,123482.65,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CLS_MM,2026-07-01,Forecast,BASE,CN,CLS,MM,61,0.0,0.0,0.0,1487.12,4172.87,1995.72,92891.72,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CLS_SME,2026-07-01,Forecast,BASE,CN,CLS,SME,49,0.0,0.0,0.0,1529.08,3446.54,749.25,77622.1,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CLS_SKA,2026-07-01,Forecast,BASE,CN,CLS,SKA,88,0.0,0.0,0.0,1455.65,5892.48,6148.68,127841.29,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CUS_ENT,2026-07-01,Forecast,BASE,CN,CUS,ENT,181,0.0,0.0,0.0,229.08,1907.36,1451.25,41920.43,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CUS_MM,2026-07-01,Forecast,BASE,CN,CUS,MM,144,0.0,0.0,0.0,227.57,1507.42,720.94,33556.56,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CUS_SME,2026-07-01,Forecast,BASE,CN,CUS,SME,109,0.0,0.0,0.0,231.86,1162.54,252.73,26182.41,Synthetic planning model,20260701,2026-07
202607_BASE_CN_CUS_SKA,2026-07-01,Forecast,BASE,CN,CUS,SKA,200,0.0,0.0,0.0,223.09,2052.45,2141.69,44529.25,Synthetic planning model,20260701,2026-07
202607_BASE_CN_TRK_ENT,2026-07-01,Forecast,BASE,CN,TRK,ENT,212,0.0,0.0,0.0,359.07,4110.67,2664.32,77569.79,Synthetic planning model,20260701,2026-07
202607_BASE_CN_TRK_MM,2026-07-01,Forecast,BASE,CN,TRK,MM,170,0.0,0.0,0.0,354.54,3254.64,1325.97,62199.84,Synthetic planning model,20260701,2026-07
202607_BASE_CN_TRK_SME,2026-07-01,Forecast,BASE,CN,TRK,SME,134,0.0,0.0,0.0,353.26,2556.22,473.37,49420.22,Synthetic planning model,20260701,2026-07
202607_BASE_CN_TRK_SKA,2026-07-01,Forecast,BASE,CN,TRK,SKA,233,0.0,0.0,0.0,349.53,4397.74,3909.1,81928.25,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_AIR_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,AIR,ENT,132,0.0,0.0,118453.78,1657.7,11816.09,7658.58,222974.01,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_AIR_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,AIR,MM,110,0.0,0.0,80661.91,1652.19,9814.02,3998.31,187556.88,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_AIR_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,AIR,SME,81,0.0,0.0,99819.39,1713.96,7496.86,1388.31,144939.35,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_AIR_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,AIR,SKA,158,0.0,0.0,211735.2,1671.04,14257.33,12673.18,265608.69,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_FCL_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,FCL,ENT,219,273.72,0.0,0.0,1157.79,13692.01,8874.45,258373.33,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_FCL_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,FCL,MM,184,283.08,0.0,0.0,1098.44,10914.07,4446.47,208579.93,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_FCL_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,FCL,SME,138,215.89,0.0,0.0,1142.77,8515.92,1577.02,164641.08,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_FCL_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,FCL,SKA,251,316.97,0.0,0.0,1144.65,15514.56,13790.72,289030.53,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_LCL_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,LCL,ENT,196,0.0,1035.3,0.0,640.79,5777.39,4395.84,126976.94,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_LCL_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,LCL,MM,153,0.0,1169.79,0.0,637.77,4488.6,2146.72,99920.13,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_LCL_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,LCL,SME,123,0.0,801.85,0.0,638.32,3611.6,785.13,81339.46,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_LCL_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,LCL,SKA,213,0.0,1067.81,0.0,637.84,6249.55,6521.27,135587.97,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CLS_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,CLS,ENT,113,0.0,0.0,0.0,1481.68,7701.78,5860.05,169271.76,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CLS_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,CLS,MM,85,0.0,0.0,0.0,1543.28,6034.22,2885.93,134326.96,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CLS_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,CLS,SME,69,0.0,0.0,0.0,1565.72,4969.59,1080.35,111923.84,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CLS_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,CLS,SKA,127,0.0,0.0,0.0,1519.56,8877.29,9263.26,192598.55,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CUS_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,CUS,ENT,272,0.0,0.0,0.0,231.99,2902.68,2208.56,63795.82,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CUS_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,CUS,MM,219,0.0,0.0,0.0,248.23,2500.7,1195.99,55667.74,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CUS_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,CUS,SME,172,0.0,0.0,0.0,235.82,1865.85,405.62,42022.13,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_CUS_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,CUS,SKA,286,0.0,0.0,0.0,238.43,3136.74,3273.12,68053.6,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_TRK_ENT,2026-07-01,Forecast,UPSIDE,VN_NORTH,TRK,ENT,304,0.0,0.0,0.0,360.9,5924.55,3839.99,111798.51,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_TRK_MM,2026-07-01,Forecast,UPSIDE,VN_NORTH,TRK,MM,244,0.0,0.0,0.0,352.47,4644.09,1892.04,88753.71,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_TRK_SME,2026-07-01,Forecast,UPSIDE,VN_NORTH,TRK,SME,197,0.0,0.0,0.0,368.59,3921.08,726.13,75807.63,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_NORTH_TRK_SKA,2026-07-01,Forecast,UPSIDE,VN_NORTH,TRK,SKA,345,0.0,0.0,0.0,348.43,6491.23,5769.98,120929.16,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_AIR_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,ENT,151,0.0,0.0,164831.48,1696.75,13835.3,8967.32,261077.16,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_AIR_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,MM,123,0.0,0.0,96320.21,1693.78,11250.12,4583.38,215002.24,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_AIR_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,SME,100,0.0,0.0,108601.48,1720.95,9293.12,1720.95,179666.99,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_AIR_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,AIR,SKA,178,0.0,0.0,221012.43,1707.67,16414.14,14590.35,305789.41,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_FCL_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,ENT,255,401.24,0.0,0.0,1118.38,15400.06,9981.52,290604.93,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_FCL_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,MM,203,316.53,0.0,0.0,1140.1,12497.8,5091.7,238846.85,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_FCL_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,SME,153,184.52,0.0,0.0,1128.84,9326.45,1727.12,180311.37,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_FCL_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,FCL,SKA,277,418.46,0.0,0.0,1168.71,17481.55,15539.16,325674.82,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_LCL_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,ENT,218,0.0,1548.34,0.0,625.92,6276.76,4775.8,137952.35,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_LCL_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,MM,178,0.0,965.4,0.0,631.62,5171.69,2473.42,115126.39,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_LCL_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,SME,128,0.0,917.8,0.0,615.52,3624.16,787.86,81622.4,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_LCL_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,LCL,SKA,253,0.0,1492.16,0.0,611.01,7110.9,7420.07,154275.67,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CLS_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,ENT,123,0.0,0.0,0.0,1508.16,8533.2,6492.65,187544.82,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CLS_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,MM,102,0.0,0.0,0.0,1554.16,7292.11,3487.53,162328.77,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CLS_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,SME,80,0.0,0.0,0.0,1547.63,5695.27,1238.1,128267.43,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CLS_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CLS,SKA,137,0.0,0.0,0.0,1532.56,9658.19,10078.11,209540.63,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CUS_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,ENT,312,0.0,0.0,0.0,238.43,3421.97,2603.67,75208.85,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CUS_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,MM,236,0.0,0.0,0.0,244.01,2649.0,1266.91,58969.04,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CUS_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,SME,179,0.0,0.0,0.0,244.43,2012.65,437.53,45328.41,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_CUS_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,CUS,SKA,328,0.0,0.0,0.0,238.72,3601.74,3758.33,78142.01,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_TRK_ENT,2026-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,ENT,334,0.0,0.0,0.0,364.19,6568.49,4257.36,123949.87,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_TRK_MM,2026-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,MM,280,0.0,0.0,0.0,359.96,5442.61,2217.36,104014.3,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_TRK_SME,2026-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,SME,215,0.0,0.0,0.0,362.67,4210.64,779.75,81405.76,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_SOUTH_TRK_SKA,2026-07-01,Forecast,UPSIDE,VN_SOUTH,TRK,SKA,369,0.0,0.0,0.0,370.07,7373.98,6554.65,137374.48,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_AIR_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,ENT,98,0.0,0.0,119630.92,1651.06,8737.42,5663.14,164878.27,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_AIR_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,MM,75,0.0,0.0,51054.55,1632.35,6611.01,2693.37,126343.66,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_AIR_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,SME,62,0.0,0.0,69609.59,1720.52,5760.32,1066.73,111366.11,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_AIR_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,AIR,SKA,106,0.0,0.0,108343.78,1656.44,9481.49,8427.99,176636.56,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_FCL_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,ENT,158,225.02,0.0,0.0,1117.56,9535.04,6180.12,179929.71,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_FCL_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,MM,128,180.1,0.0,0.0,1154.7,7981.32,3251.65,152531.81,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_FCL_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,SME,101,149.6,0.0,0.0,1096.29,5979.17,1107.25,115597.33,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_FCL_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,FCL,SKA,182,255.96,0.0,0.0,1144.97,11252.79,10002.48,209635.35,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_LCL_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,ENT,138,0.0,679.03,0.0,632.56,4015.48,3055.26,88253.24,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_LCL_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,MM,111,0.0,835.73,0.0,613.55,3132.78,1498.29,69738.48,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_LCL_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,SME,87,0.0,478.94,0.0,619.83,2480.58,539.26,55866.95,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_LCL_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,LCL,SKA,150,0.0,713.11,0.0,628.72,4338.16,4526.78,94119.29,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CLS_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,ENT,82,0.0,0.0,0.0,1563.09,5895.96,4486.06,129583.0,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CLS_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,MM,64,0.0,0.0,0.0,1517.52,4467.59,2136.67,99452.5,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CLS_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,SME,50,0.0,0.0,0.0,1513.5,3481.06,756.75,78399.43,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CLS_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CLS,SKA,88,0.0,0.0,0.0,1531.66,6200.16,6469.73,134516.42,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CUS_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,ENT,178,0.0,0.0,0.0,237.48,1944.49,1479.5,42736.47,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CUS_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,MM,156,0.0,0.0,0.0,240.86,1728.4,826.63,38475.65,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CUS_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,SME,115,0.0,0.0,0.0,240.13,1270.26,276.14,28608.56,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_CUS_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,CUS,SKA,197,0.0,0.0,0.0,239.18,2167.44,2261.68,47024.0,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_TRK_ENT,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,ENT,227,0.0,0.0,0.0,346.86,4251.85,2755.83,80234.04,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_TRK_MM,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,MM,178,0.0,0.0,0.0,365.31,3511.36,1430.55,67105.93,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_TRK_SME,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,SME,133,0.0,0.0,0.0,361.21,2594.22,480.41,50154.91,Synthetic planning model,20260701,2026-07
202607_UPSIDE_VN_CENTRAL_TRK_SKA,2026-07-01,Forecast,UPSIDE,VN_CENTRAL,TRK,SKA,241,0.0,0.0,0.0,362.66,4719.6,4195.2,87924.37,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_AIR_ENT,2026-07-01,Forecast,UPSIDE,TH,AIR,ENT,82,0.0,0.0,83687.02,1636.62,7246.97,4697.11,136752.98,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_AIR_MM,2026-07-01,Forecast,UPSIDE,TH,AIR,MM,65,0.0,0.0,47693.47,1719.59,6035.77,2459.02,115350.33,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_AIR_SME,2026-07-01,Forecast,UPSIDE,TH,AIR,SME,48,0.0,0.0,52655.2,1672.28,4334.56,802.7,83801.4,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_AIR_SKA,2026-07-01,Forecast,UPSIDE,TH,AIR,SKA,97,0.0,0.0,130299.38,1700.26,8905.94,7916.39,165914.44,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_FCL_ENT,2026-07-01,Forecast,UPSIDE,TH,FCL,ENT,131,178.94,0.0,0.0,1122.51,7940.62,5146.7,149842.43,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_FCL_MM,2026-07-01,Forecast,UPSIDE,TH,FCL,MM,112,164.87,0.0,0.0,1127.0,6816.07,2776.92,130262.61,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_FCL_SME,2026-07-01,Forecast,UPSIDE,TH,FCL,SME,82,124.39,0.0,0.0,1121.34,4965.3,919.5,95995.87,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_FCL_SKA,2026-07-01,Forecast,UPSIDE,TH,FCL,SKA,150,194.73,0.0,0.0,1156.37,9366.58,8325.85,174495.85,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_LCL_ENT,2026-07-01,Forecast,UPSIDE,TH,LCL,ENT,113,0.0,724.36,0.0,613.63,3189.67,2426.92,70103.3,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_LCL_MM,2026-07-01,Forecast,UPSIDE,TH,LCL,MM,93,0.0,759.11,0.0,637.97,2729.26,1305.3,60755.6,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_LCL_SME,2026-07-01,Forecast,UPSIDE,TH,LCL,SME,73,0.0,442.13,0.0,646.23,2170.05,471.75,48873.28,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_LCL_SKA,2026-07-01,Forecast,UPSIDE,TH,LCL,SKA,132,0.0,922.37,0.0,630.87,3830.64,3997.19,83108.16,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CLS_ENT,2026-07-01,Forecast,UPSIDE,TH,CLS,ENT,65,0.0,0.0,0.0,1516.58,4534.57,3450.22,99662.04,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CLS_MM,2026-07-01,Forecast,UPSIDE,TH,CLS,MM,52,0.0,0.0,0.0,1527.14,3652.93,1747.05,81317.34,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CLS_SME,2026-07-01,Forecast,UPSIDE,TH,CLS,SME,41,0.0,0.0,0.0,1515.73,2858.66,621.45,64382.11,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CLS_SKA,2026-07-01,Forecast,UPSIDE,TH,CLS,SKA,78,0.0,0.0,0.0,1536.09,5511.47,5751.1,119575.04,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CUS_ENT,2026-07-01,Forecast,UPSIDE,TH,CUS,ENT,161,0.0,0.0,0.0,240.26,1779.35,1353.85,39106.96,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CUS_MM,2026-07-01,Forecast,UPSIDE,TH,CUS,MM,128,0.0,0.0,0.0,241.27,1420.58,679.41,31623.33,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CUS_SME,2026-07-01,Forecast,UPSIDE,TH,CUS,SME,99,0.0,0.0,0.0,230.55,1049.92,228.24,23645.96,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_CUS_SKA,2026-07-01,Forecast,UPSIDE,TH,CUS,SKA,178,0.0,0.0,0.0,234.42,1919.45,2002.9,41643.7,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_TRK_ENT,2026-07-01,Forecast,UPSIDE,TH,TRK,ENT,179,0.0,0.0,0.0,365.88,3536.55,2292.21,66736.04,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_TRK_MM,2026-07-01,Forecast,UPSIDE,TH,TRK,MM,140,0.0,0.0,0.0,352.05,2661.5,1084.32,50864.25,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_TRK_SME,2026-07-01,Forecast,UPSIDE,TH,TRK,SME,116,0.0,0.0,0.0,366.08,2293.11,424.65,44333.49,Synthetic planning model,20260701,2026-07
202607_UPSIDE_TH_TRK_SKA,2026-07-01,Forecast,UPSIDE,TH,TRK,SKA,197,0.0,0.0,0.0,378.83,4029.94,3582.17,75076.32,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_AIR_ENT,2026-07-01,Forecast,UPSIDE,CN,AIR,ENT,107,0.0,0.0,147556.32,1651.71,9543.57,6185.65,180090.78,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_AIR_MM,2026-07-01,Forecast,UPSIDE,CN,AIR,MM,90,0.0,0.0,109434.2,1667.49,8104.0,3301.63,154876.5,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_AIR_SME,2026-07-01,Forecast,UPSIDE,CN,AIR,SME,67,0.0,0.0,85780.33,1703.48,6163.2,1141.33,119155.13,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_AIR_SKA,2026-07-01,Forecast,UPSIDE,CN,AIR,SKA,118,0.0,0.0,123801.73,1667.82,10627.34,9446.53,197983.44,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_FCL_ENT,2026-07-01,Forecast,UPSIDE,CN,FCL,ENT,172,259.94,0.0,0.0,1178.04,10941.64,7091.8,206472.72,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_FCL_MM,2026-07-01,Forecast,UPSIDE,CN,FCL,MM,145,217.57,0.0,0.0,1124.01,8801.0,3585.59,168196.97,Synthetic planning model,20260701,2026-07
202607_UPSIDE_CN_FCL_SME,2026-07-01,Forecast,UPSIDE,CN,FCL,SME,109,151.22,0.0,0.0,1140.52,6713.11,1243.17,129786.7,Synthetic planning model,20260701,2026-07
