ForecastAccuracyKey,MonthStart,ForecastHorizonMonths,RegionKey,ServiceKey,ScenarioKey,ActualRevenueUSD,ForecastRevenueUSD,ForecastErrorUSD,AbsoluteErrorUSD,AbsolutePctError,ForecastBiasPct,DateKey,YearMonth
FA_202511_2M_TH_FCL,2025-11-01,2,TH,FCL,BASE,424640.72,413584.99,-11055.73,11055.73,0.02604,-0.026,20251101,2025-11
FA_202511_3M_TH_FCL,2025-11-01,3,TH,FCL,BASE,424640.72,511577.56,86936.84,86936.84,0.20473,0.2047,20251101,2025-11
FA_202511_1M_TH_LCL,2025-11-01,1,TH,LCL,BASE,214574.78,215260.25,685.47,685.47,0.00319,0.0032,20251101,2025-11
FA_202511_2M_TH_LCL,2025-11-01,2,TH,LCL,BASE,214574.78,222900.74,8325.96,8325.96,0.0388,0.0388,20251101,2025-11
FA_202511_3M_TH_LCL,2025-11-01,3,TH,LCL,BASE,214574.78,253903.33,39328.55,39328.55,0.18329,0.1833,20251101,2025-11
FA_202511_1M_TH_TRK,2025-11-01,1,TH,TRK,BASE,178613.53,191930.95,13317.42,13317.42,0.07456,0.0746,20251101,2025-11
FA_202511_2M_TH_TRK,2025-11-01,2,TH,TRK,BASE,178613.53,167096.6,-11516.93,11516.93,0.06448,-0.0645,20251101,2025-11
FA_202511_3M_TH_TRK,2025-11-01,3,TH,TRK,BASE,178613.53,167927.39,-10686.14,10686.14,0.05983,-0.0598,20251101,2025-11
FA_202511_1M_VN_CENTRAL_AIR,2025-11-01,1,VN_CENTRAL,AIR,BASE,488677.23,565902.07,77224.84,77224.84,0.15803,0.158,20251101,2025-11
FA_202511_2M_VN_CENTRAL_AIR,2025-11-01,2,VN_CENTRAL,AIR,BASE,488677.23,472756.19,-15921.04,15921.04,0.03258,-0.0326,20251101,2025-11
FA_202511_3M_VN_CENTRAL_AIR,2025-11-01,3,VN_CENTRAL,AIR,BASE,488677.23,494026.18,5348.95,5348.95,0.01095,0.011,20251101,2025-11
FA_202511_1M_VN_CENTRAL_CLS,2025-11-01,1,VN_CENTRAL,CLS,BASE,314825.66,290029.11,-24796.55,24796.55,0.07876,-0.0788,20251101,2025-11
FA_202511_2M_VN_CENTRAL_CLS,2025-11-01,2,VN_CENTRAL,CLS,BASE,314825.66,343250.55,28424.89,28424.89,0.09029,0.0903,20251101,2025-11
FA_202511_3M_VN_CENTRAL_CLS,2025-11-01,3,VN_CENTRAL,CLS,BASE,314825.66,353846.92,39021.26,39021.26,0.12395,0.124,20251101,2025-11
FA_202511_1M_VN_CENTRAL_CUS,2025-11-01,1,VN_CENTRAL,CUS,BASE,121956.89,122881.19,924.3,924.3,0.00758,0.0076,20251101,2025-11
FA_202511_2M_VN_CENTRAL_CUS,2025-11-01,2,VN_CENTRAL,CUS,BASE,121956.89,125338.03,3381.14,3381.14,0.02772,0.0277,20251101,2025-11
FA_202511_3M_VN_CENTRAL_CUS,2025-11-01,3,VN_CENTRAL,CUS,BASE,121956.89,133162.93,11206.04,11206.04,0.09189,0.0919,20251101,2025-11
FA_202511_1M_VN_CENTRAL_FCL,2025-11-01,1,VN_CENTRAL,FCL,BASE,543839.75,516511.37,-27328.38,27328.38,0.05025,-0.0503,20251101,2025-11
FA_202511_2M_VN_CENTRAL_FCL,2025-11-01,2,VN_CENTRAL,FCL,BASE,543839.75,558220.08,14380.33,14380.33,0.02644,0.0264,20251101,2025-11
FA_202511_3M_VN_CENTRAL_FCL,2025-11-01,3,VN_CENTRAL,FCL,BASE,543839.75,551414.21,7574.46,7574.46,0.01393,0.0139,20251101,2025-11
FA_202511_1M_VN_CENTRAL_LCL,2025-11-01,1,VN_CENTRAL,LCL,BASE,246720.61,255517.11,8796.5,8796.5,0.03565,0.0356,20251101,2025-11
FA_202511_2M_VN_CENTRAL_LCL,2025-11-01,2,VN_CENTRAL,LCL,BASE,246720.61,287400.85,40680.24,40680.24,0.16488,0.1649,20251101,2025-11
FA_202511_3M_VN_CENTRAL_LCL,2025-11-01,3,VN_CENTRAL,LCL,BASE,246720.61,229612.83,-17107.78,17107.78,0.06934,-0.0693,20251101,2025-11
FA_202511_1M_VN_CENTRAL_TRK,2025-11-01,1,VN_CENTRAL,TRK,BASE,206541.35,214921.1,8379.75,8379.75,0.04057,0.0406,20251101,2025-11
FA_202511_2M_VN_CENTRAL_TRK,2025-11-01,2,VN_CENTRAL,TRK,BASE,206541.35,203866.48,-2674.87,2674.87,0.01295,-0.013,20251101,2025-11
FA_202511_3M_VN_CENTRAL_TRK,2025-11-01,3,VN_CENTRAL,TRK,BASE,206541.35,205215.18,-1326.17,1326.17,0.00642,-0.0064,20251101,2025-11
FA_202511_1M_VN_NORTH_AIR,2025-11-01,1,VN_NORTH,AIR,BASE,648411.69,643448.43,-4963.26,4963.26,0.00765,-0.0076,20251101,2025-11
FA_202511_2M_VN_NORTH_AIR,2025-11-01,2,VN_NORTH,AIR,BASE,648411.69,653867.11,5455.42,5455.42,0.00841,0.0084,20251101,2025-11
FA_202511_3M_VN_NORTH_AIR,2025-11-01,3,VN_NORTH,AIR,BASE,648411.69,542829.27,-105582.42,105582.42,0.16283,-0.1628,20251101,2025-11
FA_202511_1M_VN_NORTH_CLS,2025-11-01,1,VN_NORTH,CLS,BASE,428573.19,401152.91,-27420.28,27420.28,0.06398,-0.064,20251101,2025-11
FA_202511_2M_VN_NORTH_CLS,2025-11-01,2,VN_NORTH,CLS,BASE,428573.19,421280.25,-7292.94,7292.94,0.01702,-0.017,20251101,2025-11
FA_202511_3M_VN_NORTH_CLS,2025-11-01,3,VN_NORTH,CLS,BASE,428573.19,445271.87,16698.68,16698.68,0.03896,0.039,20251101,2025-11
FA_202511_1M_VN_NORTH_CUS,2025-11-01,1,VN_NORTH,CUS,BASE,169109.93,187151.52,18041.59,18041.59,0.10669,0.1067,20251101,2025-11
FA_202511_2M_VN_NORTH_CUS,2025-11-01,2,VN_NORTH,CUS,BASE,169109.93,179150.62,10040.69,10040.69,0.05937,0.0594,20251101,2025-11
FA_202511_3M_VN_NORTH_CUS,2025-11-01,3,VN_NORTH,CUS,BASE,169109.93,170590.56,1480.63,1480.63,0.00876,0.0088,20251101,2025-11
FA_202511_1M_VN_NORTH_FCL,2025-11-01,1,VN_NORTH,FCL,BASE,732288.71,716729.03,-15559.68,15559.68,0.02125,-0.0213,20251101,2025-11
FA_202511_2M_VN_NORTH_FCL,2025-11-01,2,VN_NORTH,FCL,BASE,732288.71,828134.84,95846.13,95846.13,0.13089,0.1309,20251101,2025-11
FA_202511_3M_VN_NORTH_FCL,2025-11-01,3,VN_NORTH,FCL,BASE,732288.71,750299.0,18010.29,18010.29,0.02459,0.0246,20251101,2025-11
FA_202511_1M_VN_NORTH_LCL,2025-11-01,1,VN_NORTH,LCL,BASE,336826.28,363050.08,26223.8,26223.8,0.07786,0.0779,20251101,2025-11
FA_202511_2M_VN_NORTH_LCL,2025-11-01,2,VN_NORTH,LCL,BASE,336826.28,307705.33,-29120.95,29120.95,0.08646,-0.0865,20251101,2025-11
FA_202511_3M_VN_NORTH_LCL,2025-11-01,3,VN_NORTH,LCL,BASE,336826.28,352152.61,15326.33,15326.33,0.0455,0.0455,20251101,2025-11
FA_202511_1M_VN_NORTH_TRK,2025-11-01,1,VN_NORTH,TRK,BASE,294684.4,290581.3,-4103.1,4103.1,0.01392,-0.0139,20251101,2025-11
FA_202511_2M_VN_NORTH_TRK,2025-11-01,2,VN_NORTH,TRK,BASE,294684.4,279527.64,-15156.76,15156.76,0.05143,-0.0514,20251101,2025-11
FA_202511_3M_VN_NORTH_TRK,2025-11-01,3,VN_NORTH,TRK,BASE,294684.4,301126.46,6442.06,6442.06,0.02186,0.0219,20251101,2025-11
FA_202511_1M_VN_SOUTH_AIR,2025-11-01,1,VN_SOUTH,AIR,BASE,761976.49,686594.9,-75381.59,75381.59,0.09893,-0.0989,20251101,2025-11
FA_202511_2M_VN_SOUTH_AIR,2025-11-01,2,VN_SOUTH,AIR,BASE,761976.49,694483.95,-67492.54,67492.54,0.08858,-0.0886,20251101,2025-11
FA_202511_3M_VN_SOUTH_AIR,2025-11-01,3,VN_SOUTH,AIR,BASE,761976.49,793736.77,31760.28,31760.28,0.04168,0.0417,20251101,2025-11
FA_202511_1M_VN_SOUTH_CLS,2025-11-01,1,VN_SOUTH,CLS,BASE,526232.17,505504.4,-20727.77,20727.77,0.03939,-0.0394,20251101,2025-11
FA_202511_2M_VN_SOUTH_CLS,2025-11-01,2,VN_SOUTH,CLS,BASE,526232.17,493981.3,-32250.87,32250.87,0.06129,-0.0613,20251101,2025-11
FA_202511_3M_VN_SOUTH_CLS,2025-11-01,3,VN_SOUTH,CLS,BASE,526232.17,544420.62,18188.45,18188.45,0.03456,0.0346,20251101,2025-11
FA_202511_1M_VN_SOUTH_CUS,2025-11-01,1,VN_SOUTH,CUS,BASE,180972.96,173325.94,-7647.02,7647.02,0.04226,-0.0423,20251101,2025-11
FA_202511_2M_VN_SOUTH_CUS,2025-11-01,2,VN_SOUTH,CUS,BASE,180972.96,189473.29,8500.33,8500.33,0.04697,0.047,20251101,2025-11
FA_202511_3M_VN_SOUTH_CUS,2025-11-01,3,VN_SOUTH,CUS,BASE,180972.96,172383.97,-8588.99,8588.99,0.04746,-0.0475,20251101,2025-11
FA_202511_1M_VN_SOUTH_FCL,2025-11-01,1,VN_SOUTH,FCL,BASE,877612.94,859572.39,-18040.55,18040.55,0.02056,-0.0206,20251101,2025-11
FA_202511_2M_VN_SOUTH_FCL,2025-11-01,2,VN_SOUTH,FCL,BASE,877612.94,840909.11,-36703.83,36703.83,0.04182,-0.0418,20251101,2025-11
FA_202511_3M_VN_SOUTH_FCL,2025-11-01,3,VN_SOUTH,FCL,BASE,877612.94,823898.15,-53714.79,53714.79,0.06121,-0.0612,20251101,2025-11
FA_202511_1M_VN_SOUTH_LCL,2025-11-01,1,VN_SOUTH,LCL,BASE,383035.48,360936.24,-22099.24,22099.24,0.0577,-0.0577,20251101,2025-11
FA_202511_2M_VN_SOUTH_LCL,2025-11-01,2,VN_SOUTH,LCL,BASE,383035.48,382363.56,-671.92,671.92,0.00175,-0.0018,20251101,2025-11
FA_202511_3M_VN_SOUTH_LCL,2025-11-01,3,VN_SOUTH,LCL,BASE,383035.48,413236.34,30200.86,30200.86,0.07885,0.0788,20251101,2025-11
FA_202511_1M_VN_SOUTH_TRK,2025-11-01,1,VN_SOUTH,TRK,BASE,334529.62,333870.53,-659.09,659.09,0.00197,-0.002,20251101,2025-11
FA_202511_2M_VN_SOUTH_TRK,2025-11-01,2,VN_SOUTH,TRK,BASE,334529.62,358534.45,24004.83,24004.83,0.07176,0.0718,20251101,2025-11
FA_202511_3M_VN_SOUTH_TRK,2025-11-01,3,VN_SOUTH,TRK,BASE,334529.62,306542.72,-27986.9,27986.9,0.08366,-0.0837,20251101,2025-11
FA_202512_1M_CN_AIR,2025-12-01,1,CN,AIR,BASE,502488.68,603107.7,100619.02,100619.02,0.20024,0.2002,20251201,2025-12
FA_202512_2M_CN_AIR,2025-12-01,2,CN,AIR,BASE,502488.68,510451.04,7962.36,7962.36,0.01585,0.0158,20251201,2025-12
FA_202512_3M_CN_AIR,2025-12-01,3,CN,AIR,BASE,502488.68,518664.79,16176.11,16176.11,0.03219,0.0322,20251201,2025-12
FA_202512_1M_CN_CLS,2025-12-01,1,CN,CLS,BASE,379965.0,402160.16,22195.16,22195.16,0.05841,0.0584,20251201,2025-12
FA_202512_2M_CN_CLS,2025-12-01,2,CN,CLS,BASE,379965.0,454496.11,74531.11,74531.11,0.19615,0.1962,20251201,2025-12
FA_202512_3M_CN_CLS,2025-12-01,3,CN,CLS,BASE,379965.0,313537.02,-66427.98,66427.98,0.17483,-0.1748,20251201,2025-12
FA_202512_1M_CN_CUS,2025-12-01,1,CN,CUS,BASE,143610.51,150659.17,7048.66,7048.66,0.04908,0.0491,20251201,2025-12
FA_202512_2M_CN_CUS,2025-12-01,2,CN,CUS,BASE,143610.51,139120.07,-4490.44,4490.44,0.03127,-0.0313,20251201,2025-12
FA_202512_3M_CN_CUS,2025-12-01,3,CN,CUS,BASE,143610.51,149937.18,6326.67,6326.67,0.04405,0.044,20251201,2025-12
FA_202512_1M_CN_FCL,2025-12-01,1,CN,FCL,BASE,532211.9,549860.39,17648.49,17648.49,0.03316,0.0332,20251201,2025-12
FA_202512_2M_CN_FCL,2025-12-01,2,CN,FCL,BASE,532211.9,534191.21,1979.31,1979.31,0.00372,0.0037,20251201,2025-12
FA_202512_3M_CN_FCL,2025-12-01,3,CN,FCL,BASE,532211.9,603084.71,70872.81,70872.81,0.13317,0.1332,20251201,2025-12
FA_202512_1M_CN_LCL,2025-12-01,1,CN,LCL,BASE,244325.76,261359.99,17034.23,17034.23,0.06972,0.0697,20251201,2025-12
FA_202512_2M_CN_LCL,2025-12-01,2,CN,LCL,BASE,244325.76,218180.14,-26145.62,26145.62,0.10701,-0.107,20251201,2025-12
FA_202512_3M_CN_LCL,2025-12-01,3,CN,LCL,BASE,244325.76,253674.71,9348.95,9348.95,0.03826,0.0383,20251201,2025-12
FA_202512_1M_CN_TRK,2025-12-01,1,CN,TRK,BASE,257693.03,268663.68,10970.65,10970.65,0.04257,0.0426,20251201,2025-12
FA_202512_2M_CN_TRK,2025-12-01,2,CN,TRK,BASE,257693.03,274353.63,16660.6,16660.6,0.06465,0.0646,20251201,2025-12
FA_202512_3M_CN_TRK,2025-12-01,3,CN,TRK,BASE,257693.03,281659.56,23966.53,23966.53,0.093,0.093,20251201,2025-12
FA_202512_1M_TH_AIR,2025-12-01,1,TH,AIR,BASE,370782.56,383838.89,13056.33,13056.33,0.03521,0.0352,20251201,2025-12
FA_202512_2M_TH_AIR,2025-12-01,2,TH,AIR,BASE,370782.56,362232.95,-8549.61,8549.61,0.02306,-0.0231,20251201,2025-12
FA_202512_3M_TH_AIR,2025-12-01,3,TH,AIR,BASE,370782.56,390408.65,19626.09,19626.09,0.05293,0.0529,20251201,2025-12
FA_202512_1M_TH_CLS,2025-12-01,1,TH,CLS,BASE,278021.94,270208.32,-7813.62,7813.62,0.0281,-0.0281,20251201,2025-12
FA_202512_2M_TH_CLS,2025-12-01,2,TH,CLS,BASE,278021.94,247797.73,-30224.21,30224.21,0.10871,-0.1087,20251201,2025-12
FA_202512_3M_TH_CLS,2025-12-01,3,TH,CLS,BASE,278021.94,253568.25,-24453.69,24453.69,0.08796,-0.088,20251201,2025-12
FA_202512_1M_TH_CUS,2025-12-01,1,TH,CUS,BASE,112812.19,110907.27,-1904.92,1904.92,0.01689,-0.0169,20251201,2025-12
FA_202512_2M_TH_CUS,2025-12-01,2,TH,CUS,BASE,112812.19,122126.72,9314.53,9314.53,0.08257,0.0826,20251201,2025-12
FA_202512_3M_TH_CUS,2025-12-01,3,TH,CUS,BASE,112812.19,121752.28,8940.09,8940.09,0.07925,0.0792,20251201,2025-12
FA_202512_1M_TH_FCL,2025-12-01,1,TH,FCL,BASE,424320.78,413544.61,-10776.17,10776.17,0.0254,-0.0254,20251201,2025-12
FA_202512_2M_TH_FCL,2025-12-01,2,TH,FCL,BASE,424320.78,453227.74,28906.96,28906.96,0.06813,0.0681,20251201,2025-12
FA_202512_3M_TH_FCL,2025-12-01,3,TH,FCL,BASE,424320.78,442689.72,18368.94,18368.94,0.04329,0.0433,20251201,2025-12
FA_202512_1M_TH_LCL,2025-12-01,1,TH,LCL,BASE,208220.35,216542.23,8321.88,8321.88,0.03997,0.04,20251201,2025-12
FA_202512_2M_TH_LCL,2025-12-01,2,TH,LCL,BASE,208220.35,212006.18,3785.83,3785.83,0.01818,0.0182,20251201,2025-12
FA_202512_3M_TH_LCL,2025-12-01,3,TH,LCL,BASE,208220.35,244181.93,35961.58,35961.58,0.17271,0.1727,20251201,2025-12
FA_202512_1M_TH_TRK,2025-12-01,1,TH,TRK,BASE,189296.98,181349.27,-7947.71,7947.71,0.04199,-0.042,20251201,2025-12
FA_202512_2M_TH_TRK,2025-12-01,2,TH,TRK,BASE,189296.98,190968.75,1671.77,1671.77,0.00883,0.0088,20251201,2025-12
FA_202512_3M_TH_TRK,2025-12-01,3,TH,TRK,BASE,189296.98,185106.91,-4190.07,4190.07,0.02213,-0.0221,20251201,2025-12
FA_202512_1M_VN_CENTRAL_AIR,2025-12-01,1,VN_CENTRAL,AIR,BASE,435857.21,432197.39,-3659.82,3659.82,0.0084,-0.0084,20251201,2025-12
FA_202512_2M_VN_CENTRAL_AIR,2025-12-01,2,VN_CENTRAL,AIR,BASE,435857.21,379277.15,-56580.06,56580.06,0.12981,-0.1298,20251201,2025-12
FA_202512_3M_VN_CENTRAL_AIR,2025-12-01,3,VN_CENTRAL,AIR,BASE,435857.21,452331.95,16474.74,16474.74,0.0378,0.0378,20251201,2025-12
FA_202512_1M_VN_CENTRAL_CLS,2025-12-01,1,VN_CENTRAL,CLS,BASE,316754.22,327983.59,11229.37,11229.37,0.03545,0.0354,20251201,2025-12
FA_202512_2M_VN_CENTRAL_CLS,2025-12-01,2,VN_CENTRAL,CLS,BASE,316754.22,311858.26,-4895.96,4895.96,0.01546,-0.0155,20251201,2025-12
FA_202512_3M_VN_CENTRAL_CLS,2025-12-01,3,VN_CENTRAL,CLS,BASE,316754.22,342836.41,26082.19,26082.19,0.08234,0.0823,20251201,2025-12
FA_202512_1M_VN_CENTRAL_CUS,2025-12-01,1,VN_CENTRAL,CUS,BASE,125456.38,118877.8,-6578.58,6578.58,0.05244,-0.0524,20251201,2025-12
FA_202512_2M_VN_CENTRAL_CUS,2025-12-01,2,VN_CENTRAL,CUS,BASE,125456.38,116049.8,-9406.58,9406.58,0.07498,-0.075,20251201,2025-12
FA_202512_3M_VN_CENTRAL_CUS,2025-12-01,3,VN_CENTRAL,CUS,BASE,125456.38,134011.18,8554.8,8554.8,0.06819,0.0682,20251201,2025-12
FA_202512_1M_VN_CENTRAL_FCL,2025-12-01,1,VN_CENTRAL,FCL,BASE,520979.04,492664.0,-28315.04,28315.04,0.05435,-0.0544,20251201,2025-12
FA_202512_2M_VN_CENTRAL_FCL,2025-12-01,2,VN_CENTRAL,FCL,BASE,520979.04,549517.55,28538.51,28538.51,0.05478,0.0548,20251201,2025-12
FA_202512_3M_VN_CENTRAL_FCL,2025-12-01,3,VN_CENTRAL,FCL,BASE,520979.04,470100.64,-50878.4,50878.4,0.09766,-0.0977,20251201,2025-12
FA_202512_1M_VN_CENTRAL_LCL,2025-12-01,1,VN_CENTRAL,LCL,BASE,234679.97,250512.1,15832.13,15832.13,0.06746,0.0675,20251201,2025-12
FA_202512_2M_VN_CENTRAL_LCL,2025-12-01,2,VN_CENTRAL,LCL,BASE,234679.97,231024.83,-3655.14,3655.14,0.01557,-0.0156,20251201,2025-12
FA_202512_3M_VN_CENTRAL_LCL,2025-12-01,3,VN_CENTRAL,LCL,BASE,234679.97,234575.3,-104.67,104.67,0.00045,-0.0004,20251201,2025-12
FA_202512_1M_VN_CENTRAL_TRK,2025-12-01,1,VN_CENTRAL,TRK,BASE,222099.69,221602.71,-496.98,496.98,0.00224,-0.0022,20251201,2025-12
FA_202512_2M_VN_CENTRAL_TRK,2025-12-01,2,VN_CENTRAL,TRK,BASE,222099.69,246630.65,24530.96,24530.96,0.11045,0.1104,20251201,2025-12
FA_202512_3M_VN_CENTRAL_TRK,2025-12-01,3,VN_CENTRAL,TRK,BASE,222099.69,223658.18,1558.49,1558.49,0.00702,0.007,20251201,2025-12
FA_202512_1M_VN_NORTH_AIR,2025-12-01,1,VN_NORTH,AIR,BASE,629199.96,652971.34,23771.38,23771.38,0.03778,0.0378,20251201,2025-12
FA_202512_2M_VN_NORTH_AIR,2025-12-01,2,VN_NORTH,AIR,BASE,629199.96,635808.67,6608.71,6608.71,0.0105,0.0105,20251201,2025-12
FA_202512_3M_VN_NORTH_AIR,2025-12-01,3,VN_NORTH,AIR,BASE,629199.96,680838.79,51638.83,51638.83,0.08207,0.0821,20251201,2025-12
FA_202512_1M_VN_NORTH_CLS,2025-12-01,1,VN_NORTH,CLS,BASE,453316.83,444693.09,-8623.74,8623.74,0.01902,-0.019,20251201,2025-12
FA_202512_2M_VN_NORTH_CLS,2025-12-01,2,VN_NORTH,CLS,BASE,453316.83,469934.46,16617.63,16617.63,0.03666,0.0367,20251201,2025-12
FA_202512_3M_VN_NORTH_CLS,2025-12-01,3,VN_NORTH,CLS,BASE,453316.83,427776.0,-25540.83,25540.83,0.05634,-0.0563,20251201,2025-12
FA_202512_1M_VN_NORTH_CUS,2025-12-01,1,VN_NORTH,CUS,BASE,193155.75,205958.74,12802.99,12802.99,0.06628,0.0663,20251201,2025-12
FA_202512_2M_VN_NORTH_CUS,2025-12-01,2,VN_NORTH,CUS,BASE,193155.75,205440.8,12285.05,12285.05,0.0636,0.0636,20251201,2025-12
FA_202512_3M_VN_NORTH_CUS,2025-12-01,3,VN_NORTH,CUS,BASE,193155.75,215176.5,22020.75,22020.75,0.11401,0.114,20251201,2025-12
FA_202512_1M_VN_NORTH_FCL,2025-12-01,1,VN_NORTH,FCL,BASE,697536.19,747682.0,50145.81,50145.81,0.07189,0.0719,20251201,2025-12
FA_202512_2M_VN_NORTH_FCL,2025-12-01,2,VN_NORTH,FCL,BASE,697536.19,706280.88,8744.69,8744.69,0.01254,0.0125,20251201,2025-12
FA_202512_3M_VN_NORTH_FCL,2025-12-01,3,VN_NORTH,FCL,BASE,697536.19,637537.72,-59998.47,59998.47,0.08601,-0.086,20251201,2025-12
FA_202512_1M_VN_NORTH_LCL,2025-12-01,1,VN_NORTH,LCL,BASE,318092.82,367411.83,49319.01,49319.01,0.15505,0.155,20251201,2025-12
FA_202512_2M_VN_NORTH_LCL,2025-12-01,2,VN_NORTH,LCL,BASE,318092.82,364976.65,46883.83,46883.83,0.14739,0.1474,20251201,2025-12
FA_202512_3M_VN_NORTH_LCL,2025-12-01,3,VN_NORTH,LCL,BASE,318092.82,300869.67,-17223.15,17223.15,0.05415,-0.0542,20251201,2025-12
FA_202512_1M_VN_NORTH_TRK,2025-12-01,1,VN_NORTH,TRK,BASE,340458.33,358399.76,17941.43,17941.43,0.0527,0.0527,20251201,2025-12
FA_202512_2M_VN_NORTH_TRK,2025-12-01,2,VN_NORTH,TRK,BASE,340458.33,335620.16,-4838.17,4838.17,0.01421,-0.0142,20251201,2025-12
FA_202512_3M_VN_NORTH_TRK,2025-12-01,3,VN_NORTH,TRK,BASE,340458.33,401800.66,61342.33,61342.33,0.18018,0.1802,20251201,2025-12
FA_202512_1M_VN_SOUTH_AIR,2025-12-01,1,VN_SOUTH,AIR,BASE,727604.93,698272.4,-29332.53,29332.53,0.04031,-0.0403,20251201,2025-12
FA_202512_2M_VN_SOUTH_AIR,2025-12-01,2,VN_SOUTH,AIR,BASE,727604.93,687138.83,-40466.1,40466.1,0.05562,-0.0556,20251201,2025-12
FA_202512_3M_VN_SOUTH_AIR,2025-12-01,3,VN_SOUTH,AIR,BASE,727604.93,806269.86,78664.93,78664.93,0.10811,0.1081,20251201,2025-12
FA_202512_1M_VN_SOUTH_CLS,2025-12-01,1,VN_SOUTH,CLS,BASE,541942.96,601039.66,59096.7,59096.7,0.10905,0.109,20251201,2025-12
FA_202512_2M_VN_SOUTH_CLS,2025-12-01,2,VN_SOUTH,CLS,BASE,541942.96,503811.76,-38131.2,38131.2,0.07036,-0.0704,20251201,2025-12
FA_202512_3M_VN_SOUTH_CLS,2025-12-01,3,VN_SOUTH,CLS,BASE,541942.96,567638.76,25695.8,25695.8,0.04741,0.0474,20251201,2025-12
FA_202512_1M_VN_SOUTH_CUS,2025-12-01,1,VN_SOUTH,CUS,BASE,203084.55,187131.78,-15952.77,15952.77,0.07855,-0.0786,20251201,2025-12
FA_202512_2M_VN_SOUTH_CUS,2025-12-01,2,VN_SOUTH,CUS,BASE,203084.55,203457.79,373.24,373.24,0.00184,0.0018,20251201,2025-12
FA_202512_3M_VN_SOUTH_CUS,2025-12-01,3,VN_SOUTH,CUS,BASE,203084.55,218718.29,15633.74,15633.74,0.07698,0.077,20251201,2025-12
FA_202512_1M_VN_SOUTH_FCL,2025-12-01,1,VN_SOUTH,FCL,BASE,790341.96,790141.81,-200.15,200.15,0.00025,-0.0002,20251201,2025-12
FA_202512_2M_VN_SOUTH_FCL,2025-12-01,2,VN_SOUTH,FCL,BASE,790341.96,892119.96,101778.0,101778.0,0.12878,0.1288,20251201,2025-12
FA_202512_3M_VN_SOUTH_FCL,2025-12-01,3,VN_SOUTH,FCL,BASE,790341.96,841307.96,50966.0,50966.0,0.06449,0.0645,20251201,2025-12
FA_202512_1M_VN_SOUTH_LCL,2025-12-01,1,VN_SOUTH,LCL,BASE,360050.85,405568.95,45518.1,45518.1,0.12642,0.1264,20251201,2025-12
FA_202512_2M_VN_SOUTH_LCL,2025-12-01,2,VN_SOUTH,LCL,BASE,360050.85,381392.27,21341.42,21341.42,0.05927,0.0593,20251201,2025-12
FA_202512_3M_VN_SOUTH_LCL,2025-12-01,3,VN_SOUTH,LCL,BASE,360050.85,366623.26,6572.41,6572.41,0.01825,0.0182,20251201,2025-12
FA_202512_1M_VN_SOUTH_TRK,2025-12-01,1,VN_SOUTH,TRK,BASE,358183.54,331537.63,-26645.91,26645.91,0.07439,-0.0744,20251201,2025-12
FA_202512_2M_VN_SOUTH_TRK,2025-12-01,2,VN_SOUTH,TRK,BASE,358183.54,371127.55,12944.01,12944.01,0.03614,0.0361,20251201,2025-12
FA_202512_3M_VN_SOUTH_TRK,2025-12-01,3,VN_SOUTH,TRK,BASE,358183.54,395527.7,37344.16,37344.16,0.10426,0.1043,20251201,2025-12
FA_202601_1M_CN_AIR,2026-01-01,1,CN,AIR,BASE,522934.66,526087.7,3153.04,3153.04,0.00603,0.006,20260101,2026-01
FA_202601_2M_CN_AIR,2026-01-01,2,CN,AIR,BASE,522934.66,515660.08,-7274.58,7274.58,0.01391,-0.0139,20260101,2026-01
FA_202601_3M_CN_AIR,2026-01-01,3,CN,AIR,BASE,522934.66,568345.41,45410.75,45410.75,0.08684,0.0868,20260101,2026-01
FA_202601_1M_CN_CLS,2026-01-01,1,CN,CLS,BASE,388869.56,398809.61,9940.05,9940.05,0.02556,0.0256,20260101,2026-01
FA_202601_2M_CN_CLS,2026-01-01,2,CN,CLS,BASE,388869.56,367604.98,-21264.58,21264.58,0.05468,-0.0547,20260101,2026-01
FA_202601_3M_CN_CLS,2026-01-01,3,CN,CLS,BASE,388869.56,415818.64,26949.08,26949.08,0.0693,0.0693,20260101,2026-01
FA_202601_1M_CN_CUS,2026-01-01,1,CN,CUS,BASE,147863.8,160007.05,12143.25,12143.25,0.08212,0.0821,20260101,2026-01
FA_202601_2M_CN_CUS,2026-01-01,2,CN,CUS,BASE,147863.8,143083.87,-4779.93,4779.93,0.03233,-0.0323,20260101,2026-01
FA_202601_3M_CN_CUS,2026-01-01,3,CN,CUS,BASE,147863.8,156695.77,8831.97,8831.97,0.05973,0.0597,20260101,2026-01
FA_202601_1M_CN_FCL,2026-01-01,1,CN,FCL,BASE,600251.08,702939.59,102688.51,102688.51,0.17108,0.1711,20260101,2026-01
FA_202601_2M_CN_FCL,2026-01-01,2,CN,FCL,BASE,600251.08,569531.5,-30719.58,30719.58,0.05118,-0.0512,20260101,2026-01
FA_202601_3M_CN_FCL,2026-01-01,3,CN,FCL,BASE,600251.08,612847.11,12596.03,12596.03,0.02098,0.021,20260101,2026-01
FA_202601_1M_CN_LCL,2026-01-01,1,CN,LCL,BASE,274772.8,279032.5,4259.7,4259.7,0.0155,0.0155,20260101,2026-01
FA_202601_2M_CN_LCL,2026-01-01,2,CN,LCL,BASE,274772.8,276603.53,1830.73,1830.73,0.00666,0.0067,20260101,2026-01
