HeadcountPlanKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,FTE,NewHires,Attrition,AvgSalaryUSD,PayrollCostUSD,JobsPerFTE,DateKey,YearMonth
HC_202612_BASE_VN_SOUTH_FIN,2026-12-01,Forecast,BASE,VN_SOUTH,FIN,10.6,0.3,0.1,1653.85,17530.81,430.66,20261201,2026-12
HC_202612_BASE_VN_SOUTH_IT,2026-12-01,Forecast,BASE,VN_SOUTH,IT,7.1,0.2,0.1,1813.9,12878.69,642.96,20261201,2026-12
HC_202612_BASE_VN_SOUTH_MGT,2026-12-01,Forecast,BASE,VN_SOUTH,MGT,5.9,0.2,0.1,3307.7,19515.43,773.73,20261201,2026-12
HC_202612_DOWNSIDE_CN_SALES,2026-12-01,Forecast,DOWNSIDE,CN,SALES,14.4,0.4,0.2,2111.89,30411.16,190.49,20261201,2026-12
HC_202612_DOWNSIDE_CN_OPS,2026-12-01,Forecast,DOWNSIDE,CN,OPS,44.7,1.3,0.4,1506.86,67356.61,61.36,20261201,2026-12
HC_202612_DOWNSIDE_CN_CS,2026-12-01,Forecast,DOWNSIDE,CN,CS,15.3,0.4,0.2,1347.04,20609.72,179.28,20261201,2026-12
HC_202612_DOWNSIDE_CN_FIN,2026-12-01,Forecast,DOWNSIDE,CN,FIN,6.7,0.2,0.1,1769.42,11855.1,409.4,20261201,2026-12
HC_202612_DOWNSIDE_CN_IT,2026-12-01,Forecast,DOWNSIDE,CN,IT,4.4,0.1,0.0,1940.65,8538.87,623.41,20261201,2026-12
HC_202612_DOWNSIDE_CN_MGT,2026-12-01,Forecast,DOWNSIDE,CN,MGT,3.7,0.1,0.0,3538.84,13093.69,741.35,20261201,2026-12
HC_202612_DOWNSIDE_TH_SALES,2026-12-01,Forecast,DOWNSIDE,TH,SALES,10.9,0.3,0.1,2111.89,23019.56,189.08,20261201,2026-12
HC_202612_DOWNSIDE_TH_OPS,2026-12-01,Forecast,DOWNSIDE,TH,OPS,33.7,0.9,0.3,1506.86,50781.16,61.16,20261201,2026-12
HC_202612_DOWNSIDE_TH_CS,2026-12-01,Forecast,DOWNSIDE,TH,CS,11.6,0.3,0.1,1347.04,15625.67,177.67,20261201,2026-12
HC_202612_DOWNSIDE_TH_FIN,2026-12-01,Forecast,DOWNSIDE,TH,FIN,5.0,0.1,0.1,1769.42,8847.09,412.2,20261201,2026-12
HC_202612_DOWNSIDE_TH_IT,2026-12-01,Forecast,DOWNSIDE,TH,IT,3.3,0.1,0.0,1940.65,6404.15,624.55,20261201,2026-12
HC_202612_DOWNSIDE_TH_MGT,2026-12-01,Forecast,DOWNSIDE,TH,MGT,2.8,0.1,0.0,3538.84,9908.74,736.07,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_SALES,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,12.9,0.4,0.2,1955.45,25225.3,187.83,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_OPS,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,40.0,1.1,0.4,1395.24,55809.6,60.58,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_CS,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,13.7,0.4,0.1,1247.26,17087.46,176.86,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_FIN,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,6.0,0.2,0.1,1638.35,9830.1,403.83,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_IT,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,4.0,0.1,0.0,1796.9,7187.6,605.75,20261201,2026-12
HC_202612_DOWNSIDE_VN_CENTRAL_MGT,2026-12-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3.3,0.1,0.0,3276.7,10813.11,734.24,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_SALES,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,SALES,18.4,0.5,0.2,1955.45,35980.28,189.62,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_OPS,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,OPS,57.1,1.6,0.6,1395.24,79668.2,61.1,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_CS,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,CS,19.6,0.5,0.2,1247.26,24446.3,178.01,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_FIN,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,FIN,8.5,0.2,0.1,1638.35,13925.97,410.47,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_IT,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,IT,5.7,0.2,0.1,1796.9,10242.33,612.11,20261201,2026-12
HC_202612_DOWNSIDE_VN_NORTH_MGT,2026-12-01,Forecast,DOWNSIDE,VN_NORTH,MGT,4.7,0.1,0.0,3276.7,15400.49,742.34,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_SALES,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,20.7,0.6,0.3,1955.45,40477.81,188.31,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_OPS,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,64.0,1.8,0.6,1395.24,89295.36,60.91,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_CS,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,CS,22.0,0.6,0.2,1247.26,27439.72,177.18,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_FIN,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,9.5,0.3,0.1,1638.35,15564.32,410.32,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_IT,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,IT,6.4,0.2,0.1,1796.9,11500.16,609.06,20261201,2026-12
HC_202612_DOWNSIDE_VN_SOUTH_MGT,2026-12-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5.3,0.1,0.1,3276.7,17366.51,735.47,20261201,2026-12
HC_202612_UPSIDE_CN_SALES,2026-12-01,Forecast,UPSIDE,CN,SALES,17.2,0.5,0.2,2141.86,36839.92,208.02,20261201,2026-12
HC_202612_UPSIDE_CN_OPS,2026-12-01,Forecast,UPSIDE,CN,OPS,53.4,1.5,0.5,1528.24,81608.19,67.0,20261201,2026-12
HC_202612_UPSIDE_CN_CS,2026-12-01,Forecast,UPSIDE,CN,CS,18.3,0.5,0.2,1366.16,25000.67,195.52,20261201,2026-12
HC_202612_UPSIDE_CN_FIN,2026-12-01,Forecast,UPSIDE,CN,FIN,8.0,0.2,0.1,1794.53,14356.22,447.25,20261201,2026-12
HC_202612_UPSIDE_CN_IT,2026-12-01,Forecast,UPSIDE,CN,IT,5.3,0.1,0.1,1968.19,10431.42,675.09,20261201,2026-12
HC_202612_UPSIDE_CN_MGT,2026-12-01,Forecast,UPSIDE,CN,MGT,4.4,0.1,0.0,3589.06,15791.85,813.18,20261201,2026-12
HC_202612_UPSIDE_TH_SALES,2026-12-01,Forecast,UPSIDE,TH,SALES,13.0,0.4,0.2,2141.86,27844.13,207.92,20261201,2026-12
HC_202612_UPSIDE_TH_OPS,2026-12-01,Forecast,UPSIDE,TH,OPS,40.4,1.1,0.4,1528.24,61741.03,66.91,20261201,2026-12
HC_202612_UPSIDE_TH_CS,2026-12-01,Forecast,UPSIDE,TH,CS,13.8,0.4,0.1,1366.16,18852.96,195.87,20261201,2026-12
HC_202612_UPSIDE_TH_FIN,2026-12-01,Forecast,UPSIDE,TH,FIN,6.0,0.2,0.1,1794.53,10767.17,450.5,20261201,2026-12
HC_202612_UPSIDE_TH_IT,2026-12-01,Forecast,UPSIDE,TH,IT,4.0,0.1,0.0,1968.19,7872.77,675.75,20261201,2026-12
HC_202612_UPSIDE_TH_MGT,2026-12-01,Forecast,UPSIDE,TH,MGT,3.3,0.1,0.0,3589.06,11843.88,819.09,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_SALES,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,SALES,15.6,0.4,0.2,1983.2,30937.92,207.24,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_OPS,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,OPS,48.2,1.3,0.5,1415.04,68204.93,67.07,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_CS,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,CS,16.5,0.5,0.2,1264.96,20871.84,195.94,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_FIN,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,FIN,7.2,0.2,0.1,1661.6,11963.52,449.03,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_IT,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,IT,4.8,0.1,0.0,1822.4,8747.52,673.54,20261201,2026-12
HC_202612_UPSIDE_VN_CENTRAL_MGT,2026-12-01,Forecast,UPSIDE,VN_CENTRAL,MGT,4.0,0.1,0.0,3323.2,13292.8,808.25,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_SALES,2026-12-01,Forecast,UPSIDE,VN_NORTH,SALES,22.2,0.6,0.3,1983.2,44027.04,209.14,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_OPS,2026-12-01,Forecast,UPSIDE,VN_NORTH,OPS,68.8,1.9,0.7,1415.04,97354.75,67.49,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_CS,2026-12-01,Forecast,UPSIDE,VN_NORTH,CS,23.6,0.7,0.2,1264.96,29853.06,196.74,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_FIN,2026-12-01,Forecast,UPSIDE,VN_NORTH,FIN,10.2,0.3,0.1,1661.6,16948.32,455.2,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_IT,2026-12-01,Forecast,UPSIDE,VN_NORTH,IT,6.8,0.2,0.1,1822.4,12392.32,682.79,20261201,2026-12
HC_202612_UPSIDE_VN_NORTH_MGT,2026-12-01,Forecast,UPSIDE,VN_NORTH,MGT,5.7,0.2,0.1,3323.2,18942.24,814.56,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_SALES,2026-12-01,Forecast,UPSIDE,VN_SOUTH,SALES,24.8,0.7,0.3,1983.2,49183.36,207.1,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_OPS,2026-12-01,Forecast,UPSIDE,VN_SOUTH,OPS,76.8,2.2,0.8,1415.04,108675.07,66.88,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_CS,2026-12-01,Forecast,UPSIDE,VN_SOUTH,CS,26.3,0.7,0.3,1264.96,33268.45,195.29,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_FIN,2026-12-01,Forecast,UPSIDE,VN_SOUTH,FIN,11.4,0.3,0.1,1661.6,18942.24,450.53,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_IT,2026-12-01,Forecast,UPSIDE,VN_SOUTH,IT,7.6,0.2,0.1,1822.4,13850.24,675.79,20261201,2026-12
HC_202612_UPSIDE_VN_SOUTH_MGT,2026-12-01,Forecast,UPSIDE,VN_SOUTH,MGT,6.4,0.2,0.1,3323.2,21268.48,802.5,20261201,2026-12
HC_202701_BASE_CN_SALES,2027-01-01,Forecast,BASE,CN,SALES,16.4,0.5,0.2,2135.86,35028.14,203.11,20270101,2027-01
HC_202701_BASE_CN_OPS,2027-01-01,Forecast,BASE,CN,OPS,50.7,1.4,0.5,1523.97,77265.1,65.7,20270101,2027-01
HC_202701_BASE_CN_CS,2027-01-01,Forecast,BASE,CN,CS,17.4,0.5,0.2,1362.33,23704.6,191.44,20270101,2027-01
HC_202701_BASE_CN_FIN,2027-01-01,Forecast,BASE,CN,FIN,7.6,0.2,0.1,1789.51,13600.25,438.29,20270101,2027-01
HC_202701_BASE_CN_IT,2027-01-01,Forecast,BASE,CN,IT,5.0,0.1,0.1,1962.68,9813.42,666.2,20270101,2027-01
HC_202701_BASE_CN_MGT,2027-01-01,Forecast,BASE,CN,MGT,4.2,0.1,0.0,3579.01,15031.85,793.1,20270101,2027-01
HC_202701_BASE_TH_SALES,2027-01-01,Forecast,BASE,TH,SALES,12.4,0.3,0.2,2135.86,26484.69,203.79,20270101,2027-01
HC_202701_BASE_TH_OPS,2027-01-01,Forecast,BASE,TH,OPS,38.4,1.1,0.4,1523.97,58520.31,65.81,20270101,2027-01
HC_202701_BASE_TH_CS,2027-01-01,Forecast,BASE,TH,CS,13.2,0.4,0.1,1362.33,17982.8,191.44,20270101,2027-01
HC_202701_BASE_TH_FIN,2027-01-01,Forecast,BASE,TH,FIN,5.7,0.2,0.1,1789.51,10200.18,443.33,20270101,2027-01
HC_202701_BASE_TH_IT,2027-01-01,Forecast,BASE,TH,IT,3.8,0.1,0.0,1962.68,7458.2,665.0,20270101,2027-01
HC_202701_BASE_TH_MGT,2027-01-01,Forecast,BASE,TH,MGT,3.2,0.1,0.0,3579.01,11452.84,789.69,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_SALES,2027-01-01,Forecast,BASE,VN_CENTRAL,SALES,14.8,0.4,0.2,1977.65,29269.22,205.07,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_OPS,2027-01-01,Forecast,BASE,VN_CENTRAL,OPS,45.9,1.3,0.5,1411.08,64768.57,66.12,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_CS,2027-01-01,Forecast,BASE,VN_CENTRAL,CS,15.8,0.4,0.2,1261.42,19930.44,192.09,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_FIN,2027-01-01,Forecast,BASE,VN_CENTRAL,FIN,6.8,0.2,0.1,1656.95,11267.26,446.32,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_IT,2027-01-01,Forecast,BASE,VN_CENTRAL,IT,4.6,0.1,0.0,1817.3,8359.58,659.78,20270101,2027-01
HC_202701_BASE_VN_CENTRAL_MGT,2027-01-01,Forecast,BASE,VN_CENTRAL,MGT,3.8,0.1,0.0,3313.9,12592.82,798.68,20270101,2027-01
HC_202701_BASE_VN_NORTH_SALES,2027-01-01,Forecast,BASE,VN_NORTH,SALES,20.9,0.6,0.3,1977.65,41332.88,202.87,20270101,2027-01
HC_202701_BASE_VN_NORTH_OPS,2027-01-01,Forecast,BASE,VN_NORTH,OPS,64.8,1.8,0.6,1411.08,91437.98,65.43,20270101,2027-01
HC_202701_BASE_VN_NORTH_CS,2027-01-01,Forecast,BASE,VN_NORTH,CS,22.2,0.6,0.2,1261.42,28003.52,190.99,20270101,2027-01
HC_202701_BASE_VN_NORTH_FIN,2027-01-01,Forecast,BASE,VN_NORTH,FIN,9.6,0.3,0.1,1656.95,15906.72,441.67,20270101,2027-01
HC_202701_BASE_VN_NORTH_IT,2027-01-01,Forecast,BASE,VN_NORTH,IT,6.4,0.2,0.1,1817.3,11630.72,662.5,20270101,2027-01
HC_202701_BASE_VN_NORTH_MGT,2027-01-01,Forecast,BASE,VN_NORTH,MGT,5.4,0.2,0.1,3313.9,17895.06,785.19,20270101,2027-01
HC_202701_BASE_VN_SOUTH_SALES,2027-01-01,Forecast,BASE,VN_SOUTH,SALES,23.6,0.7,0.3,1977.65,46672.54,204.11,20270101,2027-01
HC_202701_BASE_VN_SOUTH_OPS,2027-01-01,Forecast,BASE,VN_SOUTH,OPS,73.1,2.0,0.7,1411.08,103149.95,65.9,20270101,2027-01
HC_202701_BASE_VN_SOUTH_CS,2027-01-01,Forecast,BASE,VN_SOUTH,CS,25.1,0.7,0.3,1261.42,31661.64,191.91,20270101,2027-01
HC_202701_BASE_VN_SOUTH_FIN,2027-01-01,Forecast,BASE,VN_SOUTH,FIN,10.9,0.3,0.1,1656.95,18060.75,441.93,20270101,2027-01
HC_202701_BASE_VN_SOUTH_IT,2027-01-01,Forecast,BASE,VN_SOUTH,IT,7.3,0.2,0.1,1817.3,13266.29,659.86,20270101,2027-01
HC_202701_BASE_VN_SOUTH_MGT,2027-01-01,Forecast,BASE,VN_SOUTH,MGT,6.0,0.2,0.1,3313.9,19883.4,802.83,20270101,2027-01
HC_202701_DOWNSIDE_CN_SALES,2027-01-01,Forecast,DOWNSIDE,CN,SALES,14.7,0.4,0.2,2115.88,31103.47,193.2,20270101,2027-01
HC_202701_DOWNSIDE_CN_OPS,2027-01-01,Forecast,DOWNSIDE,CN,OPS,45.5,1.3,0.5,1509.71,68691.82,62.42,20270101,2027-01
HC_202701_DOWNSIDE_CN_CS,2027-01-01,Forecast,DOWNSIDE,CN,CS,15.6,0.4,0.2,1349.59,21053.6,182.05,20270101,2027-01
HC_202701_DOWNSIDE_CN_FIN,2027-01-01,Forecast,DOWNSIDE,CN,FIN,6.8,0.2,0.1,1772.77,12054.81,417.65,20270101,2027-01
HC_202701_DOWNSIDE_CN_IT,2027-01-01,Forecast,DOWNSIDE,CN,IT,4.5,0.1,0.0,1944.32,8749.46,631.11,20270101,2027-01
HC_202701_DOWNSIDE_CN_MGT,2027-01-01,Forecast,DOWNSIDE,CN,MGT,3.8,0.1,0.0,3545.53,13473.02,747.37,20270101,2027-01
HC_202701_DOWNSIDE_TH_SALES,2027-01-01,Forecast,DOWNSIDE,TH,SALES,11.1,0.3,0.1,2115.88,23486.29,194.86,20270101,2027-01
HC_202701_DOWNSIDE_TH_OPS,2027-01-01,Forecast,DOWNSIDE,TH,OPS,34.5,1.0,0.3,1509.71,52085.01,62.7,20270101,2027-01
HC_202701_DOWNSIDE_TH_CS,2027-01-01,Forecast,DOWNSIDE,TH,CS,11.8,0.3,0.1,1349.59,15925.16,183.31,20270101,2027-01
HC_202701_DOWNSIDE_TH_FIN,2027-01-01,Forecast,DOWNSIDE,TH,FIN,5.1,0.1,0.1,1772.77,9041.11,424.12,20270101,2027-01
HC_202701_DOWNSIDE_TH_IT,2027-01-01,Forecast,DOWNSIDE,TH,IT,3.4,0.1,0.0,1944.32,6610.7,636.18,20270101,2027-01
HC_202701_DOWNSIDE_TH_MGT,2027-01-01,Forecast,DOWNSIDE,TH,MGT,2.9,0.1,0.0,3545.53,10282.04,745.86,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_SALES,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,13.3,0.4,0.2,1959.15,26056.69,194.06,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_OPS,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,41.1,1.2,0.4,1397.88,57452.87,62.8,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_CS,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,14.1,0.4,0.1,1249.62,17619.64,183.05,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_FIN,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,6.1,0.2,0.1,1641.45,10012.84,423.11,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_IT,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,4.1,0.1,0.0,1800.3,7381.23,629.51,20270101,2027-01
HC_202701_DOWNSIDE_VN_CENTRAL_MGT,2027-01-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3.4,0.1,0.0,3282.9,11161.86,759.12,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_SALES,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,SALES,18.9,0.5,0.2,1959.15,37027.93,194.18,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_OPS,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,OPS,58.4,1.6,0.6,1397.88,81636.19,62.84,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_CS,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,CS,20.0,0.6,0.2,1249.62,24992.4,183.5,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_FIN,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,FIN,8.7,0.2,0.1,1641.45,14280.61,421.84,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_IT,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,IT,5.8,0.2,0.1,1800.3,10441.74,632.76,20270101,2027-01
HC_202701_DOWNSIDE_VN_NORTH_MGT,2027-01-01,Forecast,DOWNSIDE,VN_NORTH,MGT,4.8,0.1,0.0,3282.9,15757.92,764.58,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_SALES,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,21.2,0.6,0.3,1959.15,41533.98,195.47,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_OPS,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,65.8,1.8,0.7,1397.88,91980.5,62.98,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_CS,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,CS,22.6,0.6,0.2,1249.62,28241.41,183.36,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_FIN,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,9.8,0.3,0.1,1641.45,16086.21,422.86,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_IT,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,IT,6.5,0.2,0.1,1800.3,11701.95,637.54,20270101,2027-01
HC_202701_DOWNSIDE_VN_SOUTH_MGT,2027-01-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5.4,0.2,0.1,3282.9,17727.66,767.41,20270101,2027-01
HC_202701_UPSIDE_CN_SALES,2027-01-01,Forecast,UPSIDE,CN,SALES,17.9,0.5,0.2,2145.85,38410.75,214.19,20270101,2027-01
HC_202701_UPSIDE_CN_OPS,2027-01-01,Forecast,UPSIDE,CN,OPS,55.3,1.5,0.6,1531.09,84669.52,69.33,20270101,2027-01
HC_202701_UPSIDE_CN_CS,2027-01-01,Forecast,UPSIDE,CN,CS,19.0,0.5,0.2,1368.71,26005.41,201.79,20270101,2027-01
HC_202701_UPSIDE_CN_FIN,2027-01-01,Forecast,UPSIDE,CN,FIN,8.2,0.2,0.1,1797.88,14742.58,467.56,20270101,2027-01
HC_202701_UPSIDE_CN_IT,2027-01-01,Forecast,UPSIDE,CN,IT,5.5,0.2,0.1,1971.86,10845.25,697.09,20270101,2027-01
HC_202701_UPSIDE_CN_MGT,2027-01-01,Forecast,UPSIDE,CN,MGT,4.6,0.1,0.0,3595.75,16540.46,833.48,20270101,2027-01
HC_202701_UPSIDE_TH_SALES,2027-01-01,Forecast,UPSIDE,TH,SALES,13.4,0.4,0.2,2145.85,28754.42,214.1,20270101,2027-01
HC_202701_UPSIDE_TH_OPS,2027-01-01,Forecast,UPSIDE,TH,OPS,41.6,1.2,0.4,1531.09,63693.53,68.97,20270101,2027-01
HC_202701_UPSIDE_TH_CS,2027-01-01,Forecast,UPSIDE,TH,CS,14.3,0.4,0.1,1368.71,19572.49,200.63,20270101,2027-01
HC_202701_UPSIDE_TH_FIN,2027-01-01,Forecast,UPSIDE,TH,FIN,6.2,0.2,0.1,1797.88,11146.83,462.74,20270101,2027-01
HC_202701_UPSIDE_TH_IT,2027-01-01,Forecast,UPSIDE,TH,IT,4.1,0.1,0.0,1971.86,8084.64,699.76,20270101,2027-01
HC_202701_UPSIDE_TH_MGT,2027-01-01,Forecast,UPSIDE,TH,MGT,3.4,0.1,0.0,3595.75,12225.56,843.82,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_SALES,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,SALES,16.0,0.4,0.2,1986.9,31790.4,213.19,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_OPS,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,OPS,49.6,1.4,0.5,1417.68,70316.93,68.77,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_CS,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,CS,17.0,0.5,0.2,1267.32,21544.44,200.65,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_FIN,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,FIN,7.4,0.2,0.1,1664.7,12318.78,460.95,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_IT,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,IT,4.9,0.1,0.0,1825.8,8946.42,696.12,20270101,2027-01
HC_202701_UPSIDE_VN_CENTRAL_MGT,2027-01-01,Forecast,UPSIDE,VN_CENTRAL,MGT,4.1,0.1,0.0,3329.4,13650.54,831.95,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_SALES,2027-01-01,Forecast,UPSIDE,VN_NORTH,SALES,22.7,0.6,0.3,1986.9,45102.63,213.57,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_OPS,2027-01-01,Forecast,UPSIDE,VN_NORTH,OPS,70.4,2.0,0.7,1417.68,99804.67,68.86,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_CS,2027-01-01,Forecast,UPSIDE,VN_NORTH,CS,24.1,0.7,0.2,1267.32,30542.41,201.16,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_FIN,2027-01-01,Forecast,UPSIDE,VN_NORTH,FIN,10.5,0.3,0.1,1664.7,17479.35,461.71,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_IT,2027-01-01,Forecast,UPSIDE,VN_NORTH,IT,7.0,0.2,0.1,1825.8,12780.6,692.57,20270101,2027-01
HC_202701_UPSIDE_VN_NORTH_MGT,2027-01-01,Forecast,UPSIDE,VN_NORTH,MGT,5.8,0.2,0.1,3329.4,19310.52,835.86,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_SALES,2027-01-01,Forecast,UPSIDE,VN_SOUTH,SALES,25.6,0.7,0.3,1986.9,50864.64,213.79,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_OPS,2027-01-01,Forecast,UPSIDE,VN_SOUTH,OPS,79.3,2.2,0.8,1417.68,112422.02,69.02,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_CS,2027-01-01,Forecast,UPSIDE,VN_SOUTH,CS,27.2,0.8,0.3,1267.32,34471.1,201.21,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_FIN,2027-01-01,Forecast,UPSIDE,VN_SOUTH,FIN,11.8,0.3,0.1,1664.7,19643.46,463.81,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_IT,2027-01-01,Forecast,UPSIDE,VN_SOUTH,IT,7.9,0.2,0.1,1825.8,14423.82,692.78,20270101,2027-01
HC_202701_UPSIDE_VN_SOUTH_MGT,2027-01-01,Forecast,UPSIDE,VN_SOUTH,MGT,6.6,0.2,0.1,3329.4,21974.04,829.24,20270101,2027-01
HC_202702_BASE_CN_SALES,2027-02-01,Forecast,BASE,CN,SALES,16.5,0.5,0.2,2139.86,35307.66,205.27,20270201,2027-02
HC_202702_BASE_CN_OPS,2027-02-01,Forecast,BASE,CN,OPS,51.2,1.4,0.5,1526.82,78173.06,66.15,20270201,2027-02
HC_202702_BASE_CN_CS,2027-02-01,Forecast,BASE,CN,CS,17.6,0.5,0.2,1364.88,24021.93,192.44,20270201,2027-02
HC_202702_BASE_CN_FIN,2027-02-01,Forecast,BASE,CN,FIN,7.6,0.2,0.1,1792.85,13625.69,445.66,20270201,2027-02
HC_202702_BASE_CN_IT,2027-02-01,Forecast,BASE,CN,IT,5.1,0.1,0.1,1966.36,10028.42,664.12,20270201,2027-02
HC_202702_BASE_CN_MGT,2027-02-01,Forecast,BASE,CN,MGT,4.2,0.1,0.0,3585.71,15059.97,806.43,20270201,2027-02
