customer_id,signup_date,customer_segment,region,country,marketing_opt_in
C010991,2026-03-04,Active,North America,United States,Y
C010992,2025-04-09,Active,Oceania,Australia,Y
C010993,2024-07-18,Loyal,Middle East,United Arab Emirates,Y
C010994,2023-12-31,Active,North America,United States,N
C010995,2024-08-12,Active,Southeast Asia,Vietnam,N
C010996,2024-01-11,Active,Europe,United Kingdom,Y
C010997,2023-10-31,Loyal,North America,United States,N
C010998,2022-09-21,New,Oceania,Australia,N
C010999,2025-03-02,Active,North America,United States,N
C011000,2022-08-23,New,Southeast Asia,Vietnam,N
C011001,2026-05-30,At Risk,Europe,United Kingdom,Y
C011002,2024-11-27,VIP,Southeast Asia,Vietnam,N
C011003,2024-11-20,Loyal,Europe,United Kingdom,N
C011004,2023-01-24,Active,Southeast Asia,Vietnam,N
C011005,2024-04-11,New,Oceania,Australia,N
C011006,2025-03-25,Active,North America,United States,Y
C011007,2023-07-01,Loyal,East Asia,Japan,Y
C011008,2023-07-18,Active,Southeast Asia,Vietnam,N
C011009,2023-02-20,Active,Europe,United Kingdom,N
C011010,2023-11-24,New,Southeast Asia,Vietnam,Y
C011011,2025-04-25,Active,North America,United States,Y
C011012,2022-10-10,At Risk,North America,United States,Y
C011013,2025-08-28,Active,North America,United States,N
C011014,2023-10-28,New,Europe,United Kingdom,Y
C011015,2023-01-29,Active,East Asia,Japan,Y
C011016,2022-07-27,Active,Europe,United Kingdom,Y
C011017,2026-05-16,Active,Middle East,United Arab Emirates,N
C011018,2023-05-02,VIP,Southeast Asia,Vietnam,Y
C011019,2023-03-22,Active,East Asia,Japan,N
C011020,2025-04-08,Loyal,Southeast Asia,Vietnam,N
C011021,2022-12-21,At Risk,Southeast Asia,Vietnam,N
C011022,2024-01-25,New,North America,United States,N
C011023,2023-02-03,Loyal,North America,United States,N
C011024,2022-11-11,Active,Southeast Asia,Vietnam,Y
C011025,2024-01-14,Active,Middle East,United Arab Emirates,N
C011026,2024-09-24,Active,Middle East,United Arab Emirates,Y
C011027,2024-11-14,Loyal,Middle East,United Arab Emirates,N
C011028,2024-11-16,Active,East Asia,Japan,N
C011029,2025-08-22,New,Southeast Asia,Vietnam,Y
C011030,2022-12-19,Active,East Asia,Japan,N
C011031,2025-06-21,Active,North America,United States,N
C011032,2025-08-10,Active,Europe,United Kingdom,Y
C011033,2025-04-27,New,North America,United States,Y
C011034,2022-10-15,New,Europe,United Kingdom,Y
C011035,2025-03-26,Loyal,North America,United States,Y
C011036,2023-05-04,New,Southeast Asia,Vietnam,N
C011037,2023-09-17,VIP,Middle East,United Arab Emirates,Y
C011038,2023-08-17,Active,North America,United States,N
C011039,2023-03-10,Active,North America,United States,Y
C011040,2024-10-12,Active,Oceania,Australia,Y
C011041,2024-03-22,Active,North America,United States,Y
C011042,2023-03-10,New,East Asia,Japan,Y
C011043,2026-02-09,Active,North America,United States,Y
C011044,2026-01-13,New,North America,United States,N
C011045,2022-08-15,Loyal,East Asia,Japan,Y
C011046,2025-05-03,Active,Oceania,Australia,Y
C011047,2024-07-15,Active,North America,United States,Y
C011048,2025-10-20,Active,North America,United States,Y
C011049,2024-07-23,New,Southeast Asia,Vietnam,Y
C011050,2024-09-01,New,East Asia,Japan,Y
C011051,2026-03-27,Active,East Asia,Japan,Y
C011052,2024-09-14,Active,Europe,United Kingdom,N
C011053,2025-12-04,Active,North America,United States,Y
C011054,2025-11-17,New,North America,United States,Y
C011055,2024-04-19,Active,North America,United States,N
C011056,2023-01-14,Active,North America,United States,N
C011057,2022-11-05,Active,Southeast Asia,Vietnam,N
C011058,2022-12-10,Active,East Asia,Japan,Y
C011059,2025-06-12,Loyal,North America,United States,N
C011060,2023-10-04,Active,Southeast Asia,Vietnam,N
C011061,2024-01-04,VIP,North America,United States,N
C011062,2026-03-26,New,Europe,United Kingdom,Y
C011063,2022-08-12,Loyal,Europe,United Kingdom,Y
C011064,2025-11-15,New,Oceania,Australia,N
C011065,2023-08-03,Active,East Asia,Japan,Y
C011066,2024-01-24,Active,Europe,United Kingdom,N
C011067,2023-07-29,Active,Southeast Asia,Vietnam,N
C011068,2026-05-04,Active,North America,United States,N
C011069,2022-12-27,Loyal,Oceania,Australia,N
C011070,2025-12-26,New,North America,United States,Y
C011071,2025-02-25,New,Europe,United Kingdom,N
C011072,2022-07-29,VIP,North America,United States,N
C011073,2022-09-17,New,Oceania,Australia,N
C011074,2025-02-12,Active,East Asia,Japan,Y
C011075,2025-02-23,Active,North America,United States,N
C011076,2024-06-03,Loyal,Southeast Asia,Vietnam,Y
C011077,2023-05-12,Active,Southeast Asia,Vietnam,Y
C011078,2023-02-26,Active,Europe,United Kingdom,Y
C011079,2023-10-23,New,Oceania,Australia,N
C011080,2023-11-03,Active,East Asia,Japan,Y
C011081,2024-01-22,New,Europe,United Kingdom,N
C011082,2025-07-18,New,East Asia,Japan,Y
C011083,2024-12-09,New,Europe,United Kingdom,N
C011084,2023-03-11,Active,Europe,United Kingdom,N
C011085,2026-02-04,Active,North America,United States,N
C011086,2026-02-25,New,Europe,United Kingdom,N
C011087,2024-01-27,New,North America,United States,N
C011088,2022-12-27,New,Europe,United Kingdom,N
C011089,2023-02-25,Active,East Asia,Japan,N
C011090,2024-01-05,New,North America,United States,Y
C011091,2025-12-07,New,North America,United States,Y
C011092,2025-05-26,Active,North America,United States,N
C011093,2026-03-11,New,North America,United States,Y
C011094,2024-12-03,Active,East Asia,Japan,Y
C011095,2023-05-20,Active,East Asia,Japan,N
C011096,2023-04-12,Active,North America,United States,Y
C011097,2025-08-07,Active,North America,United States,Y
C011098,2024-05-04,Active,Southeast Asia,Vietnam,Y
C011099,2025-01-21,VIP,North America,United States,Y
C011100,2024-04-12,Loyal,North America,United States,N
C011101,2023-07-12,New,Europe,United Kingdom,Y
C011102,2024-08-20,New,East Asia,Japan,N
C011103,2025-07-22,Active,North America,United States,Y
C011104,2022-08-17,Loyal,Europe,United Kingdom,Y
C011105,2024-07-12,New,North America,United States,Y
C011106,2025-06-11,New,North America,United States,Y
C011107,2023-12-07,New,Southeast Asia,Vietnam,N
C011108,2022-11-15,New,Southeast Asia,Vietnam,Y
C011109,2026-02-11,New,Middle East,United Arab Emirates,Y
C011110,2026-02-14,Active,North America,United States,Y
C011111,2026-05-29,Active,North America,United States,Y
C011112,2022-10-24,Active,East Asia,Japan,N
C011113,2025-02-08,New,East Asia,Japan,N
C011114,2024-05-16,Active,East Asia,Japan,Y
C011115,2024-06-06,Active,Southeast Asia,Vietnam,N
C011116,2023-02-17,Active,North America,United States,Y
C011117,2023-01-14,Active,North America,United States,Y
C011118,2022-09-21,Active,Middle East,United Arab Emirates,Y
C011119,2024-03-15,Loyal,East Asia,Japan,Y
C011120,2026-04-05,Active,North America,United States,N
C011121,2022-08-11,Loyal,Europe,United Kingdom,N
C011122,2026-01-01,New,Middle East,United Arab Emirates,N
C011123,2024-02-09,Loyal,Southeast Asia,Vietnam,Y
C011124,2024-09-19,Loyal,Southeast Asia,Vietnam,Y
C011125,2025-03-26,New,North America,United States,N
C011126,2025-06-07,Active,North America,United States,Y
C011127,2025-10-25,At Risk,Europe,United Kingdom,Y
C011128,2026-01-05,New,Europe,United Kingdom,Y
C011129,2025-11-15,Active,North America,United States,N
C011130,2024-08-19,New,North America,United States,Y
C011131,2024-11-26,Active,North America,United States,Y
C011132,2023-10-20,New,Southeast Asia,Vietnam,Y
C011133,2026-05-05,New,Europe,United Kingdom,Y
C011134,2024-07-03,New,Southeast Asia,Vietnam,Y
C011135,2023-09-11,Active,North America,United States,N
C011136,2023-02-18,New,North America,United States,Y
C011137,2024-06-18,New,North America,United States,Y
C011138,2024-06-10,VIP,Europe,United Kingdom,Y
C011139,2025-06-16,VIP,Southeast Asia,Vietnam,Y
C011140,2024-02-03,Active,Europe,United Kingdom,N
C011141,2024-02-06,New,North America,United States,Y
C011142,2023-04-30,VIP,Southeast Asia,Vietnam,Y
C011143,2022-07-25,Active,East Asia,Japan,N
C011144,2024-10-23,Active,North America,United States,Y
C011145,2024-11-07,Loyal,East Asia,Japan,Y
C011146,2026-04-28,Active,East Asia,Japan,N
C011147,2024-11-19,Active,Oceania,Australia,Y
C011148,2024-08-20,Active,Europe,United Kingdom,Y
C011149,2024-10-11,New,Southeast Asia,Vietnam,Y
C011150,2025-07-24,New,Europe,United Kingdom,N
C011151,2024-09-18,VIP,North America,United States,Y
C011152,2026-03-13,New,Europe,United Kingdom,Y
C011153,2022-10-30,New,Oceania,Australia,Y
C011154,2023-03-11,Loyal,Southeast Asia,Vietnam,Y
C011155,2023-02-23,Active,Oceania,Australia,N
C011156,2024-07-26,New,Middle East,United Arab Emirates,N
C011157,2026-01-08,At Risk,Oceania,Australia,Y
C011158,2024-08-14,New,North America,United States,Y
C011159,2023-12-19,New,Southeast Asia,Vietnam,N
C011160,2022-08-08,Active,North America,United States,Y
C011161,2026-02-26,New,Europe,United Kingdom,N
C011162,2023-10-30,Active,North America,United States,Y
C011163,2024-08-01,Active,Europe,United Kingdom,N
C011164,2022-07-31,Loyal,North America,United States,Y
C011165,2024-04-03,Active,North America,United States,Y
C011166,2025-01-26,Loyal,Europe,United Kingdom,Y
C011167,2024-04-14,Active,Europe,United Kingdom,N
C011168,2024-02-04,New,Southeast Asia,Vietnam,N
C011169,2022-09-29,At Risk,Southeast Asia,Vietnam,N
C011170,2024-03-27,At Risk,North America,United States,Y
C011171,2025-12-18,Active,East Asia,Japan,Y
C011172,2026-02-22,New,North America,United States,Y
C011173,2023-05-26,New,East Asia,Japan,Y
C011174,2024-04-06,Active,Europe,United Kingdom,Y
C011175,2025-12-06,Active,East Asia,Japan,Y
C011176,2024-05-11,Active,North America,United States,N
C011177,2025-08-05,New,North America,United States,N
C011178,2024-03-08,Active,Europe,United Kingdom,N
C011179,2022-11-21,Active,North America,United States,N
C011180,2025-05-07,Active,Southeast Asia,Vietnam,Y
C011181,2025-12-30,Active,Europe,United Kingdom,N
C011182,2023-10-20,Active,Europe,United Kingdom,N
C011183,2022-09-30,New,Southeast Asia,Vietnam,N
C011184,2025-10-18,Loyal,Oceania,Australia,Y
C011185,2023-02-09,At Risk,Europe,United Kingdom,N
C011186,2025-08-17,Loyal,North America,United States,Y
C011187,2023-03-17,New,North America,United States,N
C011188,2026-03-07,New,Middle East,United Arab Emirates,N
C011189,2025-04-01,New,Europe,United Kingdom,Y
C011190,2024-10-10,Active,North America,United States,Y
C011191,2025-05-08,Active,East Asia,Japan,N
C011192,2024-12-19,Active,Oceania,Australia,N
C011193,2026-04-18,Active,Europe,United Kingdom,Y
C011194,2023-08-27,New,North America,United States,Y
C011195,2023-03-18,Loyal,Southeast Asia,Vietnam,Y
C011196,2024-02-16,Active,Europe,United Kingdom,N
C011197,2024-05-19,Active,Europe,United Kingdom,Y
C011198,2025-12-05,At Risk,Europe,United Kingdom,Y
C011199,2025-08-26,New,North America,United States,Y
C011200,2024-10-28,VIP,Oceania,Australia,N
C011201,2024-02-15,New,North America,United States,Y
C011202,2025-05-04,Active,North America,United States,N
C011203,2023-07-08,Active,East Asia,Japan,N
C011204,2024-05-01,Loyal,East Asia,Japan,Y
C011205,2025-02-25,New,North America,United States,Y
C011206,2025-09-24,Active,North America,United States,Y
C011207,2025-01-10,Active,Oceania,Australia,Y
C011208,2023-08-30,Loyal,Southeast Asia,Vietnam,Y
C011209,2023-12-14,Active,North America,United States,Y
C011210,2024-06-15,Active,Europe,United Kingdom,N
C011211,2023-03-29,Loyal,Europe,United Kingdom,Y
C011212,2025-05-26,Active,North America,United States,Y
C011213,2025-07-01,Active,Southeast Asia,Vietnam,Y
C011214,2023-11-20,Active,Southeast Asia,Vietnam,N
C011215,2024-03-08,New,North America,United States,N
C011216,2025-03-27,Loyal,East Asia,Japan,Y
C011217,2024-05-27,Active,East Asia,Japan,Y
C011218,2026-03-05,Active,East Asia,Japan,Y
C011219,2025-11-12,New,Oceania,Australia,Y
C011220,2024-03-22,At Risk,Europe,United Kingdom,N
C011221,2025-07-02,Active,East Asia,Japan,Y
C011222,2025-06-12,Active,North America,United States,Y
C011223,2023-04-25,Active,Oceania,Australia,Y
C011224,2025-10-15,VIP,Southeast Asia,Vietnam,Y
C011225,2025-04-09,New,Middle East,United Arab Emirates,Y
C011226,2022-12-02,Active,Southeast Asia,Vietnam,Y
C011227,2025-03-26,Active,Oceania,Australia,Y
C011228,2025-07-17,New,North America,United States,N
C011229,2023-04-14,Loyal,North America,United States,N
C011230,2023-04-11,Loyal,Europe,United Kingdom,Y
C011231,2024-02-04,Active,Southeast Asia,Vietnam,Y
C011232,2024-04-08,New,North America,United States,N
C011233,2024-04-25,Active,Europe,United Kingdom,N
C011234,2023-08-23,Loyal,North America,United States,N
C011235,2024-08-22,Active,Europe,United Kingdom,Y
C011236,2023-09-24,Active,North America,United States,N
C011237,2023-02-23,Active,Southeast Asia,Vietnam,Y
C011238,2025-04-01,New,Europe,United Kingdom,N
C011239,2025-12-10,Active,North America,United States,Y
C011240,2023-03-28,Active,Europe,United Kingdom,Y
C011241,2025-08-03,Active,Europe,United Kingdom,Y
C011242,2025-08-11,Active,Southeast Asia,Vietnam,N
C011243,2026-03-19,Loyal,Southeast Asia,Vietnam,Y
C011244,2023-10-24,New,East Asia,Japan,Y
C011245,2024-03-13,Active,Southeast Asia,Vietnam,N
C011246,2024-12-31,New,North America,United States,Y
C011247,2024-09-30,Active,North America,United States,Y
C011248,2025-05-30,New,North America,United States,N
C011249,2026-05-30,New,North America,United States,N
C011250,2025-10-09,VIP,North America,United States,N
C011251,2025-07-04,Loyal,North America,United States,N
C011252,2026-02-20,Active,North America,United States,Y
C011253,2024-01-25,VIP,North America,United States,Y
C011254,2024-06-23,VIP,North America,United States,Y
C011255,2024-10-02,New,Europe,United Kingdom,N
C011256,2023-05-30,New,North America,United States,Y
C011257,2024-12-19,Loyal,North America,United States,Y
C011258,2023-03-11,Active,North America,United States,N
C011259,2022-09-04,Active,North America,United States,Y
C011260,2025-10-31,Active,Europe,United Kingdom,Y
C011261,2022-08-31,New,Southeast Asia,Vietnam,Y
C011262,2025-11-17,New,Middle East,United Arab Emirates,Y
C011263,2024-07-25,Loyal,Southeast Asia,Vietnam,N
C011264,2025-03-08,Active,North America,United States,N
C011265,2023-08-19,Active,Oceania,Australia,Y
C011266,2024-03-08,Active,Oceania,Australia,N
C011267,2024-04-28,New,North America,United States,Y
C011268,2025-02-16,Loyal,North America,United States,Y
C011269,2026-03-25,New,Oceania,Australia,Y
C011270,2023-02-24,Active,Southeast Asia,Vietnam,Y
C011271,2022-08-04,Active,Oceania,Australia,Y
C011272,2024-11-11,New,East Asia,Japan,Y
C011273,2023-08-24,Active,Southeast Asia,Vietnam,N
C011274,2024-03-14,New,North America,United States,N
C011275,2025-11-28,Active,Southeast Asia,Vietnam,Y
C011276,2023-02-09,Active,Oceania,Australia,Y
C011277,2025-11-05,New,North America,United States,Y
C011278,2025-04-11,Active,North America,United States,Y
C011279,2022-11-17,Loyal,Europe,United Kingdom,Y
C011280,2025-09-17,Loyal,North America,United States,N
C011281,2023-11-29,New,Europe,United Kingdom,Y
C011282,2024-11-03,New,North America,United States,Y
C011283,2025-03-19,Loyal,North America,United States,N
C011284,2023-10-19,At Risk,Europe,United Kingdom,Y
C011285,2025-05-28,Active,Europe,United Kingdom,Y
C011286,2022-09-08,Active,North America,United States,Y
C011287,2025-02-02,At Risk,Europe,United Kingdom,N
C011288,2023-09-16,New,Europe,United Kingdom,N
C011289,2024-03-02,New,North America,United States,N
C011290,2025-09-23,New,Europe,United Kingdom,Y
C011291,2026-05-27,New,Oceania,Australia,Y
C011292,2026-02-28,New,North America,United States,Y
C011293,2024-06-30,New,Europe,United Kingdom,Y
C011294,2025-12-13,New,Southeast Asia,Vietnam,Y
C011295,2025-10-26,Loyal,East Asia,Japan,N
C011296,2022-07-25,VIP,North America,United States,N
C011297,2024-08-02,Loyal,Europe,United Kingdom,N
C011298,2025-03-06,Active,Southeast Asia,Vietnam,N
C011299,2023-06-03,Active,Europe,United Kingdom,Y
C011300,2023-01-29,New,Southeast Asia,Vietnam,Y
C011301,2022-08-24,Active,Europe,United Kingdom,Y
C011302,2023-06-20,New,Europe,United Kingdom,Y
C011303,2025-02-10,Loyal,North America,United States,Y
C011304,2023-06-22,Active,Southeast Asia,Vietnam,N
C011305,2023-02-03,Active,North America,United States,Y
C011306,2025-03-06,Active,Europe,United Kingdom,Y
C011307,2023-08-17,Active,Europe,United Kingdom,N
C011308,2024-09-15,New,Southeast Asia,Vietnam,Y
C011309,2022-12-11,New,North America,United States,N
C011310,2025-01-26,Active,Europe,United Kingdom,Y
C011311,2023-11-07,New,Middle East,United Arab Emirates,Y
C011312,2026-02-12,Active,Europe,United Kingdom,Y
C011313,2024-12-30,New,Europe,United Kingdom,Y
C011314,2022-10-29,New,East Asia,Japan,Y
C011315,2023-08-30,New,North America,United States,N
C011316,2024-02-03,New,North America,United States,Y
C011317,2025-03-31,Active,Europe,United Kingdom,Y
C011318,2025-05-30,Active,North America,United States,N
C011319,2024-03-09,VIP,Europe,United Kingdom,Y
C011320,2024-06-20,New,Europe,United Kingdom,Y
C011321,2022-12-04,Active,Europe,United Kingdom,Y
C011322,2024-06-17,Loyal,North America,United States,Y
C011323,2022-11-06,Active,North America,United States,N
C011324,2024-12-18,New,Southeast Asia,Vietnam,Y
C011325,2024-10-25,Loyal,Southeast Asia,Vietnam,N
C011326,2025-11-09,Active,East Asia,Japan,Y
C011327,2022-09-19,Loyal,North America,United States,Y
C011328,2024-11-14,Loyal,Europe,United Kingdom,N
C011329,2022-07-25,New,North America,United States,Y
C011330,2024-01-27,New,North America,United States,Y
C011331,2023-10-19,Active,Southeast Asia,Vietnam,Y
C011332,2025-11-01,Loyal,North America,United States,Y
C011333,2025-07-25,Loyal,East Asia,Japan,Y
C011334,2025-10-11,Active,Oceania,Australia,Y
C011335,2026-02-04,Active,North America,United States,N
C011336,2026-05-22,New,North America,United States,N
C011337,2022-10-10,New,North America,United States,Y
C011338,2024-11-05,Active,North America,United States,Y
C011339,2023-03-04,Active,East Asia,Japan,Y
C011340,2024-08-18,New,Oceania,Australia,Y
C011341,2024-11-14,Active,Oceania,Australia,N
C011342,2025-01-01,New,Southeast Asia,Vietnam,N
C011343,2023-05-28,Active,Southeast Asia,Vietnam,Y
C011344,2022-07-16,Loyal,Southeast Asia,Vietnam,N
C011345,2025-06-13,Loyal,Oceania,Australia,N
C011346,2023-04-02,Active,Oceania,Australia,Y
C011347,2025-01-21,New,Europe,United Kingdom,Y
C011348,2025-02-03,New,East Asia,Japan,N
C011349,2024-08-18,Loyal,Europe,United Kingdom,N
