session_key,session_date,channel,device,region,sessions,visitors,add_to_cart,checkout_starts,session_month
42862,2025-12-07,Paid Search,Mobile,East Asia,139,97,12,6,2025-12
42863,2025-12-07,Paid Search,Mobile,Oceania,85,64,12,4,2025-12
42864,2025-12-07,Paid Search,Mobile,Middle East,43,32,4,2,2025-12
42865,2025-12-07,Paid Search,Desktop,North America,240,171,23,8,2025-12
42866,2025-12-07,Paid Search,Desktop,Europe,100,73,9,4,2025-12
42867,2025-12-07,Paid Search,Desktop,Southeast Asia,96,73,10,5,2025-12
42868,2025-12-07,Paid Search,Desktop,East Asia,50,39,6,3,2025-12
42869,2025-12-07,Paid Search,Desktop,Oceania,29,20,3,1,2025-12
42870,2025-12-07,Paid Search,Desktop,Middle East,24,19,2,1,2025-12
42871,2025-12-07,Paid Search,Tablet,North America,78,63,10,3,2025-12
42872,2025-12-07,Paid Search,Tablet,Europe,51,41,4,2,2025-12
42873,2025-12-07,Paid Search,Tablet,Southeast Asia,36,25,3,1,2025-12
42874,2025-12-07,Paid Search,Tablet,East Asia,22,15,3,1,2025-12
42875,2025-12-07,Paid Search,Tablet,Oceania,10,7,1,0,2025-12
42876,2025-12-07,Paid Search,Tablet,Middle East,8,6,0,0,2025-12
42877,2025-12-07,Direct,Mobile,North America,355,262,50,27,2025-12
42878,2025-12-07,Direct,Mobile,Europe,265,204,24,8,2025-12
42879,2025-12-07,Direct,Mobile,Southeast Asia,185,133,22,8,2025-12
42880,2025-12-07,Direct,Mobile,East Asia,103,76,9,5,2025-12
42881,2025-12-07,Direct,Mobile,Oceania,74,49,9,3,2025-12
42882,2025-12-07,Direct,Mobile,Middle East,45,30,3,1,2025-12
42883,2025-12-07,Direct,Desktop,North America,172,129,14,7,2025-12
42884,2025-12-07,Direct,Desktop,Europe,92,63,10,5,2025-12
42885,2025-12-07,Direct,Desktop,Southeast Asia,86,66,6,2,2025-12
42886,2025-12-07,Direct,Desktop,East Asia,54,38,7,3,2025-12
42887,2025-12-07,Direct,Desktop,Oceania,32,24,2,1,2025-12
42888,2025-12-07,Direct,Desktop,Middle East,18,12,1,0,2025-12
42889,2025-12-07,Direct,Tablet,North America,77,59,10,3,2025-12
42890,2025-12-07,Direct,Tablet,Europe,47,31,5,2,2025-12
42891,2025-12-07,Direct,Tablet,Southeast Asia,39,29,4,1,2025-12
42892,2025-12-07,Direct,Tablet,East Asia,17,12,1,0,2025-12
42893,2025-12-07,Direct,Tablet,Oceania,10,8,0,0,2025-12
42894,2025-12-07,Direct,Tablet,Middle East,7,4,0,0,2025-12
42895,2025-12-07,Email,Mobile,North America,269,184,36,12,2025-12
42896,2025-12-07,Email,Mobile,Europe,155,126,20,8,2025-12
42897,2025-12-07,Email,Mobile,Southeast Asia,131,101,12,5,2025-12
42898,2025-12-07,Email,Mobile,East Asia,80,57,7,3,2025-12
42899,2025-12-07,Email,Mobile,Oceania,41,32,4,2,2025-12
42900,2025-12-07,Email,Mobile,Middle East,27,20,3,1,2025-12
42901,2025-12-07,Email,Desktop,North America,123,94,11,4,2025-12
42902,2025-12-07,Email,Desktop,Europe,84,57,8,3,2025-12
42903,2025-12-07,Email,Desktop,Southeast Asia,61,41,6,2,2025-12
42904,2025-12-07,Email,Desktop,East Asia,33,24,2,1,2025-12
42905,2025-12-07,Email,Desktop,Oceania,21,14,2,1,2025-12
42906,2025-12-07,Email,Desktop,Middle East,11,7,0,0,2025-12
42907,2025-12-07,Email,Tablet,North America,56,45,7,3,2025-12
42908,2025-12-07,Email,Tablet,Europe,28,21,2,0,2025-12
42909,2025-12-07,Email,Tablet,Southeast Asia,20,13,1,0,2025-12
42910,2025-12-07,Email,Tablet,East Asia,15,11,2,0,2025-12
42911,2025-12-07,Email,Tablet,Oceania,7,5,0,0,2025-12
42912,2025-12-07,Email,Tablet,Middle East,5,3,0,0,2025-12
42913,2025-12-07,Social,Mobile,North America,313,248,30,10,2025-12
42914,2025-12-07,Social,Mobile,Europe,158,121,14,5,2025-12
42915,2025-12-07,Social,Mobile,Southeast Asia,179,128,23,9,2025-12
42916,2025-12-07,Social,Mobile,East Asia,90,69,11,4,2025-12
42917,2025-12-07,Social,Mobile,Oceania,57,42,6,3,2025-12
42918,2025-12-07,Social,Mobile,Middle East,36,25,3,1,2025-12
42919,2025-12-07,Social,Desktop,North America,170,138,24,12,2025-12
42920,2025-12-07,Social,Desktop,Europe,84,63,7,2,2025-12
42921,2025-12-07,Social,Desktop,Southeast Asia,75,53,10,3,2025-12
42922,2025-12-07,Social,Desktop,East Asia,47,32,3,1,2025-12
42923,2025-12-07,Social,Desktop,Oceania,21,16,1,0,2025-12
42924,2025-12-07,Social,Desktop,Middle East,16,11,1,0,2025-12
42925,2025-12-07,Social,Tablet,North America,73,52,6,2,2025-12
42926,2025-12-07,Social,Tablet,Europe,33,26,3,1,2025-12
42927,2025-12-07,Social,Tablet,Southeast Asia,24,16,3,1,2025-12
42928,2025-12-07,Social,Tablet,East Asia,16,12,1,0,2025-12
42929,2025-12-07,Social,Tablet,Oceania,10,7,1,0,2025-12
42930,2025-12-07,Social,Tablet,Middle East,6,4,0,0,2025-12
42931,2025-12-07,Affiliate,Mobile,North America,217,164,22,8,2025-12
42932,2025-12-07,Affiliate,Mobile,Europe,113,76,13,5,2025-12
42933,2025-12-07,Affiliate,Mobile,Southeast Asia,98,67,8,2,2025-12
42934,2025-12-07,Affiliate,Mobile,East Asia,56,43,6,2,2025-12
42935,2025-12-07,Affiliate,Mobile,Oceania,23,18,1,0,2025-12
42936,2025-12-07,Affiliate,Mobile,Middle East,17,11,1,0,2025-12
42937,2025-12-07,Affiliate,Desktop,North America,80,65,7,3,2025-12
42938,2025-12-07,Affiliate,Desktop,Europe,42,29,3,1,2025-12
42939,2025-12-07,Affiliate,Desktop,Southeast Asia,38,26,4,1,2025-12
42940,2025-12-07,Affiliate,Desktop,East Asia,23,17,3,1,2025-12
42941,2025-12-07,Affiliate,Desktop,Oceania,12,8,1,0,2025-12
42942,2025-12-07,Affiliate,Desktop,Middle East,7,4,0,0,2025-12
42943,2025-12-07,Affiliate,Tablet,North America,30,20,3,1,2025-12
42944,2025-12-07,Affiliate,Tablet,Europe,17,12,2,0,2025-12
42945,2025-12-07,Affiliate,Tablet,Southeast Asia,15,10,2,0,2025-12
42946,2025-12-07,Affiliate,Tablet,East Asia,10,6,1,0,2025-12
42947,2025-12-07,Affiliate,Tablet,Oceania,5,3,0,0,2025-12
42948,2025-12-07,Affiliate,Tablet,Middle East,3,2,0,0,2025-12
42949,2025-12-07,Display,Mobile,North America,100,81,9,4,2025-12
42950,2025-12-07,Display,Mobile,Europe,62,45,8,2,2025-12
42951,2025-12-07,Display,Mobile,Southeast Asia,45,33,5,2,2025-12
42952,2025-12-07,Display,Mobile,East Asia,32,25,3,1,2025-12
42953,2025-12-07,Display,Mobile,Oceania,18,13,2,1,2025-12
42954,2025-12-07,Display,Mobile,Middle East,9,6,1,0,2025-12
42955,2025-12-07,Display,Desktop,North America,53,36,6,2,2025-12
42956,2025-12-07,Display,Desktop,Europe,23,16,2,1,2025-12
42957,2025-12-07,Display,Desktop,Southeast Asia,22,15,2,0,2025-12
42958,2025-12-07,Display,Desktop,East Asia,15,11,1,0,2025-12
42959,2025-12-07,Display,Desktop,Oceania,6,4,0,0,2025-12
42960,2025-12-07,Display,Desktop,Middle East,5,3,0,0,2025-12
42961,2025-12-07,Display,Tablet,North America,20,13,1,0,2025-12
42962,2025-12-07,Display,Tablet,Europe,9,6,0,0,2025-12
42963,2025-12-07,Display,Tablet,Southeast Asia,7,5,0,0,2025-12
42964,2025-12-07,Display,Tablet,East Asia,4,2,0,0,2025-12
42965,2025-12-07,Display,Tablet,Oceania,3,2,0,0,2025-12
42966,2025-12-07,Display,Tablet,Middle East,2,1,0,0,2025-12
42967,2025-12-08,Organic Search,Mobile,North America,662,487,55,21,2025-12
42968,2025-12-08,Organic Search,Mobile,Europe,297,226,23,10,2025-12
42969,2025-12-08,Organic Search,Mobile,Southeast Asia,345,244,30,16,2025-12
42970,2025-12-08,Organic Search,Mobile,East Asia,194,148,22,8,2025-12
42971,2025-12-08,Organic Search,Mobile,Oceania,118,79,14,5,2025-12
42972,2025-12-08,Organic Search,Mobile,Middle East,74,54,5,2,2025-12
42973,2025-12-08,Organic Search,Desktop,North America,266,186,34,19,2025-12
42974,2025-12-08,Organic Search,Desktop,Europe,156,108,19,10,2025-12
42975,2025-12-08,Organic Search,Desktop,Southeast Asia,154,107,17,9,2025-12
42976,2025-12-08,Organic Search,Desktop,East Asia,88,68,7,2,2025-12
42977,2025-12-08,Organic Search,Desktop,Oceania,41,27,4,2,2025-12
42978,2025-12-08,Organic Search,Desktop,Middle East,30,22,3,1,2025-12
42979,2025-12-08,Organic Search,Tablet,North America,118,91,15,5,2025-12
42980,2025-12-08,Organic Search,Tablet,Europe,65,45,5,2,2025-12
42981,2025-12-08,Organic Search,Tablet,Southeast Asia,54,36,4,2,2025-12
42982,2025-12-08,Organic Search,Tablet,East Asia,32,24,3,1,2025-12
42983,2025-12-08,Organic Search,Tablet,Oceania,15,10,1,0,2025-12
42984,2025-12-08,Organic Search,Tablet,Middle East,10,7,0,0,2025-12
42985,2025-12-08,Paid Search,Mobile,North America,414,306,57,21,2025-12
42986,2025-12-08,Paid Search,Mobile,Europe,237,169,29,15,2025-12
42987,2025-12-08,Paid Search,Mobile,Southeast Asia,210,145,23,10,2025-12
42988,2025-12-08,Paid Search,Mobile,East Asia,112,83,13,5,2025-12
42989,2025-12-08,Paid Search,Mobile,Oceania,60,43,8,4,2025-12
42990,2025-12-08,Paid Search,Mobile,Middle East,37,25,3,1,2025-12
42991,2025-12-08,Paid Search,Desktop,North America,208,164,16,7,2025-12
42992,2025-12-08,Paid Search,Desktop,Europe,85,64,11,4,2025-12
42993,2025-12-08,Paid Search,Desktop,Southeast Asia,69,46,8,3,2025-12
42994,2025-12-08,Paid Search,Desktop,East Asia,50,35,7,2,2025-12
42995,2025-12-08,Paid Search,Desktop,Oceania,31,22,3,1,2025-12
42996,2025-12-08,Paid Search,Desktop,Middle East,18,12,2,0,2025-12
42997,2025-12-08,Paid Search,Tablet,North America,77,61,7,3,2025-12
42998,2025-12-08,Paid Search,Tablet,Europe,36,27,3,1,2025-12
42999,2025-12-08,Paid Search,Tablet,Southeast Asia,30,20,3,1,2025-12
43000,2025-12-08,Paid Search,Tablet,East Asia,20,15,2,0,2025-12
43001,2025-12-08,Paid Search,Tablet,Oceania,11,8,1,0,2025-12
43002,2025-12-08,Paid Search,Tablet,Middle East,6,4,0,0,2025-12
43003,2025-12-08,Direct,Mobile,North America,410,300,41,22,2025-12
43004,2025-12-08,Direct,Mobile,Europe,187,146,20,10,2025-12
43005,2025-12-08,Direct,Mobile,Southeast Asia,167,123,19,7,2025-12
43006,2025-12-08,Direct,Mobile,East Asia,106,85,15,5,2025-12
43007,2025-12-08,Direct,Mobile,Oceania,52,38,4,1,2025-12
43008,2025-12-08,Direct,Mobile,Middle East,33,24,3,1,2025-12
43009,2025-12-08,Direct,Desktop,North America,187,141,15,8,2025-12
43010,2025-12-08,Direct,Desktop,Europe,84,61,9,4,2025-12
43011,2025-12-08,Direct,Desktop,Southeast Asia,79,58,10,4,2025-12
43012,2025-12-08,Direct,Desktop,East Asia,46,36,5,2,2025-12
43013,2025-12-08,Direct,Desktop,Oceania,25,17,2,0,2025-12
43014,2025-12-08,Direct,Desktop,Middle East,18,12,2,0,2025-12
43015,2025-12-08,Direct,Tablet,North America,63,51,8,4,2025-12
43016,2025-12-08,Direct,Tablet,Europe,38,27,4,1,2025-12
43017,2025-12-08,Direct,Tablet,Southeast Asia,33,22,2,0,2025-12
43018,2025-12-08,Direct,Tablet,East Asia,17,12,2,1,2025-12
43019,2025-12-08,Direct,Tablet,Oceania,8,6,1,0,2025-12
43020,2025-12-08,Direct,Tablet,Middle East,6,4,0,0,2025-12
43021,2025-12-08,Email,Mobile,North America,245,191,25,11,2025-12
43022,2025-12-08,Email,Mobile,Europe,144,105,12,5,2025-12
43023,2025-12-08,Email,Mobile,Southeast Asia,113,87,13,5,2025-12
43024,2025-12-08,Email,Mobile,East Asia,69,53,5,1,2025-12
43025,2025-12-08,Email,Mobile,Oceania,42,28,4,2,2025-12
43026,2025-12-08,Email,Mobile,Middle East,23,15,1,0,2025-12
43027,2025-12-08,Email,Desktop,North America,93,64,8,4,2025-12
43028,2025-12-08,Email,Desktop,Europe,50,37,3,1,2025-12
43029,2025-12-08,Email,Desktop,Southeast Asia,50,40,3,1,2025-12
43030,2025-12-08,Email,Desktop,East Asia,25,17,2,0,2025-12
43031,2025-12-08,Email,Desktop,Oceania,15,12,1,0,2025-12
43032,2025-12-08,Email,Desktop,Middle East,9,6,0,0,2025-12
43033,2025-12-08,Email,Tablet,North America,41,31,4,1,2025-12
43034,2025-12-08,Email,Tablet,Europe,21,16,2,1,2025-12
43035,2025-12-08,Email,Tablet,Southeast Asia,19,14,1,0,2025-12
43036,2025-12-08,Email,Tablet,East Asia,10,8,1,0,2025-12
43037,2025-12-08,Email,Tablet,Oceania,5,3,0,0,2025-12
43038,2025-12-08,Email,Tablet,Middle East,4,2,0,0,2025-12
43039,2025-12-08,Social,Mobile,North America,273,217,34,15,2025-12
43040,2025-12-08,Social,Mobile,Europe,152,108,18,7,2025-12
43041,2025-12-08,Social,Mobile,Southeast Asia,125,90,13,4,2025-12
43042,2025-12-08,Social,Mobile,East Asia,90,62,9,4,2025-12
43043,2025-12-08,Social,Mobile,Oceania,46,37,5,2,2025-12
43044,2025-12-08,Social,Mobile,Middle East,33,22,2,0,2025-12
43045,2025-12-08,Social,Desktop,North America,143,113,16,8,2025-12
43046,2025-12-08,Social,Desktop,Europe,73,58,7,2,2025-12
43047,2025-12-08,Social,Desktop,Southeast Asia,50,38,4,1,2025-12
43048,2025-12-08,Social,Desktop,East Asia,34,27,2,1,2025-12
43049,2025-12-08,Social,Desktop,Oceania,16,10,1,0,2025-12
43050,2025-12-08,Social,Desktop,Middle East,13,9,1,0,2025-12
43051,2025-12-08,Social,Tablet,North America,43,30,4,1,2025-12
43052,2025-12-08,Social,Tablet,Europe,27,18,3,1,2025-12
43053,2025-12-08,Social,Tablet,Southeast Asia,26,19,2,1,2025-12
43054,2025-12-08,Social,Tablet,East Asia,13,10,1,0,2025-12
43055,2025-12-08,Social,Tablet,Oceania,8,5,0,0,2025-12
43056,2025-12-08,Social,Tablet,Middle East,4,2,0,0,2025-12
43057,2025-12-08,Affiliate,Mobile,North America,134,90,18,8,2025-12
43058,2025-12-08,Affiliate,Mobile,Europe,84,58,9,3,2025-12
43059,2025-12-08,Affiliate,Mobile,Southeast Asia,68,54,9,4,2025-12
43060,2025-12-08,Affiliate,Mobile,East Asia,46,34,5,2,2025-12
43061,2025-12-08,Affiliate,Mobile,Oceania,23,17,2,0,2025-12
43062,2025-12-08,Affiliate,Mobile,Middle East,14,9,1,0,2025-12
43063,2025-12-08,Affiliate,Desktop,North America,60,41,5,2,2025-12
43064,2025-12-08,Affiliate,Desktop,Europe,40,27,4,2,2025-12
43065,2025-12-08,Affiliate,Desktop,Southeast Asia,34,25,3,1,2025-12
43066,2025-12-08,Affiliate,Desktop,East Asia,20,14,2,0,2025-12
43067,2025-12-08,Affiliate,Desktop,Oceania,8,5,0,0,2025-12
43068,2025-12-08,Affiliate,Desktop,Middle East,8,5,0,0,2025-12
43069,2025-12-08,Affiliate,Tablet,North America,27,19,3,1,2025-12
43070,2025-12-08,Affiliate,Tablet,Europe,12,9,1,0,2025-12
43071,2025-12-08,Affiliate,Tablet,Southeast Asia,14,10,1,0,2025-12
43072,2025-12-08,Affiliate,Tablet,East Asia,7,5,0,0,2025-12
43073,2025-12-08,Affiliate,Tablet,Oceania,3,2,0,0,2025-12
43074,2025-12-08,Affiliate,Tablet,Middle East,2,1,0,0,2025-12
43075,2025-12-08,Display,Mobile,North America,104,80,11,3,2025-12
43076,2025-12-08,Display,Mobile,Europe,48,34,6,2,2025-12
43077,2025-12-08,Display,Mobile,Southeast Asia,40,31,3,1,2025-12
43078,2025-12-08,Display,Mobile,East Asia,20,14,1,0,2025-12
43079,2025-12-08,Display,Mobile,Oceania,13,10,1,0,2025-12
43080,2025-12-08,Display,Mobile,Middle East,8,5,0,0,2025-12
43081,2025-12-08,Display,Desktop,North America,43,29,5,2,2025-12
43082,2025-12-08,Display,Desktop,Europe,22,15,2,1,2025-12
43083,2025-12-08,Display,Desktop,Southeast Asia,21,16,2,0,2025-12
43084,2025-12-08,Display,Desktop,East Asia,10,6,0,0,2025-12
43085,2025-12-08,Display,Desktop,Oceania,6,4,0,0,2025-12
43086,2025-12-08,Display,Desktop,Middle East,3,2,0,0,2025-12
43087,2025-12-08,Display,Tablet,North America,18,13,2,1,2025-12
43088,2025-12-08,Display,Tablet,Europe,7,5,1,0,2025-12
43089,2025-12-08,Display,Tablet,Southeast Asia,7,5,0,0,2025-12
43090,2025-12-08,Display,Tablet,East Asia,4,3,0,0,2025-12
43091,2025-12-08,Display,Tablet,Oceania,2,1,0,0,2025-12
43092,2025-12-08,Display,Tablet,Middle East,1,0,0,0,2025-12
43093,2025-12-09,Organic Search,Mobile,North America,636,437,72,33,2025-12
43094,2025-12-09,Organic Search,Mobile,Europe,380,291,37,16,2025-12
43095,2025-12-09,Organic Search,Mobile,Southeast Asia,324,219,37,19,2025-12
43096,2025-12-09,Organic Search,Mobile,East Asia,162,109,19,9,2025-12
43097,2025-12-09,Organic Search,Mobile,Oceania,97,73,12,4,2025-12
43098,2025-12-09,Organic Search,Mobile,Middle East,64,50,6,2,2025-12
43099,2025-12-09,Organic Search,Desktop,North America,367,294,52,25,2025-12
43100,2025-12-09,Organic Search,Desktop,Europe,151,121,11,5,2025-12
43101,2025-12-09,Organic Search,Desktop,Southeast Asia,136,107,12,4,2025-12
43102,2025-12-09,Organic Search,Desktop,East Asia,86,69,6,2,2025-12
43103,2025-12-09,Organic Search,Desktop,Oceania,51,40,5,2,2025-12
43104,2025-12-09,Organic Search,Desktop,Middle East,33,22,3,1,2025-12
43105,2025-12-09,Organic Search,Tablet,North America,111,85,8,4,2025-12
43106,2025-12-09,Organic Search,Tablet,Europe,69,51,6,3,2025-12
43107,2025-12-09,Organic Search,Tablet,Southeast Asia,52,36,6,2,2025-12
43108,2025-12-09,Organic Search,Tablet,East Asia,28,20,2,0,2025-12
43109,2025-12-09,Organic Search,Tablet,Oceania,21,14,2,0,2025-12
43110,2025-12-09,Organic Search,Tablet,Middle East,10,7,1,0,2025-12
43111,2025-12-09,Paid Search,Mobile,North America,332,232,45,23,2025-12
43112,2025-12-09,Paid Search,Mobile,Europe,192,133,19,7,2025-12
43113,2025-12-09,Paid Search,Mobile,Southeast Asia,196,136,21,10,2025-12
43114,2025-12-09,Paid Search,Mobile,East Asia,118,92,13,5,2025-12
43115,2025-12-09,Paid Search,Mobile,Oceania,65,48,8,4,2025-12
43116,2025-12-09,Paid Search,Mobile,Middle East,33,25,2,0,2025-12
43117,2025-12-09,Paid Search,Desktop,North America,214,161,21,10,2025-12
43118,2025-12-09,Paid Search,Desktop,Europe,98,76,7,4,2025-12
43119,2025-12-09,Paid Search,Desktop,Southeast Asia,87,64,9,3,2025-12
43120,2025-12-09,Paid Search,Desktop,East Asia,50,39,5,2,2025-12
43121,2025-12-09,Paid Search,Desktop,Oceania,27,20,3,1,2025-12
43122,2025-12-09,Paid Search,Desktop,Middle East,20,15,2,0,2025-12
43123,2025-12-09,Paid Search,Tablet,North America,68,51,7,2,2025-12
43124,2025-12-09,Paid Search,Tablet,Europe,39,28,4,1,2025-12
43125,2025-12-09,Paid Search,Tablet,Southeast Asia,33,24,3,1,2025-12
43126,2025-12-09,Paid Search,Tablet,East Asia,23,15,2,0,2025-12
43127,2025-12-09,Paid Search,Tablet,Oceania,10,7,1,0,2025-12
43128,2025-12-09,Paid Search,Tablet,Middle East,7,4,0,0,2025-12
43129,2025-12-09,Direct,Mobile,North America,386,300,54,23,2025-12
43130,2025-12-09,Direct,Mobile,Europe,170,119,19,8,2025-12
43131,2025-12-09,Direct,Mobile,Southeast Asia,158,111,17,8,2025-12
43132,2025-12-09,Direct,Mobile,East Asia,113,87,9,4,2025-12
43133,2025-12-09,Direct,Mobile,Oceania,56,42,6,3,2025-12
43134,2025-12-09,Direct,Mobile,Middle East,41,28,4,2,2025-12
43135,2025-12-09,Direct,Desktop,North America,136,97,17,7,2025-12
43136,2025-12-09,Direct,Desktop,Europe,80,56,10,4,2025-12
43137,2025-12-09,Direct,Desktop,Southeast Asia,78,61,8,3,2025-12
43138,2025-12-09,Direct,Desktop,East Asia,39,30,3,1,2025-12
43139,2025-12-09,Direct,Desktop,Oceania,21,14,2,1,2025-12
43140,2025-12-09,Direct,Desktop,Middle East,17,12,1,0,2025-12
43141,2025-12-09,Direct,Tablet,North America,69,55,9,4,2025-12
43142,2025-12-09,Direct,Tablet,Europe,34,24,3,1,2025-12
43143,2025-12-09,Direct,Tablet,Southeast Asia,28,21,3,1,2025-12
43144,2025-12-09,Direct,Tablet,East Asia,15,10,1,0,2025-12
43145,2025-12-09,Direct,Tablet,Oceania,9,6,0,0,2025-12
43146,2025-12-09,Direct,Tablet,Middle East,6,4,0,0,2025-12
43147,2025-12-09,Email,Mobile,North America,231,179,20,10,2025-12
43148,2025-12-09,Email,Mobile,Europe,137,106,11,4,2025-12
43149,2025-12-09,Email,Mobile,Southeast Asia,129,92,14,7,2025-12
43150,2025-12-09,Email,Mobile,East Asia,72,58,6,2,2025-12
43151,2025-12-09,Email,Mobile,Oceania,41,30,4,2,2025-12
43152,2025-12-09,Email,Mobile,Middle East,21,16,1,0,2025-12
43153,2025-12-09,Email,Desktop,North America,105,77,12,5,2025-12
43154,2025-12-09,Email,Desktop,Europe,69,49,8,3,2025-12
43155,2025-12-09,Email,Desktop,Southeast Asia,45,36,5,2,2025-12
43156,2025-12-09,Email,Desktop,East Asia,33,22,2,0,2025-12
43157,2025-12-09,Email,Desktop,Oceania,15,11,1,0,2025-12
43158,2025-12-09,Email,Desktop,Middle East,12,9,1,0,2025-12
43159,2025-12-09,Email,Tablet,North America,42,32,4,2,2025-12
43160,2025-12-09,Email,Tablet,Europe,27,19,2,1,2025-12
43161,2025-12-09,Email,Tablet,Southeast Asia,19,15,2,1,2025-12
43162,2025-12-09,Email,Tablet,East Asia,10,6,0,0,2025-12
43163,2025-12-09,Email,Tablet,Oceania,6,4,0,0,2025-12
43164,2025-12-09,Email,Tablet,Middle East,4,2,0,0,2025-12
43165,2025-12-09,Social,Mobile,North America,313,242,31,17,2025-12
43166,2025-12-09,Social,Mobile,Europe,159,111,22,9,2025-12
43167,2025-12-09,Social,Mobile,Southeast Asia,142,115,11,6,2025-12
43168,2025-12-09,Social,Mobile,East Asia,91,68,9,3,2025-12
43169,2025-12-09,Social,Mobile,Oceania,42,32,5,2,2025-12
43170,2025-12-09,Social,Mobile,Middle East,33,25,3,1,2025-12
43171,2025-12-09,Social,Desktop,North America,115,88,12,5,2025-12
43172,2025-12-09,Social,Desktop,Europe,62,43,8,3,2025-12
43173,2025-12-09,Social,Desktop,Southeast Asia,57,40,7,2,2025-12
43174,2025-12-09,Social,Desktop,East Asia,30,24,2,0,2025-12
43175,2025-12-09,Social,Desktop,Oceania,21,15,1,0,2025-12
43176,2025-12-09,Social,Desktop,Middle East,13,10,1,0,2025-12
43177,2025-12-09,Social,Tablet,North America,43,32,5,2,2025-12
43178,2025-12-09,Social,Tablet,Europe,31,22,4,1,2025-12
43179,2025-12-09,Social,Tablet,Southeast Asia,26,18,3,1,2025-12
43180,2025-12-09,Social,Tablet,East Asia,13,10,1,0,2025-12
43181,2025-12-09,Social,Tablet,Oceania,8,6,1,0,2025-12
43182,2025-12-09,Social,Tablet,Middle East,4,2,0,0,2025-12
43183,2025-12-09,Affiliate,Mobile,North America,143,104,11,6,2025-12
43184,2025-12-09,Affiliate,Mobile,Europe,71,53,10,4,2025-12
43185,2025-12-09,Affiliate,Mobile,Southeast Asia,63,45,8,4,2025-12
43186,2025-12-09,Affiliate,Mobile,East Asia,47,33,3,1,2025-12
43187,2025-12-09,Affiliate,Mobile,Oceania,25,19,3,1,2025-12
43188,2025-12-09,Affiliate,Mobile,Middle East,14,10,1,0,2025-12
43189,2025-12-09,Affiliate,Desktop,North America,61,43,8,3,2025-12
43190,2025-12-09,Affiliate,Desktop,Europe,33,24,4,2,2025-12
43191,2025-12-09,Affiliate,Desktop,Southeast Asia,32,24,3,1,2025-12
43192,2025-12-09,Affiliate,Desktop,East Asia,22,16,2,1,2025-12
43193,2025-12-09,Affiliate,Desktop,Oceania,11,7,1,0,2025-12
43194,2025-12-09,Affiliate,Desktop,Middle East,8,6,1,0,2025-12
43195,2025-12-09,Affiliate,Tablet,North America,27,22,2,0,2025-12
43196,2025-12-09,Affiliate,Tablet,Europe,15,12,1,0,2025-12
43197,2025-12-09,Affiliate,Tablet,Southeast Asia,14,10,1,0,2025-12
43198,2025-12-09,Affiliate,Tablet,East Asia,8,5,1,0,2025-12
43199,2025-12-09,Affiliate,Tablet,Oceania,4,3,0,0,2025-12
43200,2025-12-09,Affiliate,Tablet,Middle East,3,2,0,0,2025-12
43201,2025-12-09,Display,Mobile,North America,102,71,10,4,2025-12
43202,2025-12-09,Display,Mobile,Europe,52,37,7,3,2025-12
43203,2025-12-09,Display,Mobile,Southeast Asia,45,36,5,2,2025-12
43204,2025-12-09,Display,Mobile,East Asia,25,18,2,0,2025-12
43205,2025-12-09,Display,Mobile,Oceania,13,8,1,0,2025-12
