MonthStart,ScenarioID,BusinessUnitID,RegionID,Revenue,PlanRevenue,ForecastRevenue,COGS,GrossProfit,OperatingExpense,EBITDA,PlanEBITDA,ForecastEBITDA,NetIncome,IsSynthetic
2026-03-01,Upside,data,americas,4984063.82,3524404.27,5049443.75,448565.74,4535498.07,1521651.1,3013846.97,1550737.88,2877461.59,2396353.13,TRUE
2026-03-01,Upside,data,emea,2052181.43,1483959.69,2096905.18,184696.33,1867485.1,647059.57,1220425.54,652942.27,1194936.39,969867.22,TRUE
2026-03-01,Upside,data,apac,1725389.09,923764.91,1734647.92,155285.02,1570104.07,568176.31,1001927.76,406456.56,988501.51,795616.7,TRUE
2026-03-01,Upside,data,latam,660513.05,268349.38,679985.58,59446.17,601066.88,217509.12,383557.75,118073.73,387494.64,304577.8,TRUE
2026-03-01,Upside,services,americas,2131711.39,2243479.74,2125799.81,1177899.95,953811.44,759688.06,194123.38,134608.78,228090.75,127102.67,TRUE
2026-03-01,Upside,services,emea,908598.51,944623.05,931796.07,515682.09,392916.41,332887.53,60028.89,56677.38,86004.24,35550.88,TRUE
2026-03-01,Upside,services,apac,805153.67,588027.85,808651.67,433145.53,372008.13,306260.1,65748.03,35281.67,98567.24,41797.24,TRUE
2026-03-01,Upside,services,latam,660513.05,170819.33,667489.6,388475.9,272037.16,251242.47,20794.69,10249.16,47868.68,7112.08,TRUE
2026-04-01,Upside,enterprise,americas,9702406.71,8245182.24,9912643.3,990698.45,8711708.27,2928120.36,5783587.91,3298072.9,5539383.78,4596513.52,TRUE
2026-04-01,Upside,enterprise,emea,3585795.13,3471655.68,3648582.05,415193.22,3170601.91,1118026.53,2052575.38,1388662.27,1988988.92,1629142.88,TRUE
2026-04-01,Upside,enterprise,apac,3130498.72,2161105.66,3174747.73,315040.18,2815458.54,1019895.19,1795563.35,864442.26,1778788.27,1425245.57,TRUE
2026-04-01,Upside,enterprise,latam,849477.1,627791.07,861614.56,123621.69,725855.42,276753.86,449101.55,251116.43,444077.67,355478.0,TRUE
2026-04-01,Upside,smb,americas,7236337.01,5629347.36,7581640.66,1310956.28,5925380.73,2393214.19,3532166.54,1970271.58,3637410.42,2787464.22,TRUE
2026-04-01,Upside,smb,emea,2811011.37,2370251.52,2821106.54,552155.4,2258855.97,957772.77,1301083.2,829588.03,1310411.57,1024580.38,TRUE
2026-04-01,Upside,smb,apac,2158769.44,1475481.57,2186877.29,445959.96,1712809.48,765762.52,947046.96,516418.55,993603.19,744087.4,TRUE
2026-04-01,Upside,smb,latam,655808.97,428620.48,668053.85,148291.13,507517.84,232629.72,274888.12,150017.17,290475.94,215537.84,TRUE
2026-04-01,Upside,data,americas,4973656.21,3584779.51,5110257.82,447629.06,4526027.15,1501015.62,3025011.53,1577302.98,2917592.2,2405652.17,TRUE
2026-04-01,Upside,data,emea,1918118.3,1509380.85,1939810.51,172630.65,1745487.65,598056.24,1147431.41,664127.57,1107493.24,912024.63,TRUE
2026-04-01,Upside,data,apac,1628280.81,939589.58,1665943.08,146545.27,1481735.54,530482.82,951252.73,413419.41,951134.5,755520.38,TRUE
2026-04-01,Upside,data,latam,655808.97,272946.37,676991.18,59022.81,596786.17,213658.1,383128.06,120096.4,386513.61,304294.59,TRUE
2026-04-01,Upside,services,americas,2214465.87,2281911.94,2272482.77,1145513.02,1068952.86,785756.52,283196.34,136914.72,326424.42,198891.61,TRUE
2026-04-01,Upside,services,emea,849142.37,960805.03,851412.4,478192.12,370950.25,309791.69,61158.56,57648.3,83252.3,37369.79,TRUE
2026-04-01,Upside,services,apac,688157.74,598101.13,697195.38,373526.82,314630.92,260694.05,53936.87,35886.07,82363.97,33870.94,TRUE
2026-04-01,Upside,services,latam,655808.97,173745.58,674256.96,387156.66,268652.31,248439.4,20212.91,10424.73,47588.27,6704.17,TRUE
2026-05-01,Upside,enterprise,americas,10416069.79,8384048.47,10606476.8,1049227.82,9366841.98,3099860.85,6266981.13,3353619.39,5953079.82,4982283.65,TRUE
2026-05-01,Upside,enterprise,emea,3690633.73,3530125.67,3734536.53,477824.34,3212809.39,1135252.57,2077556.83,1412050.27,1988754.78,1648095.42,TRUE
2026-05-01,Upside,enterprise,apac,3438028.26,2197503.23,3423964.49,309422.54,3128605.71,1105682.59,2022923.13,879001.29,1958507.69,1607094.57,TRUE
2026-05-01,Upside,enterprise,latam,885637.89,638364.39,904654.87,113854.87,771783.02,284824.42,486958.6,255345.76,482581.88,385987.49,TRUE
2026-05-01,Upside,smb,americas,7214824.17,5724157.42,7395277.04,1348850.97,5865973.19,2363603.05,3502370.14,2003455.1,3513085.77,2763444.21,TRUE
2026-05-01,Upside,smb,emea,2750498.5,2410171.55,2801657.17,554492.99,2196005.51,928578.45,1267427.06,843560.04,1289890.61,997927.13,TRUE
2026-05-01,Upside,smb,apac,2199602.85,1500331.79,2252721.05,425885.95,1773716.89,773388.49,1000328.41,525116.13,1055130.66,787190.82,TRUE
2026-05-01,Upside,smb,latam,689612.4,435839.35,699557.85,157257.34,532355.06,242470.27,289884.79,152543.77,303582.02,227334.87,TRUE
2026-05-01,Upside,data,americas,5342717.35,3645154.74,5392734.21,480844.56,4861872.79,1590012.42,3271860.37,1603868.09,3084643.97,2602579.66,TRUE
2026-05-01,Upside,data,emea,2036442.83,1534802.0,2041100.07,183279.85,1853162.98,626417.34,1226745.64,675312.88,1167509.24,975306.61,TRUE
2026-05-01,Upside,data,apac,1670352.88,955414.24,1708400.77,150331.76,1520021.12,537191.66,982829.46,420382.27,977205.24,780800.75,TRUE
2026-05-01,Upside,data,latam,689612.4,277543.36,699922.21,62065.12,627547.28,221781.89,405765.39,122119.08,400355.5,322356.96,TRUE
2026-05-01,Upside,services,americas,2366138.43,2320344.14,2395757.56,1286537.0,1079601.42,834309.15,245292.27,139220.65,283349.73,165556.76,TRUE
2026-05-01,Upside,services,emea,862575.5,976987.01,887621.92,480254.44,382321.06,312773.06,69548.0,58619.22,93406.23,44057.61,TRUE
2026-05-01,Upside,services,apac,713652.15,608174.41,736186.78,381119.87,332532.29,268764.04,63768.25,36490.46,94201.36,41557.79,TRUE
2026-05-01,Upside,services,latam,689612.4,176671.82,705346.2,417720.84,271891.55,259710.58,12180.98,10600.31,39687.86,-466.17,TRUE
2024-01-01,Downside,enterprise,americas,3639345.8,4495794.11,3524474.52,787881.49,2851464.31,1814631.95,1036832.36,1798317.64,1210692.71,792906.31,TRUE
2024-01-01,Downside,enterprise,emea,1608986.42,1892965.94,1557867.08,359867.84,1249118.58,818354.43,430764.16,757186.38,523971.14,327895.45,TRUE
2024-01-01,Downside,enterprise,apac,1029114.35,1178371.3,998388.53,235862.28,793252.07,537830.47,255421.61,471348.52,330277.34,193243.8,TRUE
2024-01-01,Downside,enterprise,latam,317818.75,342311.34,309394.33,82884.72,234934.03,166096.81,68837.22,136924.54,92573.13,51442.93,TRUE
2024-01-01,Downside,smb,americas,2315577.27,3069475.72,2218924.72,657294.8,1658282.47,1154581.27,503701.2,1074316.5,612738.63,376579.57,TRUE
2024-01-01,Downside,smb,emea,904735.78,1292410.83,899364.64,265230.21,639505.57,460162.08,179343.5,452343.79,239988.58,132817.91,TRUE
2024-01-01,Downside,smb,apac,647170.31,804525.74,636318.66,191278.32,455891.99,338220.83,117671.16,281584.01,168267.45,86301.59,TRUE
2024-01-01,Downside,smb,latam,317818.75,233710.96,302764.55,109563.68,208255.07,166096.81,42158.27,81798.84,65174.2,29566.18,TRUE
2024-01-01,Downside,data,americas,1580270.62,1954648.2,1542560.9,224155.76,1356114.86,787946.44,568168.42,860045.21,645027.33,441019.03,TRUE
2024-01-01,Downside,data,emea,654407.04,823009.77,635842.41,103810.88,550596.16,332841.15,217755.01,362124.3,255205.84,168256.41,TRUE
2024-01-01,Downside,data,apac,379230.42,512323.58,366763.61,57409.88,321820.54,198191.46,123629.08,225422.38,149865.03,95405.41,TRUE
2024-01-01,Downside,data,latam,317818.75,148827.6,311608.38,73936.61,243882.14,166096.81,77785.33,65484.14,102008.85,58780.38,TRUE
2024-01-01,Downside,services,americas,1040704.25,1244242.51,999593.85,665713.36,374990.89,518910.62,-143919.73,74654.55,-79643.48,-163900.68,TRUE
2024-01-01,Downside,services,emea,451920.8,523891.58,435979.83,289229.31,162691.49,229853.64,-67162.15,31433.5,-34878.39,-75838.78,TRUE
2024-01-01,Downside,services,apac,317818.75,326122.51,310677.81,197422.07,120396.68,166096.81,-45700.12,19567.35,-19006.7,-51802.07,TRUE
2024-01-01,Downside,services,latam,317818.75,94737.06,309606.65,203404.0,114414.75,166096.81,-51682.06,5684.22,-24768.53,-57784.0,TRUE
2024-02-01,Downside,enterprise,americas,3588252.29,4634660.33,3628338.29,803442.51,2784809.78,1779140.59,1005669.19,1853864.13,1213231.3,768358.46,TRUE
2024-02-01,Downside,enterprise,emea,1583601.31,1951435.93,1630198.14,355072.5,1228528.81,801023.1,427505.71,780574.37,544595.97,325712.13,TRUE
2024-02-01,Downside,enterprise,apac,1096526.57,1214768.87,1117015.65,264559.08,831967.49,570000.52,261966.97,485907.55,354111.39,197611.29,TRUE
2024-02-01,Downside,enterprise,latam,336800.95,352884.66,341846.85,88187.66,248613.29,175077.12,73536.17,141153.87,101339.34,55016.14,TRUE
2024-02-01,Downside,smb,americas,2577518.54,3164285.78,2648014.59,750389.13,1827129.41,1280756.46,546372.96,1107500.02,707436.18,407591.32,TRUE
2024-02-01,Downside,smb,emea,1100645.65,1332330.85,1106309.83,359320.39,741325.26,557911.94,183413.32,466315.8,256467.44,133132.68,TRUE
2024-02-01,Downside,smb,apac,732526.42,829375.96,729036.53,227265.24,505261.18,381569.46,123691.72,290281.58,180828.17,89935.79,TRUE
2024-02-01,Downside,smb,latam,336800.95,240929.83,345731.64,114859.78,221941.16,175437.98,46503.18,84325.44,75111.6,32849.09,TRUE
2024-02-01,Downside,data,americas,1674458.16,2015023.43,1681877.61,283141.9,1391316.26,830236.07,561080.19,886610.31,654571.76,433817.9,TRUE
2024-02-01,Downside,data,emea,711554.95,848430.92,723334.77,133944.87,577610.08,359921.37,217688.71,373309.6,267665.14,167342.31,TRUE
2024-02-01,Downside,data,apac,473711.66,528148.25,472734.71,77742.16,395969.5,246246.56,149722.94,232385.23,186339.21,115341.52,TRUE
2024-02-01,Downside,data,latam,336800.95,153424.59,345933.01,71431.48,265369.46,175077.12,90292.35,67506.82,119761.17,68756.2,TRUE
2024-02-01,Downside,services,americas,1099999.06,1282674.71,1109898.53,691176.01,408823.05,547566.34,-138743.28,76960.48,-77755.77,-159787.31,TRUE
2024-02-01,Downside,services,emea,477245.06,540073.56,480807.16,304400.58,172844.48,242339.32,-69494.84,32404.41,-38244.82,-78624.99,TRUE
2024-02-01,Downside,services,apac,336800.95,336195.79,340066.41,215552.61,121248.34,175738.69,-54490.35,20171.75,-27788.28,-60933.67,TRUE
2024-02-01,Downside,services,latam,336800.95,97663.3,343286.87,215552.61,121248.34,175738.69,-54490.35,5859.8,-28051.44,-60933.67,TRUE
2024-03-01,Downside,enterprise,americas,3793565.22,4773526.56,3662022.23,890822.81,2902742.41,1874077.86,1028664.55,1909410.62,1178243.68,784106.83,TRUE
2024-03-01,Downside,enterprise,emea,1775284.02,2009905.92,1745022.23,447996.35,1327287.67,894769.65,432518.02,803962.37,530869.79,326868.1,TRUE
2024-03-01,Downside,enterprise,apac,1089830.15,1251166.44,1068566.67,230387.0,859443.15,564548.29,294894.86,500466.57,368841.72,224749.67,TRUE
2024-03-01,Downside,enterprise,latam,358513.35,363457.99,354465.48,94630.66,263882.69,185715.27,78167.42,145383.19,103723.15,58483.83,TRUE
2024-03-01,Downside,smb,americas,2675441.53,3259095.84,2591013.56,809202.76,1866238.77,1327441.15,538797.62,1140683.54,658417.08,399923.07,TRUE
2024-03-01,Downside,smb,emea,1063061.08,1372250.88,1052288.76,332050.58,731010.5,538076.64,192933.86,480287.81,256988.05,141560.78,TRUE
2024-03-01,Downside,smb,apac,636376.58,854226.17,629998.26,198030.71,438345.87,331016.24,107329.63,298979.16,154593.16,78046.17,TRUE
2024-03-01,Downside,smb,latam,358513.35,248148.7,349281.57,128400.5,230112.84,186483.51,43629.33,86852.05,69305.97,30162.6,TRUE
2024-03-01,Downside,data,americas,1809123.65,2075398.66,1760500.05,302113.8,1507009.85,893734.09,613275.75,913175.41,685850.1,474559.59,TRUE
2024-03-01,Downside,data,emea,723392.76,873852.07,716374.98,134627.41,588765.35,364600.75,224164.6,384494.91,265392.49,172488.38,TRUE
2024-03-01,Downside,data,apac,416603.79,543972.91,405738.22,71979.31,344624.48,215806.98,128817.5,239348.08,155720.31,99107.34,TRUE
2024-03-01,Downside,data,latam,358513.35,158021.58,353306.52,75815.82,282697.52,185715.27,96982.26,69529.5,121925.59,73911.99,TRUE
2024-03-01,Downside,services,americas,1131647.99,1321106.91,1116850.33,711402.8,420245.2,563496.77,-143251.57,79266.41,-80493.36,-164859.96,TRUE
2024-03-01,Downside,services,emea,450616.88,556255.54,443834.54,288394.8,162222.08,228887.92,-66665.84,33375.33,-37028.48,-75270.2,TRUE
2024-03-01,Downside,services,apac,358513.35,346269.08,353195.99,226591.63,131921.72,187123.71,-55201.99,20776.14,-26652.1,-62047.67,TRUE
2024-03-01,Downside,services,latam,358513.35,100589.54,356096.24,229448.54,129064.8,187123.71,-58058.91,6035.37,-29708.6,-64904.59,TRUE
2024-04-01,Downside,enterprise,americas,3969401.68,4912392.79,3972171.66,863515.26,3105886.42,1954876.92,1151009.5,1964957.11,1339869.96,881764.84,TRUE
2024-04-01,Downside,enterprise,emea,1557610.07,2068375.91,1556294.93,346968.2,1210641.87,782678.1,427963.77,827350.36,516846.12,326576.53,TRUE
2024-04-01,Downside,enterprise,apac,1083257.06,1287564.0,1078684.39,236584.14,846672.92,559487.69,287185.22,515025.6,362930.27,218554.79,TRUE
2024-04-01,Downside,enterprise,latam,361571.54,374031.31,368661.95,93164.17,268407.37,186746.84,81660.53,149612.52,109563.6,61308.34,TRUE
2024-04-01,Downside,smb,americas,2729967.41,3353905.9,2749767.92,835443.34,1894524.06,1353247.11,541276.95,1173867.07,684225.54,401163.13,TRUE
2024-04-01,Downside,smb,emea,1217506.09,1412170.91,1240246.6,393316.49,824189.61,615693.84,208495.77,494259.82,287496.86,151930.4,TRUE
2024-04-01,Downside,smb,apac,784330.83,879076.39,786404.49,236768.42,547562.41,407617.38,139945.02,307676.74,198947.74,102491.64,TRUE
2024-04-01,Downside,smb,latam,361571.54,255367.57,358554.18,124802.06,236769.49,187909.03,48860.45,89378.65,75185.78,34412.28,TRUE
2024-04-01,Downside,data,americas,1811658.38,2135773.9,1828887.83,262804.34,1548854.04,892217.38,656636.66,939740.51,749467.78,510116.17,TRUE
2024-04-01,Downside,data,emea,781227.6,899273.22,786825.73,137279.65,643947.95,392556.36,251391.6,395680.22,298312.51,193926.35,TRUE
2024-04-01,Downside,data,apac,504265.33,559797.58,509677.68,84930.57,419334.76,260446.26,158888.5,246310.93,196956.16,122404.21,TRUE
2024-04-01,Downside,data,latam,361571.54,162618.57,357830.84,80114.5,281457.05,186746.84,94710.21,71552.17,119259.34,72009.08,TRUE
2024-04-01,Downside,services,americas,1086193.3,1359539.12,1084195.97,689165.26,397028.04,541336.37,-144308.33,81572.35,-86324.12,-165019.31,TRUE
2024-04-01,Downside,services,emea,465481.66,572437.52,466237.29,297908.26,167573.4,236641.29,-69067.89,34346.25,-39696.78,-77943.46,TRUE
2024-04-01,Downside,services,apac,361571.54,356342.36,359567.92,231405.79,130165.76,188877.53,-58711.77,21380.54,-30614.64,-65606.03,TRUE
2024-04-01,Downside,services,latam,361571.54,103515.79,362716.87,231405.79,130165.76,188877.53,-58711.77,6210.95,-30882.75,-65606.03,TRUE
2024-05-01,Downside,enterprise,americas,4020267.12,5051259.01,4063797.56,877600.0,3142667.12,1970253.97,1172413.14,2020503.61,1360758.16,898704.78,TRUE
2024-05-01,Downside,enterprise,emea,1631661.03,2126845.9,1630440.13,376267.89,1255393.15,815961.64,439431.5,850738.36,525879.97,334897.04,TRUE
2024-05-01,Downside,enterprise,apac,1138112.76,1323961.57,1138957.79,243138.73,894974.03,585081.42,309892.61,529584.63,386687.11,236369.32,TRUE
2024-05-01,Downside,enterprise,latam,386119.4,384604.63,379358.19,101704.68,284414.73,198496.4,85918.32,153841.85,109915.51,64433.61,TRUE
2024-05-01,Downside,smb,americas,2911564.57,3448715.96,2924659.66,906298.58,2005265.99,1439378.76,565887.23,1207050.59,707379.84,418637.66,TRUE
2024-05-01,Downside,smb,emea,1281801.87,1452090.93,1291061.01,404958.63,876843.24,646497.38,230345.86,508231.83,306257.32,168900.94,TRUE
2024-05-01,Downside,smb,apac,844014.48,903926.6,845557.65,241405.57,602608.91,437508.48,165100.43,316374.31,225867.22,122224.58,TRUE
2024-05-01,Downside,smb,latam,386119.4,262586.44,387153.61,144010.97,242108.43,200151.2,41957.23,91905.26,69754.55,28385.52,TRUE
2024-05-01,Downside,data,americas,2029289.56,2196149.13,2028956.09,304104.93,1725184.63,994514.97,730669.66,966305.62,818247.61,567513.49,TRUE
2024-05-01,Downside,data,emea,783228.97,924694.37,784739.26,132919.98,650308.99,391677.43,258631.56,406865.52,300896.63,199867.72,TRUE
2024-05-01,Downside,data,apac,464529.94,575622.25,463574.77,77518.48,387011.46,238805.72,148205.74,253273.79,179063.98,114286.91,TRUE
2024-05-01,Downside,data,latam,386119.4,167215.57,381059.97,82180.89,303938.51,198496.4,105442.11,73574.85,129676.55,80443.11,TRUE
2024-05-01,Downside,services,americas,1232816.67,1397971.32,1266724.25,789002.67,443814.0,613865.66,-170051.66,83878.28,-110024.05,-193489.47,TRUE
2024-05-01,Downside,services,emea,514277.88,588619.5,514625.59,329137.84,185140.04,261221.02,-76080.99,35317.17,-44698.91,-85858.23,TRUE
2024-05-01,Downside,services,apac,386119.4,366415.64,386584.94,245391.47,140727.93,201530.2,-60802.27,21984.94,-31850.64,-68143.01,TRUE
2024-05-01,Downside,services,latam,386119.4,106442.03,383111.24,247116.42,139002.99,201530.2,-62527.21,6386.52,-33275.95,-69867.96,TRUE
2024-06-01,Downside,enterprise,americas,4379537.29,5190125.24,4440954.03,924353.46,3455183.83,2140673.32,1314510.51,2076050.1,1511552.74,1009693.25,TRUE
2024-06-01,Downside,enterprise,emea,1674943.71,2185315.89,1664961.01,400165.38,1274778.34,835444.9,439333.44,874126.36,520326.69,334168.43,TRUE
2024-06-01,Downside,enterprise,apac,1144360.79,1360359.14,1161923.74,262646.2,881714.58,586816.58,294898.0,544143.66,374040.81,223994.49,TRUE
2024-06-01,Downside,enterprise,latam,389598.4,395177.96,388395.64,100568.17,289030.23,199782.1,89248.13,158071.18,113914.76,67116.0,TRUE
2024-06-01,Downside,smb,americas,3134799.61,3543526.02,3151457.41,884818.31,2249981.3,1549051.76,700929.54,1240234.11,848283.57,525941.96,TRUE
2024-06-01,Downside,smb,emea,1268334.82,1492010.96,1274002.38,413298.07,855036.75,639427.17,215609.58,522203.83,287376.42,157047.26,TRUE
2024-06-01,Downside,smb,apac,734120.53,928776.82,723755.86,224149.41,509971.12,380382.34,129588.78,325071.89,178114.9,94829.87,TRUE
2024-06-01,Downside,smb,latam,389598.4,269805.31,388171.89,136453.24,253145.15,201869.23,51275.92,94431.86,78095.45,35978.79,TRUE
2024-06-01,Downside,data,americas,1942581.02,2256524.36,1941878.13,323656.02,1618925.0,949513.86,669411.14,992870.72,747268.17,518664.06,TRUE
2024-06-01,Downside,data,emea,744284.78,950115.52,740061.14,143046.2,601238.58,371241.68,229996.89,418050.83,265856.41,177006.22,TRUE
2024-06-01,Downside,data,apac,455453.64,591446.91,456217.58,71177.81,384275.83,233552.0,150723.83,260236.64,180274.21,116500.47,TRUE
2024-06-01,Downside,data,latam,389598.4,171812.56,381806.46,83879.9,305718.5,199782.1,105936.4,75597.53,128336.68,80800.38,TRUE
2024-06-01,Downside,services,americas,1229266.81,1436403.52,1224179.4,768509.56,460757.25,612926.28,-152169.03,86184.21,-90281.53,-175515.57,TRUE
2024-06-01,Downside,services,emea,492661.94,604801.48,485917.29,311252.01,181409.93,250573.41,-69163.48,36288.09,-39042.22,-78520.24,TRUE
2024-06-01,Downside,services,apac,389598.4,376488.92,388246.03,248587.99,141010.41,203608.51,-62598.1,22589.34,-33635.14,-69997.45,TRUE
2024-06-01,Downside,services,latam,389598.4,109368.27,385934.74,249342.98,140255.42,203608.51,-63353.09,6562.1,-34182.79,-70752.44,TRUE
2024-07-01,Downside,enterprise,americas,4198530.27,5328991.47,4036913.13,853991.99,3344538.28,2055385.97,1289152.31,2131596.59,1398030.18,991553.91,TRUE
2024-07-01,Downside,enterprise,emea,1771837.54,2243785.88,1708568.17,384000.18,1387837.36,885119.53,502717.83,897514.35,568936.16,384565.2,TRUE
2024-07-01,Downside,enterprise,apac,1144400.98,1396756.71,1099896.28,238038.34,906362.64,587705.89,318656.75,558702.68,375847.45,243431.19,TRUE
2024-07-01,Downside,enterprise,latam,381172.48,405751.28,372356.28,107307.22,273865.25,195750.71,78114.54,162300.51,99864.27,58102.74,TRUE
2024-07-01,Downside,smb,americas,2668924.24,3638336.08,2589170.81,828609.48,1840314.76,1323726.36,516588.4,1273417.63,619455.41,381933.0,TRUE
2024-07-01,Downside,smb,emea,1166447.62,1531930.98,1129956.91,382921.78,783525.84,590196.24,193329.59,536175.84,250210.85,140318.71,TRUE
2024-07-01,Downside,smb,apac,717339.68,953627.04,683572.32,206591.89,510747.79,373000.49,137747.31,333769.46,178902.49,101753.08,TRUE
